,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
1906,1906,63374,https://restado.de/baustoff/wandlampe-7/,Wandlampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,1683590400000.0,"Diese Wandlampe ist sicher nicht von einem berühmten Designer entworfen, sondern eher ein typisches achzigerjahre Modell. Die Glaskuppel ist auf ein Sperrholzbrett in Bucheoptik montiert und dazwischen befindet sich das Blech mit dem gemusterten Rand. Die Lampe hat mattiertes Glas und spendet ein weiches Licht.  Material: Glas/Holz/Metall Farbe: weiß/silber Höhe: 10,00 cm Gewicht: 1,00 kg  Durchmesser:: 32,00cm Lieferung nach Absprache.",Neuwertig,25€ / Gesamt,3 Gesamt verfügbar,(1 Gesamt Mindestabnahme),D-28217 Bremen,,{},25.0,3.0,25.0,3.0,25€ / Gesamt,3 Gesamt verfügbar,1.0,10368000000.0,,Wall lamp,Filament,Lamps,Pr_70_70_46,Other,"Floors, Ceiling",Power and lighting outlet products,120.0,0.0
1907,1907,63367,https://restado.de/baustoff/wandlampe-4/,Wandlampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,1682985600000.0,"Diese Wandlampen sind zwar komplett aus Kunststoff, aber nicht für den Außenbereich geeignet. Sie sind eher schlicht und ergreifend als etwas Besonderes und machen ein praktisches Licht z.B. in der Garage, oder im Carport, oder, oder, oder  Material: Kunststoff/Metall Farbe: weiß Höhe: 9,50 cm Gewicht: 1,50 kg  Durchmesser:: 26,00cm Lieferung nach Absprache.",Neuwertig,25€ / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},25.0,3.0,25.0,3.0,25€ / Stück,3 Stück verfügbar,1.0,9763200000.0,,Wall lamp,Filament,Lamps,Pr_70_70_46,Other,"Floors, Ceiling",Power and lighting outlet products,113.0,0.0
1934,1934,5634,https://restado.de/baustoff/lichtschalter/,Lichtschalter,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,," Breite:  8,00 cm Höhe:  8,00 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):   Material:  Kunststoff Farbe:  rot Verfügbar ab: sofort", gut,8€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},8.0,2.0,8.0,2.0,8€ Paketpreis,2 Stk. verfügbar,0.0,,[],light switch,Wired glass,Light switches,Pr_65_72_97_46,Other,Other,Power and lighting outlet products,,0.0
1936,1936,5642,https://restado.de/baustoff/original-luederitz-leuchte-industriestrahler/,"Original Lüderitz Leuchte, Industriestrahler",Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"Hochwertiges Industrie-Design. Rahmen / Rand weiß lackiert. Die Strahler sind zwar als Einbauleuchte qualifiziert. Aber sichtbar und offen verbaut stellen Sie einen besonderen Blickfang dar. Der Hersteller, die Lüderitz Licht GmbH, erhielt seit 1976 einige Designpreise für seine Lösungen für Krankenhäusern, Labore, öffentliche Gebäude. Teure Qualität und regionale Produktion konnten sich in Minden-Lübbecke nicht halten - ein tragisches Opfer der Nachfrage nach Billig-Produkten und Verlagerunug von Arbeitsplätzen ins Ausland: Das Unternehmen ging 1997 in die Insolvenz. Diese Strahler sind Einzelstücke. Sie werden nie wieder hergestellt und stellen eine Erinnerung an Ingenieurskunst und Industriedesign dar. Breite:    Höhe:  25,00 cm Länge/Tiefe:    Gewicht / Stk.:    Durchm.:  18,00 cm Baujahr:  1993 Material:  Blech,Aluminium Farbe:  Metall Herkunft:  Privathaus Verfügbar ab: sofort",Neuwertig,351€ (VB) Paketpreis,9 Stück verfügbar,(9 Stück Mindestabnahme),D-30169 Hanover,,"{""Verwendungszweck"": ""1539"", ""Leuchtenname"": ""Lüderitz"", ""Leuchtentyp"": ""Einbauleuchte"", ""Leuchtenart"": ""Büro- & Objektleuchte""}",351.0,9.0,351.0,9.0,351€ (VB) Paketpreis,9 Stück verfügbar,0.0,,[],"Original Lüderitz lamp , industrial spotlight",Filament,Special lamps,Pr_70_70_46_80,Other,Other,Power and lighting outlet products,,0.0
1938,1938,5878,https://restado.de/baustoff/deckenstrahlerlampe-5/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-02-19,,"150 W, 230 V keine Garantie auf Funktinalität Breite:  17,00 cm Höhe:  30,00 cm Länge/Tiefe:  11,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  dunklesweiß Verfügbar ab: sofort", gut,38€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},38.0,2.0,38.0,2.0,38€ Paketpreis,2 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1942,1942,5636,https://restado.de/baustoff/lichtschalter-2/,Lichtschalter,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"Lichtschalter (round) Breite:  8,00 cm Höhe:  8,00 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):   Material:  Kunststoff Farbe:  altweiß Verfügbar ab: sofort", brauchbar,"1,90€ / Stk.",1 Stk. verfügbar,(1 Stk. Mindestabnahme),brauchbar,,{},1.9,1.0,1.9,1.0,"1,90€ / Stk.",1 Stk. verfügbar,0.0,,[],light switch,Wired glass,Light switches,Pr_65_72_97_46,Other,Other,Power and lighting outlet products,,0.0
1943,1943,5638,https://restado.de/baustoff/lichtschalter-3/,Lichtschalter,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,," Breite:  7,70 cm Höhe:  7,70 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):   Material:  Kunststoff Farbe:  altweiß Verfügbar ab: sofort", gut,0€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},0.0,2.0,0.0,2.0,0€ Paketpreis,2 Stk. verfügbar,0.0,,[],light switch,Wired glass,Light switches,Pr_65_72_97_46,Other,Other,Power and lighting outlet products,,0.0
1944,1944,5875,https://restado.de/baustoff/deckenstrahlerlampe-4/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"70 W 220 V / 50 Hz keine Garantie auf Funktionalität Breite:  20,00 cm Höhe:    Länge/Tiefe:  38,50 cm Gewicht / Stk.:    Durchm.:  14,00 cm Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,116€ Paketpreis,4 Stk. verfügbar,(4 Stk. Mindestabnahme),gut,,{},116.0,4.0,116.0,4.0,116€ Paketpreis,4 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1945,1945,5881,https://restado.de/baustoff/deckenstrahlerlampe-6/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"50 W, 230 V - 50 Hz keine Garantie auf Funktionalität Breite:  20,50 cm Höhe:  11,00 cm Länge/Tiefe:  32,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,72€ Paketpreis,3 Stk. verfügbar,(3 Stk. Mindestabnahme),gut,,{},72.0,3.0,72.0,3.0,72€ Paketpreis,3 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1946,1946,5640,https://restado.de/baustoff/lichtschalter-mit-steckdose/,Lichtschalter mit Steckdose,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,," Breite:  8,00 cm Höhe:  15,00 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):   Material:  Kunststoff Farbe:  altweiß Verfügbar ab: sofort", gut,4€ Paketpreis,4 Stk. verfügbar,(4 Stk. Mindestabnahme),gut,,{},4.0,4.0,4.0,4.0,4€ Paketpreis,4 Stk. verfügbar,0.0,,[],Light switch with socket,Wired glass,Light switches,Pr_65_72_97_46,Other,Other,Power and lighting outlet products,,0.0
1953,1953,5872,https://restado.de/baustoff/deckenstrahlerlampe-3/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-09-07,,"150 W 230 V / 50 Hz keine Garantie auf Funktionalität Breite:    Höhe:  16,50 cm Länge/Tiefe:  41,50 cm Gewicht / Stk.:    Durchm.:  31,00 cm Baujahr (ca.):  1990 Material:  Metall/Kunststoff Farbe:  silbermatt Verfügbar ab: sofort", gut,250€ Paketpreis,10 Stk. verfügbar,(10 Stk. Mindestabnahme),gut,,{},250.0,10.0,250.0,10.0,250€ Paketpreis,10 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1957,1957,5866,https://restado.de/baustoff/deckenstrahlerlampe/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"130 W 230 V / 50 Hz keine Garantie auf Funktionalität Breite:  100,00 cm Höhe:  30,00 cm Länge/Tiefe:  45,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,58€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},58.0,2.0,58.0,2.0,58€ Paketpreis,2 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1959,1959,5869,https://restado.de/baustoff/deckenstrahlerlampe-2/,Deckenstrahler/Lampe,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"130 W 230 V / 50 Hz keine Garantie auf Funktionalität Breite:  66,00 cm Höhe:  30,00 cm Länge/Tiefe:  45,00 cm Gewicht / Stk.:    Baujahr (ca.):  1990 Material:  Metall Farbe:  weiß Verfügbar ab: sofort", gut,38€ Paketpreis,2 Stk. verfügbar,(2 Stk. Mindestabnahme),gut,,{},38.0,2.0,38.0,2.0,38€ Paketpreis,2 Stk. verfügbar,0.0,,[],Ceiling spotlight/lamp,Filament,Special lamps,Pr_70_70_46_80,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
1963,1963,4945,https://restado.de/baustoff/garagenlampen-kellerlampen-rhrenleuchten/,"Garagenlampen, Kellerlampen, Röhrenleuchten",Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,,"Biete Ihnen hier zwei Gebrauchte Röhrenleuchten. Voll funktionsfähig. Inkl. Leuchtröhre von OSRAM.   Foto: (1,2,3,4)  Länge: 127cm.  Leuchtröhre (L 36W/865).   Foto: (5,6,7)  Länge : 157 cm.  Leuchtröhre (L 58W/840).   Preis : 15 € (bezieht sich auf 1 Stk)   Abholung: (nach Terminvereinbarung ).   Versandkosten muss den Käufer selbst übernehmen).    Privatverkauf ohne Rücknahme, Nachverhandlungen oder Garantie/Gewährleistung.  Bei weiteren fragen, einfach melden, ich werde ihnen schnellstmöglich antworten",Gebraucht,15€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-55283 Nierstein,,{},15.0,1.0,15.0,1.0,15€ (VB) / Stück,1 Stück verfügbar,0.0,,[],"Garage lamps , basement lamps , tube lights",Filament,Lamps,Pr_70_70_46,"Roof, Slabs, Stairs","Floors, Ceiling",Power and lighting outlet products,,0.0
1964,1964,4530,https://restado.de/baustoff/steckdosen/,Steckdosen,Haustechnik & Sanitär,Elektroarbeiten,2023-01-09,, ,Gebraucht,"0,50€ (VB) / Stück",50 Stück verfügbar,(1 Stück Mindestabnahme),Gebraucht,,{},0.5,50.0,0.5,50.0,"0,50€ (VB) / Stück",50 Stück verfügbar,0.0,,[],Sockets,Net,Specialist socket outlets,Pr_65_72_97_82,Openings,Other,Power and lighting outlet products,,0.0
2117,2117,90618,https://restado.de/baustoff/deckenlampen/,Deckenlampen,Haustechnik & Sanitär,Sonstiges,2023-01-09,,Die Lampen waren Teil der Raumaustattung des alten Weimarer Krankenhauses,Gebraucht,20€ (VB) / Stück,35 Stück verfügbar,(1 Stück Mindestabnahme),D-99425 Weimar,DDR-Ware,{},20.0,35.0,20.0,35.0,20€ (VB) / Stück,35 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/02/42d280a2-2021-08-12-09.57.14-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/02/0e8f7c7e-2021-08-12-10.00.03-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/02/72c72a49-2021-08-12-09.58.17-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/02/66005df1-2021-08-12-09.59.15-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/02/53ffb4ea-2021-08-12-09.58.26-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/02/d45400f8-2021-08-12-09.59.04-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/02/f45e6e41-2021-08-12-09.57.47-scaled.jpg']",Ceiling lamps,Filament,Lamps,Pr_70_70_46,Other,"Floors, Ceiling",Power and lighting outlet products,,0.0
2159,2159,13938,https://restado.de/baustoff/led-lampe-neu/,LED Lampe Neu,Haustechnik & Sanitär,Sonstiges,2023-01-09,,Neue LED-Lampe. Ohne Verpackung. 595x595mm. NP 100 Euro.,Neu,50€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-70839 Gerlingen,,{},50.0,1.0,50.0,1.0,50€ / Stück,1 Stück verfügbar,0.0,,[],lamp new,Filament,Lamps,Pr_70_70_46,Other,Other,Power and lighting outlet products,,0.0
3809,3809,131406,https://restado.de/baustoff/inventer-regler-smove-s4-inkl-up-netzteil/,Inventer Regler sMove s4 inkl. UP Netzteil,Haustechnik & Sanitär,Lüftungsbau,2023-09-10,,nventer Regler sMove s4 inkl. UP-Netzteil:  - 7 Stück zu verkaufen - Verkauf wegen Baustellenauflösung - Verpackung verschlossen bei 6 Stück - Preis: 140€ pro Stück - möglich (zzgl. Versandkosten),Neu,140€ (VB) / Stück,,"(inkl. 19% MwSt., falls anwendbar)",D-92533 Wernberg-Köblitz,inVenter,{},140.0,,140.0,,,,0.0,,['https://restado.de/wp-content/uploads/products/2023/07/717797f1-14ff-4b15-8f6f-c79c1c1d5e45.jpg'],Inventer controller sMove s including power supply,Silicon carbide,Power supply products,Pr_60_70,Other,Other,Power and lighting outlet products,,
