,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
3045,91438,https://restado.de/baustoff/maxit-coll-am-30-ausgleichsmasse-25kg/,Maxit coll Am Ausgleichsmasse kg,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Technische Daten Anwendungsbereich Spachtel: Boden Art des Spachtels: Ausgleichsmasse Artikeltyp Spachtel: Bodenausgleichsmasse Ausführung Spachtel: Pulverspachtel Einsatzbereich: Innen Inhalt (kg): 25 Material Spachtel: Zement Schichtdicke bis (mm): 30 Schichtdicke von (mm): 1 Verbrauch je mm Schichtdicke von (kg): 1,7  37 Sack auf Lager Versand möglich - Kosten kommen oben drauf",Neuwertig,"22,99€ / Stück",13 Stück verfügbar,(1 Stück Mindestabnahme),D-99428 Weimar,Maxit,{},22.99,13.0,22.99,13.0,"22,99€ / Stück",13 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/02/1d8f3ac5-maxit-am-30-rotated.jpg'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3046,89965,https://restado.de/baustoff/brillux-kleber/,Brillux Kleber,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Verkaufe zwei Eimer Vlieskleber, ein Eimer ist schon angefangen aber nur Minimal",Neu,30€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-72574 Bad Urach,Brillux ,"{""Material"": ""Vlieskleber"", ""Gebindegröße"": ""18 Kg""}",30.0,2.0,30.0,2.0,30€ / Stück,2 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/01/7665277f-screenshot_20220121-161430_chrome.jpg'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3047,89415,https://restado.de/baustoff/claytec-klebe-armierungsmoertel/,Claytec Klebe- & Armierungsmörtel,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Wegen ""zuviel bestellt"" abzugeben an Selbstabholer. Ware Top in Ordnung!",Neu,15€ (VB) / Stück,8 Stück verfügbar,(4 Stück Mindestabnahme),D-63897 Miltenberg,Claytec,"{""Gebindegröße"": ""Sack""}",15.0,8.0,15.0,8.0,15€ (VB) / Stück,8 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/01/94f6b709-claytec_moertel.png'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3048,89411,https://restado.de/baustoff/multipor-leichtmoertel-2/,Multipor-Leichtmörtel,Innenausbau,Spachtelmassen & Kleber,2023-01-09,1688169600000.0,"Wegen ""zu viel bestellt"" abzugeben. Ware ist Top in Ordnung!",Neu,15€ (VB) / Stück,30 Stück verfügbar,(10 Stück Mindestabnahme),D-63897 Miltenberg,Multipor,"{""Gebindegröße"": ""20 Kg""}",15.0,30.0,15.0,30.0,15€ (VB) / Stück,30 Stück verfügbar,1.0,14947200000.0,"['https://restado.de/wp-content/uploads/products/2022/05/e640f10e-multipor-kleber-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/88773f9b-multipor-leichtmoertel.png']",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,173.0,0.0
3049,85011,https://restado.de/baustoff/technokolla-s-one-flex/,Technokolla S-One Flex,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Verlegung von Keramikfliesen, Feinsteinzeug und Natursteinen am Boden sowie zur Verkleidung in Innen- und Außenbereich auf Verputz, Zementestrich und Bodenheizung.  Restposten Angebot!!!",Neu,15€ / Stück,100 Stück verfügbar,(5 Stück Mindestabnahme),D-72770 Reutlingen,Technokolla S-One,"{""Geeignet für"": ""3994""}",15.0,100.0,15.0,100.0,15€ / Stück,100 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/10/e6772a81-whatsapp-image-2021-08-18-at-16.53.52-1.jpeg', 'https://restado.de/wp-content/uploads/products/2021/10/f2b01c3f-whatsapp-image-2021-08-18-at-16.53.52-2-rotated.jpeg']",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3050,84296,https://restado.de/baustoff/ultraplus-kleber-boden/,UltraPlus Kleber Boden,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Es handelt sich um einen hochverbesserten, zementbasierenden und großflächig benutzbaren Klebemörtel für Keramik, Granit, Marmor, Naturstein und Porzellan. Dank seiner hohen Klebekraft und seinem elastischem Charakter ist das Produkt rutschhemmend und temperaturbeständig auch bei Wasser und Frost.",Neu,"27,99€ / Stück",10.000 Stück verfügbar,(1.000 Stück Mindestabnahme),D-71336 Waiblingen,Fixper,"{""Gebindegröße"": ""25kg""}",27.99,10000.0,27.99,10000.0,"27,99€ / Stück",10.000 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2021/10/d7eda0ab-6_3d.jpg'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3051,83055,https://restado.de/baustoff/mr-epoxy-bodenversiegelung/,Mr Epoxy Bodenversiegelung,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,Mr Epoxy Bodenbelag Versiegelung MR 433 für 20-30m².  Mit Blau und Grauen Farbchips.  Und 3 Bodenrollen. ,Neu,130€ (VB) / Paket,1 Paket verfügbar,(1 Paket Mindestabnahme),Neu,Epoxy Bodenversiegelung ,{},130.0,1.0,130.0,1.0,130€ (VB) / Paket,1 Paket verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2021/10/c5cfcfbb-img_20211006_062647.jpg'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3052,75331,https://restado.de/baustoff/parkettkleber-mapei-ultrabond-eco-s958/,Parkettkleber Mapei Ultrabond Eco,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Typ:  Ultrabond Eco S958  Auszug aus der Produktbeschreibung:  - Einkomponentiger, sehr emissionsarmer, hartelastischer, lösemittelfreier, sililierter Polymerklebstoff, nach ISO 17178",Neu,60€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-12103 Berlin,Mapei,"{""Gebindegröße"": ""15 kf"", ""Geeignet für"": ""3997""}",60.0,1.0,60.0,1.0,60€ (VB) / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/05/97d21492-pxl_20210425_085639755-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/05/9c4dead7-pxl_20210425_085649028-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/05/d9abf2d0-pxl_20210425_085639755-scaled.jpg']",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3053,71853,https://restado.de/baustoff/profiline-zsp-zementaere-spachtelmasse-25kg/,,Innenausbau,Spachtelmassen & Kleber,2023-01-09,, ,Neu,30€ (VB) / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-55252 Wiesbaden,Profi Line,"{""Einsatzbereich"": ""Boden"", ""Material"": ""Zementäre Spachtelmasse"", ""Gebindegröße"": ""25 kg"", ""Systemart"": ""Flexibel""}",30.0,6.0,30.0,6.0,30€ (VB) / Stück,6 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2021/03/227b7e48-20210304_160120-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/6a698775-20210304_160120-scaled.jpg']",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3054,71099,https://restado.de/baustoff/sopro-mg-flex/,Sopro mg flex,Innenausbau,Spachtelmassen & Kleber,2023-01-09,, ,Neu,40€ (VB) / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-33142 Büren,Sopro,"{""Gebindegröße"": ""15 kg"", ""Geeignet für"": ""3994""}",40.0,4.0,40.0,4.0,40€ (VB) / Stück,4 Stück verfügbar,0.0,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3055,70910,https://restado.de/baustoff/coll-gewebekleber-gk-202/,Coll Gewebekleber,Innenausbau,Spachtelmassen & Kleber,2023-01-09,, ,Neu,35€ (VB) / Stück,12 Stück verfügbar,(1 Stück Mindestabnahme),D-14806 Bad Belzig,Coll,"{""Gebindegröße"": ""16 kg""}",35.0,12.0,35.0,12.0,35€ (VB) / Stück,12 Stück verfügbar,0.0,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3056,64052,https://restado.de/baustoff/kunstharzmoertel-remmers-epoxy-quick-fix-10-kg-neu/,"Kunstharzmörtel - Remmers Epoxy Quick Fix , kg",Innenausbau,Spachtelmassen & Kleber,2023-01-09,,"Remmers Epoxy Quick Fix Schnellreagierender Kunstharzmörtel - 10 Kg Geb. Schnellreagierender Kunstharzmörtel Anwendungsbereiche Hohl- und Dreieckskehlen Auffüllen und Ausbessern von Fehl- und Ausbruchstellen Herstellen von Schwellen und Übergängen Eigenschaften Abgestimmte Verpackungseinheit inkl. Grundierung Schnell erhärtend Tieftemperaturhärtend Leichte Verarbeitung Technische Daten: Dichte (20 °C): 1,08 g/cm³ (Bindemittel) Korndichte: 2,65 g/cm³ (Füllstoff)",Neu,70€ (VB) / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-42289 Wuppertal,,{},70.0,4.0,70.0,4.0,70€ (VB) / Stück,4 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2020/11/a85b22c7-72320.jpg'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3057,63723,https://restado.de/baustoff/ytongmoertel/,Ytongmörtel,Innenausbau,Spachtelmassen & Kleber,2023-01-09,,Es handelt sich um ein Rest von einem 15kg Sack(ca.9kg),Gebraucht,8€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-78549 Spaichingen,Ytong,"{""Gebindegröße"": ""15""}",8.0,1.0,8.0,1.0,8€ / Stück,1 Stück verfügbar,0.0,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3058,54709,https://restado.de/baustoff/sopro-ram-3-ausgleichsmoertel/,Sopro Ram Ausgleichsmörtel,Innenausbau,Spachtelmassen & Kleber,2023-01-09,, ,Neu,20€ / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-79761 Weilheim,,"{""Einsatzbereich"": ""Wand"", ""Gebindegröße"": ""25 kg"", ""Selbstnivellierend"": ""Nein"", ""Schichtdicke"": ""3-60mm""}",20.0,3.0,20.0,3.0,20€ / Stück,3 Stück verfügbar,0.0,,,Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,,0.0
3059,52832,https://restado.de/baustoff/soudal-fix-all-ultra-415g-tack-weiss-de/,Soudal Fix All Ultra Tack g Weiss,Innenausbau,Spachtelmassen & Kleber,2023-01-09,1673395200000.0,,,,,,,,,,,,,,,1.0,172800000.0,['https://restado.de/wp-content/uploads/products/2020/05/6e40923a-ultra-tack-fix.jpg.webp'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,2.0,
3060,52839,https://restado.de/baustoff/soudal-silirub-pro-n/,Soudal Silirub Pro,Innenausbau,Spachtelmassen & Kleber,2023-01-09,1673740800000.0,,,,,,,,,,,,,,,1.0,518400000.0,['https://restado.de/wp-content/uploads/products/2020/05/94bb091a-silirup-pro-n.jpg.webp'],Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Trim products,6.0,
