,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
473,473,121913,https://restado.de/baustoff/gebrauchte-dachfenster-velux-6-x-gpl-608-1-x-ggl-104/,"gebrauchte Dachfenster Velux 6 x GPL 608, 1 x GGL 104",Fenster,Dachfenster,2023-01-09,1677715200000.0,"Die 6 GPL 608 haben 5 Star-Qualität und ein Schloß, desweiteren verfügen 2 Fenster über Außenrollläden mit Band und zwei weitere über einen Doppeleindeckrahmen mit dem diese direkt nebeneinander installiert werden können. Die Außenrollläden kosten extra.  Desweiteren habe ich noch ein Fenster GGL 104 (55x98cm) ebenfalls in 5-Star-Qualität und mit Schloß.  Alle Fenster können noch eingebaut besichtigt werden. Der Ausbau erfolgt im Rahmen einer Dachsanierung nach Ostern 2023.",Gebraucht,250€ (VB) / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-63768 Hösbach,Velux,"{""Material Fensterflügel"": ""Holz"", ""Farbe Fensterflügel"": ""Holz Natur"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Klapp-Schwingfenster"", ""Material Aussenabdeckung"": ""Stahl"", ""Farbe Aussenabdeckung"": ""Braun"", ""Fensterbreite (cm)"": ""114"", ""Fensterhöhe (cm)"": ""140""}",250.0,6.0,250.0,6.0,250€ (VB) / Stück,6 Stück verfügbar,1.0,4492800000.0,['https://restado.de/wp-content/uploads/products/2023/03/e48791e1-p1070307-scaled.jpg'],"used roof windows Velux x , x",Prismatic glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,52.0,0.0
475,475,117092,https://restado.de/baustoff/velux-innenfutter-fuer-flachdachfenster-lsf-090090-neu-2st/,"Velux Innenfutter für Flachdachfenster LSF 090090, neu, 2St",Fenster,Dachfenster,2023-01-09,1676332800000.0, ,Neuwertig,440€ (VB) Paketpreis,2 Stück verfügbar,(2 Stück Mindestabnahme),D-60389 Frankfurt am Main,Velux,"{""Material Fensterflügel"": ""Kunststoff"", ""Fensterbreite (cm)"": ""90"", ""Fensterhöhe (cm)"": ""90""}",440.0,2.0,440.0,2.0,440€ (VB) Paketpreis,2 Stück verfügbar,1.0,3110400000.0,['https://restado.de/wp-content/uploads/products/2022/12/3923af26-444eb816-3b9f-43cb-bb30-cd1debaa9818-scaled.jpeg'],"Velux inner lining for flat roof windows , new , pieces",Vermiculite aggregates,Interior linings,Pr_25_71_43,"Roof, Slabs, Stairs",Other,Structural roofing units,36.0,0.0
478,478,97285,https://restado.de/baustoff/velux-dachfenster-2/,Velux Dachfenster,Fenster,Dachfenster,2023-01-09,1678060800000.0, ,Neu,900€ (VB) / Stück,6 Stück verfügbar,(1 Stück Mindestabnahme),D-42799 Leichlingen,Velux,"{""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""Weiss"", ""Material Aussenabdeckung"": ""Kunststoff"", ""Fensterbreite (cm)"": ""78"", ""Fensterhöhe (cm)"": ""118""}",900.0,6.0,900.0,6.0,900€ (VB) / Stück,6 Stück verfügbar,1.0,4838400000.0,[],Velux roof window,Prismatic glass,Aluminium frame roof window units,Pr_30_59_98_03,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,56.0,0.0
479,479,88504,https://restado.de/baustoff/flachdach-lucken/,Flachdach Lucken,Fenster,Dachfenster,2023-01-09,1677628800000.0, ,Neu,430€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-53332 Bornheim,,"{""Material Fensterflügel"": ""Kunststoff""}",430.0,2.0,430.0,2.0,430€ (VB) / Stück,2 Stück verfügbar,1.0,4406400000.0,"['https://restado.de/wp-content/uploads/products/2022/01/5c8c0cf1-27d3f5a7-e5cb-4b94-aca8-895929e46e77-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/f2edd22d-c9a2fd37-c413-4cd7-8aff-c669da90ecc2-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/99326843-f7788113-b741-471a-b389-d917a29d7220-scaled.jpeg']",Flat roof gaps,Loose surfacing decorative aggregates,Minor flat roofing movement joints,Pr_35_90_53_54,"Roof, Slabs, Stairs",Other,Structural roofing units,51.0,0.0
481,481,83109,https://restado.de/baustoff/dachschraegenfenster/,Dachschrägenfenster,Fenster,Dachfenster,2023-01-09,1673827200000.0,,,,,,,,,,,,,,,1.0,604800000.0,"['https://restado.de/wp-content/uploads/products/2021/11/543923dc-20211030_110443-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/11/3117ceac-20211030_110517-scaled.jpg']",Sloped roof window,Prismatic glass,Roof slope terminals,Pr_30_59_29_72,"Roof, Slabs, Stairs",Other,Structural roofing units,7.0,
483,483,80929,https://restado.de/baustoff/schraegdachfenster-kunststoff/,Schrägdachfenster Kunststoff,Fenster,Dachfenster,2023-01-09,1676592000000.0,Farbe Reinweiß   Höhe 1115 mm  Breite 720 mm,Gebraucht,280€ (VB) / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-40213 Düsseldorf,Velux,"{""Material Fensterflügel"": ""Kunststoff"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Klapp-Schwingfenster"", ""Material Aussenabdeckung"": ""Kunststoff""}",280.0,4.0,280.0,4.0,280€ (VB) / Stück,4 Stück verfügbar,1.0,3369600000.0,['https://restado.de/wp-content/uploads/products/2021/08/5b39875d-velux-scaled.jpg'],Plastic pitched roof window,Rolled glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs",Other,Structural roofing units,39.0,0.0
486,486,72389,https://restado.de/baustoff/velux-dachfenster/,Velux Dachfenster,Fenster,Dachfenster,2023-01-09,1678579200000.0,"4 Velux-Dachfenster in verschiedenen Größen mit passendem Eindeckrahmen. Die Eindeckrahmen liegen alle ungeordnet auf einem Haufen. Daher sollten die Fenster alle zusammen erworben werden. Wenn jemand Lust hat sich aus dem Stapel die passenden Rahmen zu suchen, kann er auch gern weniger als 4 Fenster nehmen - aber nur dann!!! Die Fenster sind schon recht alt. Ich wollte sie eigentlich bei uns im Haus (Dachausbau) einbauen. Da unser Ort aber Teil eines Förderprogramms geworden ist, gönne ich uns neue Fenster und brauche diese nicht mehr. Für eine Scheune oder Garage sind sie bestimmt noch gut. Am besten vorher anschauen und selbst beurteilen.",Gebraucht,80€ (VB) Paketpreis,4 Stück verfügbar,(4 Stück Mindestabnahme),D-78250 Tengen,Velux,"{""Material Fensterflügel"": ""Holz"", ""Farbe Fensterflügel"": ""braun"", ""Verglasungs-Art"": ""2-fach"", ""Öffnungsart"": ""Schwingfenster"", ""Material Aussenabdeckung"": ""Kunststoff"", ""Farbe Aussenabdeckung"": ""grau"", ""Fensterbreite (cm)"": ""unterschiedlich"", ""Fensterhöhe (cm)"": ""unterschiedlich""}",80.0,4.0,80.0,4.0,80€ (VB) Paketpreis,4 Stück verfügbar,1.0,5356800000.0,"['https://restado.de/wp-content/uploads/products/2021/03/74e101e6-dachfenster-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/5f0bb155-dachfenster-3-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/03/10bba86b-dachfenster-1-scaled.jpg']",Velux roof window,Prismatic glass,Aluminium frame roof window units,Pr_30_59_98_03,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,62.0,0.0
498,498,64644,https://restado.de/baustoff/roto-dachfenster-wdf-r85-kwd-07-14-blue-weiss-74x140-cm/,"Roto Dachfenster WDF R85 KWD 07/14 blue, weiß 74x140 cm",Fenster,Dachfenster,2023-01-09,1678492800000.0, ,Neu,260€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-93326 Abensberg,Roto,"{""Öffnungsart"": ""Klapp-Schwingfenster"", ""Fensterbreite (cm)"": ""74"", ""Fensterhöhe (cm)"": ""140""}",260.0,1.0,260.0,1.0,260€ / Stück,1 Stück verfügbar,1.0,5270400000.0,['https://restado.de/wp-content/uploads/products/2020/11/0ef16654-rotowdf_r85kwd07_14-scaled.jpg'],"Roto roof window / blue , white x cm",Coloured glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs",Other,Structural roofing units,61.0,0.0
500,500,62256,https://restado.de/baustoff/dachflaechenfenster-2/,Dachflächenfenster,Fenster,Dachfenster,2023-01-09,1677369600000.0,"Neuwertiges, nie eingebautes, Velux Klapp-Schwing - Dachflächenfenster aus dem Jahre 2007. Leider gibt es den Eindeckrahmen nicht dazu (das ist aber kein Problem, dieser kann nachbestellt werden). Das Element ist aus Kiefer natur, entlackiert und hat einen Öffnungswinkel von 45°. Der Einbau ist für Dachneigungswinkel von 15-55° geeignet. Passend dazu kann gegen einen Aufpreis ein Rollladen (SCL M06) erworben werden. Der Artikel befindet sich in Regal 13.  Material: Kiefer, Glas Farbe: natur Baujahr: 2007 Höhe: 118,00 cm Breite: 78,00 cm Länge/Tiefe: 13,00 cm Gewicht: 40,00 kg  Neupreis:: 430,00€Stk. Lieferung nach Absprache.",Gebraucht,220€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},220.0,1.0,220.0,1.0,220€ / Stück,1 Stück verfügbar,1.0,4147200000.0,[],Roof window,Sheet glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,48.0,0.0
501,501,62258,https://restado.de/baustoff/dachflaechenfenster-3/,Dachflächenfenster,Fenster,Dachfenster,2023-01-09,1678060800000.0,"Neuwertiges, auf Grund eines kleinen Schadens (behoben), nie eingebautes, Velux Klapp-Schwing - Dachflächenfenster aus dem Jahre 2007. Leider gibt es den Eindeckrahmen nicht dazu (das ist aber kein Problem, dieser kann nachbestellt werden). Das Element ist aus Kiefer natur, entlackiert und hat einen Öffnungswinkel von 45°. Der Einbau ist für Dachneigungswinkel von 15-55° geeignet. Der Artikel befindet sich in Regal 13.  Material: Kiefer, Glas Farbe: natur Baujahr: 2007 Höhe: 118,00 cm Breite: 94,00 cm Länge/Tiefe: 13,00 cm Gewicht: 50,00 kg  Neupreis:: 480,00€Gesamt Lieferung nach Absprache.",Gebraucht,250€ / Gesamt,1 Gesamt verfügbar,(1 Gesamt Mindestabnahme),D-28217 Bremen,,{},250.0,1.0,250.0,1.0,250€ / Gesamt,1 Gesamt verfügbar,1.0,4838400000.0,,Roof window,Sheet glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,56.0,0.0
502,502,62260,https://restado.de/baustoff/dachflaechenfenster-4/,Dachflächenfenster,Fenster,Dachfenster,2023-01-09,1676246400000.0,"Ein Dacvhflächenfenster vom Hertseller VELUX, konstruiert als Schwingfenster, Modell GGL606 Favorit, mit Wärmeschutzverglasung, aber BEACHTE: ohne Eindeckrahmen! Zu finden in Regal 13.  Material: Holz/Glas/Stahl Farbe: antrazit Baujahr: 1997 Höhe: 118,00 cm Breite: 114,00 cm Länge/Tiefe: 13,00 cm Gewicht: 45,00 kg  Lieferung nach Absprache.",Neuwertig,60€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},60.0,1.0,60.0,1.0,60€ / Stück,1 Stück verfügbar,1.0,3024000000.0,,Roof window,Sheet glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,35.0,0.0
504,504,62254,https://restado.de/baustoff/dachflaechenfenster/,Dachflächenfenster,Fenster,Dachfenster,2023-02-20,1681948800000.0,"Klapp- Schwingfenster mit Innenjalousie und Eindeckrahmen. Verglasung Wärmeschutzglas. Regal 13.  Material: Kunststoff, Glas Farbe: weiß Baujahr: 2011 Höhe: 160,00 cm Breite: 74,00 cm Länge/Tiefe: 10,00 cm Gewicht: 50,00 kg  Lieferung nach Absprache.",Neuwertig,160€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},160.0,1.0,160.0,1.0,160€ / Stück,1 Stück verfügbar,1.0,5097600000.0,[],Roof window,Sheet glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,59.0,0.0
509,509,54485,https://restado.de/baustoff/dachflaechenfenster-fuer-flachdach/,Dachflächenfenster für Flachdach mit Motor zum Öffnen,Fenster,Dachfenster,2023-01-09,1677369600000.0, ,Gebraucht,300€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-30449 Hanover,,"{""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""weiß"", ""Verglasungs-Art"": ""3-fach"", ""Öffnungsart"": ""Hoch-Schwingfenster"", ""Material Aussenabdeckung"": ""Kunststoff"", ""Farbe Aussenabdeckung"": ""transpartent"", ""Fensterbreite (cm)"": ""120 x 90 cm und 90 x 90 cm""}",300.0,2.0,300.0,2.0,300€ (VB) / Stück,2 Stück verfügbar,1.0,4147200000.0,"['https://restado.de/wp-content/uploads/products/2020/06/e3f15106-img_9272-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2020/06/3caa9886-bildschirmfoto-2020-06-12-um-20.29.22.png', 'https://restado.de/wp-content/uploads/products/2020/06/77f039d8-img_9267-scaled.jpg']",Roof window for flat roofs with opening motor,Prismatic glass,Steel frame roof window units,Pr_30_59_98_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,48.0,0.0
514,514,40246,https://restado.de/baustoff/innenfutter-fuer-velux-dachfenster-lsb/,Innenfutter für VELUX Dachfenster LSB,Fenster,Dachfenster,2023-01-09,1677283200000.0,"Hallo,  ich hatte mir für alle Dachschrägenfenster die Innenfutter bestellt, anschließend aber aufgrund meiner zu starken Deckenbalken keine Möglichkeit die Innenfutter anzubringen und alles einfach mit Trockenbau innen verkleidet.  Folgende Innenfutter verkaufe ich (gern auch einzeln): 2x LVI MK00/M00 2000 1x LSB MK06/M06 2000   Gemäß Preisliste Velux habe ich jeweils um die 300 € gezahlt.   Die Kartons stehen seit Dezember in meinem Dachgeschoss und sollen nun raus.  Bei Fragen, fragen : 01603672991 Sebastian",Neu,150€ (VB) / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-04155 Leipzig,Velux,"{""Material Fensterflügel"": ""Kunststoff"", ""Farbe Fensterflügel"": ""weiß"", ""Material Aussenabdeckung"": ""Aluminium"", ""Fensterbreite (cm)"": ""78""}",150.0,3.0,150.0,3.0,150€ (VB) / Stück,3 Stück verfügbar,1.0,4060800000.0,['https://restado.de/wp-content/uploads/products/2022/03/3b6c2764-2022-02-27-12.46.29-scaled.jpg'],Inner lining for roof window,Polyester resin,Interior linings,Pr_25_71_43,"Roof, Slabs, Stairs",Other,Structural roofing units,47.0,0.0
