,ID,Title,Weight,Weight_Units,Product_Units,Description,Category,URL,Imagefile,Initial_Price,Latest_Price,Initial_Stock,Stock_Now,Condition,Dates_Available,Material,Dimensions,Technical,Collection,Last_Up_On,Price_Change,Quantity_Change,Date,Country,Store,Language,Sold,Sold_After,material,dim,quantity_n,material_emb,Belgium_Raw,Belgium_Code,first_level,second_level,third_level,quantity_score,Length,Width,Height,SoldAfterDays
1028,203LIG028,Wall light ' by Weaver & Ducré,0.5,kg,pc,"
Wall light 'BOX II' by Weaver & Ducré. Two lighting directions.Height10 cmDepth6,5 cmWidth6,5 cm SocketGY 6.35 x2The fitting and electric system are original. As new. From overstock. Dusty, needs to be cleaned. Bulbs are not included in the price.
",Lighting,https://rotordc.com/shop/product/203lig028-wall-light-box-ii-by-weaver-ducre-59728?page=3&category=39,"['59728_af09c78.png', '10600_77f4594.png', '10601_77f4594.png', '10602_77f4594.png', '10603_77f4594.png']",19.0,19.0,,,,,,,,,2022-10-28,0.0,,2022-10-28,BE,rotordc,fr,1,0.0,"{'score': 0.0008400902152061462, 'start': 183, 'end': 190, 'answer': ' Dusty,'}","{'score': 0.36030349135398865, 'start': 52, 'end': 83, 'answer': ' directions.Height10 cmDepth6,5'}","{'score': 0.06603191047906876, 'start': 172, 'end': 183, 'answer': ' overstock.'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",0.06603191047906876,,,,0.0
1052,999LIG1044,Ceiling light 'Aurore ' circle,6.9,kg,pc,"
Ceiling light 'Aurore 50' – Circle.Diameter50 cmThickness of the terrazzo1.4 cmSocket3 x E14Height8.4 cmThis light has been made from reclaimed Terrazzo ‘Vetisol Cristo’, cut by water jet. Small imperfections are possible along the perimeter of the disk and are to be considered part of the charm of this home made hanging light. Small colour variations due to the weathering of the material are also possible. The electrical components are entirely new. Bulbs or powerplug are not included in the price.Not suitable for wall hanging! 
",Lighting,https://rotordc.com/shop/product/999lig1044-ceiling-light-aurore-50-circle-59650?page=4&category=39,"['59650_f6348de.png', '10329_d265be1.png', '10330_d265be1.png', '10331_d265be1.png']",139.0,139.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.4507700800895691, 'start': 144, 'end': 153, 'answer': ' Terrazzo'}","{'score': 0.3757759630680084, 'start': 28, 'end': 58, 'answer': ' Circle.Diameter50 cmThickness'}","{'score': 0.07859189808368683, 'start': 455, 'end': 508, 'answer': '\xa0Bulbs or powerplug are not included in the price.Not'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,Other,"Floors, Ceiling","Lighting columns, brackets and bollards",0.07859189808368683,,,,
1055,999LIG1041,Ceiling light 'Aurore ' doric,6.9,kg,pc,"
Ceiling light 'Aurore 50' – Doric.Diameter50 cmThickness of the terrazzo1.4 cmSocket3 x E14Height8.4 cmThis light has been made from reclaimed Terrazzo ‘Vetisol Cristo’, cut by water jet. Small imperfections are possible along the perimeter of the disk and are to be considered part of the charm of this home made hanging light. Small colour variations due to the weathering of the material are also possible. The electrical components are entirely new. Bulbs or powerplug are not included in the price.Not suitable for wall hanging! 
",Lighting,https://rotordc.com/shop/product/999lig1041-ceiling-light-aurore-50-doric-59641?page=5&category=39,"['59641_d13c84b.png', '10293_8079e1e.png', '10294_8079e1e.png', '10295_e130481.png', '10296_8079e1e.png', '10297_e130481.png']",139.0,139.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.49911925196647644, 'start': 143, 'end': 152, 'answer': ' Terrazzo'}","{'score': 0.3860607445240021, 'start': 28, 'end': 57, 'answer': ' Doric.Diameter50 cmThickness'}","{'score': 0.08600389957427979, 'start': 454, 'end': 507, 'answer': '\xa0Bulbs or powerplug are not included in the price.Not'}",Sitka spruce,Pendant luminaires,Pr_70_70_48_62,Furnishings,"Floors, Ceiling","Lighting columns, brackets and bollards",0.08600389957427979,,,,
1088,999LIG718,Hanging light 'Aurore ' circle,1.5,kg,pc,"
Hanging light 'Aurore 20'.

Dimensions :

Diameter : 20 cm
Basic Height : 50 cm but various heights are available
Thickness of the disc : 1,4 cm
Socket : E14

This light has been made from reclaimed Terrazzo ‘Vetisol Cristo’, cut by water jet. Small imperfections are possible along the perimeter of the disk and are to be considered part of the charm of this home made hanging light. Small colour variations due to the weathering of the material are also possible. The electrical components and cable in untreated brass are entirely new. Various heights are available.

Bulb is not included in the price.


",Lighting,https://rotordc.com/shop/product/999lig718-hanging-light-aurore-20-circle-58504?page=8&category=39,"['58504_ca41080.png', '6776_7ea4233.png', '6777_7ea4233.png', '6778_7ea4233.png', '6779_7ea4233.png']",129.0,129.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.7279836535453796, 'start': 199, 'end': 208, 'answer': ' Terrazzo'}","{'score': 0.6431777477264404, 'start': 42, 'end': 59, 'answer': '\nDiameter : 20 cm'}","{'score': 0.0035064530093222857, 'start': 571, 'end': 606, 'answer': '\nBulb is not included in the price.'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,Other,Other,"Lighting columns, brackets and bollards",0.0035064530093222857,,,,
1272,999LIG1075,Hanging Light in fabric,0.7,kg,pc,"
Hanging Light in fabric laminated. 



Height


21 cm




Total height


max. 170 cm




Diameter


30 cm 




Socket


E27


Cable length
+/- 150 cm (adjustable)


New from overstock. May have minor imperfections due to storage. Bulb is not included in the price. Original ceiling cap is included. 
",Lighting,https://rotordc.com/shop/product/999lig1075-hanging-light-in-fabric-60023?page=2&category=39,"['60023_0b3868a.png', '11694_275e142.png', '11695_275e142.png', '11696_275e142.png', '11697_275e142.png', '11698_275e142.png']",39.0,39.0,,,,,,,,,,0.0,,2022-12-26,BE,rotordc,fr,0,,"{'score': 0.8186020851135254, 'start': 17, 'end': 24, 'answer': ' fabric'}","{'score': 0.5263352990150452, 'start': 100, 'end': 106, 'answer': '\n30 cm'}","{'score': 0.0011770050041377544, 'start': 230, 'end': 265, 'answer': ' Bulb is not included in the price.'}",Fibreglass,Pendant luminaires,Pr_70_70_48_62,Furnishings,Furnishings,Power and lighting outlet products,0.0011770050041377544,,,,
1330,2207-4341,Réglette néon,3.0,,,Réglette entière avec plaque de fixation pour tube de 120cms,Electricités et luminaires,https://materiuum.ch/produit/384-105/,"['https://materiuum.ch/wp-content/uploads/2022/11/2207-4341-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2207-4341-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2207-4341-c-600x800.jpg']",18.0,,6.0,6.0,Correct,,Métal,128 × 20 × 12 cm,"Mode d’assemblage :
Préconisations de dépose :",MACO : Retrait sur place du mardi au vendredi de 14h à 17h.,2023-02-11,,0.0,2023-02-11,BE,rotordc,fr,1,0.0,"{'score': 0.045758552849292755, 'start': 45, 'end': 50, 'answer': ' tube'}","{'score': 0.4511966407299042, 'start': 53, 'end': 60, 'answer': ' 120cms'}","{'score': 0.7590492367744446, 'start': 53, 'end': 60, 'answer': ' 120cms'}",Lignite,Pendant luminaires,Pr_70_70_48_62,Technical elements,"Covering, Finish",Trim products,0.7590492367744446,,,,
1331,2206-4263,Éclairage d ’ exposition,50.0,,,"17 barres de fixations de 3m
24 spots led de 12w
28 accroches",Electricités et luminaires,https://materiuum.ch/produit/384386-6/,"['https://materiuum.ch/wp-content/uploads/2022/11/2206-4263-a-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2206-4263-b-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2206-4263-c-600x800.jpg']",450.0,,1.0,1.0,Correct,,Plastique,300 × 4 × 4 cm,"Mode d’assemblage :
Préconisations de dépose :",MACO : Retrait sur place du mardi au vendredi de 14h à 17h.,2023-02-11,,0.0,2023-02-11,BE,rotordc,fr,1,0.0,"{'score': 1.1325319348998164e-07, 'start': 0, 'end': 22, 'answer': '17 barres de fixations'}","{'score': 0.006423872895538807, 'start': 25, 'end': 28, 'answer': ' 3m'}","{'score': 0.037483155727386475, 'start': 0, 'end': 28, 'answer': '17 barres de fixations de 3m'}",Encaustic,Pendant luminaires,Pr_70_70_48_62,Openings,Furnishings,"Lighting columns, brackets and bollards",0.037483155727386475,,,,
1334,2110-2267,Lampe de bureau KlemLite,0.45,,,Vis de serrage pour accroche et variateur d’intensité,Electricités et luminaires,https://materiuum.ch/produit/384386-2/,"['https://materiuum.ch/wp-content/uploads/2022/11/2110-2267-a-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2110-2267-b-600x800.jpg']",20.0,,17.0,17.0,Correct,,Plastique,58 × 3 cm,"Mode d’assemblage :
Préconisations de dépose :",MACO : Retrait sur place du mardi au vendredi de 14h à 17h.,2023-02-11,,0.0,2023-02-11,BE,rotordc,fr,1,0.0,"{'score': 0.007320895791053772, 'start': 41, 'end': 53, 'answer': ' d’intensité'}","{'score': 0.045627254992723465, 'start': 0, 'end': 53, 'answer': 'Vis de serrage pour accroche et variateur d’intensité'}","{'score': 0.009542569518089294, 'start': 31, 'end': 53, 'answer': ' variateur d’intensité'}",Lignite,Pendant luminaires,Pr_70_70_48_62,Furnishings,Furnishings,"Lighting columns, brackets and bollards",0.009542569518089294,,,,
1730,957LIG011,"Machinist wall light by Lighting , England",2.3,kg,pc,"
Machinist wall light by EDL Lighting, England in metal with articulated arms and power switch on the wall-mounted base. 



Total Height


94 cm




Depth


16 cm




Width


14 cm 




Socket


1 x E27



 New. Dusty, needs to be cleaned. Small scratches due to storage. Fittings are original. 
",Lighting,https://rotordc.com/shop/product/957lig011-machinist-wall-light-by-edl-lighting-england-60844?category=39,"['60844_e94b80b.png', '14902_c3a06c5.png', '14903_c3a06c5.png', '14904_c3a06c5.png', '14905_c3a06c5.png']",199.0,199.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.5625540018081665, 'start': 49, 'end': 55, 'answer': ' metal'}","{'score': 0.24771441519260406, 'start': 124, 'end': 145, 'answer': '\nTotal Height\n\n\n94 cm'}","{'score': 0.299863338470459, 'start': 195, 'end': 203, 'answer': '\n1 x E27'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",0.299863338470459,,,,
1740,999LIG1120,Hanging light ‘ Aurore ’ doric,3.7,kg,pc,"
Hanging light ‘Aurore 35’.Dimensions :Diameter : 35 cmBasic Height : 50 cm but various heights are availableThickness of the disc : 1,4 cmSocket : E27This light has been made from reclaimed Terrazzo ‘Vetisol Cristo’, cut by water jet. Small imperfections are possible along the perimeter of the disk and are to be considered part of the charm of this home made hanging light. Small colour variations due to the weathering of the material are also possible. The electrical components and cable in untreated brass are entirely new. Various heights are available.Bulb is not included in the price.
",Lighting,https://rotordc.com/shop/product/999lig1120-hanging-light-aurore-35-doric-60818?category=39,"['60818_14261cc.png', '14827_7ed90b5.png', '14828_7ed90b5.png', '14829_7ed90b5.png']",129.0,129.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.7325015664100647, 'start': 190, 'end': 199, 'answer': ' Terrazzo'}","{'score': 0.4899502694606781, 'start': 37, 'end': 60, 'answer': ' :Diameter : 35 cmBasic'}","{'score': 0.023481450974941254, 'start': 550, 'end': 595, 'answer': ' available.Bulb is not included in the price.'}",Dolomite,Pendant luminaires,Pr_70_70_48_62,Other,Other,"Lighting columns, brackets and bollards",0.023481450974941254,,,,
1741,999LIG1119,Hanging light ‘ Aurore ’ decagon,3.7,kg,pc,"
Hanging light ‘Aurore 35’.Dimensions :Diameter : 35 cmBasic Height : 50 cm but various heights are availableThickness of the disc : 1,4 cmSocket : E27This light has been made from reclaimed Terrazzo ‘Vetisol Cristo’, cut by water jet. Small imperfections are possible along the perimeter of the disk and are to be considered part of the charm of this home made hanging light. Small colour variations due to the weathering of the material are also possible. The electrical components and cable in untreated brass are entirely new. Various heights are available.Bulb is not included in the price.
",Lighting,https://rotordc.com/shop/product/999lig1119-hanging-light-aurore-35-decagon-60817?category=39,"['60817_b0489c0.png', '14830_b0489c0.png', '14831_b0489c0.png', '14832_b0489c0.png']",129.0,129.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.7325015664100647, 'start': 190, 'end': 199, 'answer': ' Terrazzo'}","{'score': 0.4899502694606781, 'start': 37, 'end': 60, 'answer': ' :Diameter : 35 cmBasic'}","{'score': 0.023481450974941254, 'start': 550, 'end': 595, 'answer': ' available.Bulb is not included in the price.'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,Other,Other,"Lighting columns, brackets and bollards",0.023481450974941254,,,,
1759,206LIG694,Hanging light 'Flip ' Heinrich Wiederhold for Lumina ca .,1.5,kg,pc,"
Adjustable pendant light 'Flip' Heinrich Wiederhold for Lumina (ca. 1990) with polypropylene shade and aluminium cap.Height120 cmDiameter42 cmSocket1 x E27 Used condition. Dusty, needs to be cleaned. Fittings are original. Some imperfections and scratches on the shade and the cap. Bulb is not included.
",Lighting,https://rotordc.com/shop/product/206lig694-hanging-light-flip-heinrich-wiederhold-for-lumina-ca-1990-60622?page=2&category=39,"['60622_c3a1abf.png', '14074_0c47852.png', '14087_f19d09f.png', '14088_f19d09f.png', '14089_f19d09f.png', '14090_f19d09f.png', '14091_f19d09f.png', '14092_f19d09f.png']",199.0,199.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.8787342309951782, 'start': 79, 'end': 93, 'answer': ' polypropylene'}","{'score': 0.35828569531440735, 'start': 113, 'end': 150, 'answer': ' cap.Height120 cmDiameter42 cmSocket1'}","{'score': 0.6540217995643616, 'start': 140, 'end': 156, 'answer': ' cmSocket1 x E27'}",Lignite,Pendant luminaires,Pr_70_70_48_62,Other,Other,"Lighting columns, brackets and bollards",0.6540217995643616,,,,
1809,206LIG631,Wall/Ceiling light 'Nona ' - Turquoise,0.87,kg,pc,"
Wall/Ceiling light 'Nona' in turquoise satin glass and white steel cap. Height14 cmBase Diameter15 cmSocket1 x E27 Never used, may have small imperfections due to storage. A bit dusty needs to be cleaned. Bulb is not included in the price. The fitting and electric system are renewed. 
",Lighting,https://rotordc.com/shop/product/206lig631-wall-ceiling-light-nona-turquoise-60450?page=5&category=39,"['60450_913d520.png', '13389_a49c22b.png', '13390_a49c22b.png']",69.0,69.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.626952052116394, 'start': 29, 'end': 51, 'answer': ' turquoise satin glass'}","{'score': 0.5526978373527527, 'start': 72, 'end': 109, 'answer': '\xa0Height14 cmBase Diameter15 cmSocket1'}","{'score': 0.24802915751934052, 'start': 99, 'end': 115, 'answer': ' cmSocket1 x E27'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,"Wall, Barriers, Pannels","Floors, Ceiling","Lighting columns, brackets and bollards",0.24802915751934052,,,,
1890,999LIG1101,Hanging light 'Tito ' in glass,0.6,kg,pc,"
Hanging light in glass. Height13 cmLength23 cmWidth23 cm SocketE14The fitting and electric system are entirely renewed. Electric cable is included in the price (1,2m) and is available in various colours. Metallic ceiling cap is included in the price, available in black or white. In good used condition. Dusty needs to be cleaned. Bulb is not included in the price.
",Lighting,https://rotordc.com/shop/product/999lig1101-hanging-light-tito-in-glass-60177?page=9&category=39,"['60177_e047093.png', '12248_b4bdb36.png']",59.0,59.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.0016130877193063498, 'start': 17, 'end': 24, 'answer': ' glass.'}","{'score': 0.13524840772151947, 'start': 24, 'end': 57, 'answer': '\xa0Height13 cmLength23 cmWidth23 cm'}","{'score': 0.0066404789686203, 'start': 160, 'end': 167, 'answer': ' (1,2m)'}",Coloured glass,Pendant luminaires,Pr_70_70_48_62,Other,Other,Glass blocks and panels,0.0066404789686203,,,,
