,ID,Title,Weight,Weight_Units,Product_Units,Description,Category,URL,Imagefile,Initial_Price,Latest_Price,Initial_Stock,Stock_Now,Condition,Dates_Available,Material,Dimensions,Technical,Collection,Last_Up_On,Price_Change,Quantity_Change,Date,Country,Store,Language,Sold,Sold_After,material,dim,quantity_n,material_emb,Belgium_Raw,Belgium_Code,first_level,second_level,third_level,quantity_score,Length,Width,Height,SoldAfterDays
204,999HAR892,Cabinet handles in resin - White - Large,0.01,kg,pc,"
Dimensions :Length : 10,5 cmDepth : 3 cmTube diameter: 1 cmSpace between the two fixing holes: 9.5 cmNever used. From an overstock. May have some scratches and small imperfections. A bit dusty, need to be cleaned. Colour may vary slightly.
",Hardware,https://rotordc.com/shop/product/999har892-cabinet-handles-in-resin-white-large-59199?page=2&category=37,,4.0,4.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.00013518623018171638, 'start': 99, 'end': 132, 'answer': ' cmNever used. From an overstock.'}","{'score': 0.7188018560409546, 'start': 11, 'end': 34, 'answer': ' :Length : 10,5 cmDepth'}","{'score': 0.6623185276985168, 'start': 121, 'end': 132, 'answer': ' overstock.'}",Lacquer resin,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.6623185276985168,,5.0,10.0,
205,999HAR891,Cabinet knob in resin - Yellow - Small,0.01,kg,pc,"
Cabinet knob in resin - Yellow - SmallDimensions: Knob diameter: 3 cmDepth: 2,5 cmBase diameter: 1,3 cmCondition is as new, a bit dusty needs to be cleaned. Screws are included (M4x30).
",Hardware,https://rotordc.com/shop/product/999har891-cabinet-knob-in-resin-yellow-small-59198?page=2&category=37,,6.0,6.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.9896484613418579, 'start': 16, 'end': 22, 'answer': ' resin'}","{'score': 0.39854124188423157, 'start': 65, 'end': 76, 'answer': ' 3 cmDepth:'}","{'score': 0.02024657279253006, 'start': 157, 'end': 186, 'answer': '\xa0Screws are included (M4x30).'}",Sitka spruce,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.02024657279253006,,,,
206,999HAR890,Cabinet handles in resin - Dark red - Large,0.01,kg,pc,"
Dimensions :Length : 10,5 cmDepth : 3,5 cmTube diameter: 1 cmSpace between the two fixing holes: 9 cmNever used. From an overstock. May have some scratches and small imperfections. A bit dusty, need to be cleaned.
",Hardware,https://rotordc.com/shop/product/999har890-cabinet-handles-in-resin-dark-red-large-59197?page=2&category=37,,4.0,4.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.00027121827588416636, 'start': 181, 'end': 194, 'answer': ' A bit dusty,'}","{'score': 0.6906699538230896, 'start': 11, 'end': 34, 'answer': ' :Length : 10,5 cmDepth'}","{'score': 0.7486603260040283, 'start': 121, 'end': 132, 'answer': ' overstock.'}",Mastic resin,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.7486603260040283,,5.0,10.0,
208,999HAR878,Cabinet knob in resin - Yellow - Large,0.02,kg,pc,"
Dimensions: Knob diameter: 4 cmDepth: 3 cmBase diameter: 1,7 cmCondition is as new, a bit dusty needs to be cleaned.
",Hardware,https://rotordc.com/shop/product/999har878-cabinet-knob-in-resin-yellow-large-59159?page=2&category=37,,6.0,6.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.0011457869550213218, 'start': 84, 'end': 117, 'answer': ' a bit dusty needs to be cleaned.'}","{'score': 0.6276572942733765, 'start': 12, 'end': 38, 'answer': '\xa0Knob diameter: 4 cmDepth:'}","{'score': 0.04362447187304497, 'start': 12, 'end': 38, 'answer': '\xa0Knob diameter: 4 cmDepth:'}",Liquid crystal polymer resin,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.04362447187304497,,,,
238,183HAR063,Inset cabinet handle in brass,0.01,kg,pc,"
Inset cabinet handle in brass.Dimensions :Length : 8 cmWidth : 2,7 cmNever used. From an overstock. May have some scratches and clear imperfections due to storage.  A bit dusty, needs to be cleaned.
",Hardware,https://rotordc.com/shop/product/183har063-inset-cabinet-handle-in-brass-58697?page=4&category=37,,4.0,4.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.0006443631718866527, 'start': 24, 'end': 41, 'answer': ' brass.Dimensions'}","{'score': 0.6217097640037537, 'start': 41, 'end': 75, 'answer': ' :Length : 8 cmWidth : 2,7 cmNever'}","{'score': 0.7143123149871826, 'start': 89, 'end': 100, 'answer': ' overstock.'}",Brass,Cabinet and countertop hinges,Pr_30_36_36_11,Technical elements,Other,"Floor plates, gratings and edgings",0.7143123149871826,7.0,2.0,8.0,
247,183HAR057,Cabinet handle in oak,0.02,kg,pc,"
Cabinet handle in oak wood.Dimensions :Length : 11 cmDepth : 2,8 cmWidth : 1,7 cmNever used. From an overstock. May have some small imperfections. A bit dusty, needs to be cleaned.2x M425 included in the price.
",Hardware,https://rotordc.com/shop/product/183har057-cabinet-handle-in-oak-58665?page=4&category=37,,7.0,7.0,,,,,,,,,2022-08-06,0.0,,2022-08-02,BE,rotordc,fr,1,4.0,"{'score': 0.2772200107574463, 'start': 18, 'end': 22, 'answer': ' oak'}","{'score': 0.4147108793258667, 'start': 38, 'end': 59, 'answer': ' :Length : 11 cmDepth'}","{'score': 0.8344240188598633, 'start': 172, 'end': 188, 'answer': ' cleaned.2x M425'}",Oak,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Furnishings,0.8344240188598633,3.3166247903554,3.3166247903554,11.0,4.0
249,183HAR024,Cabinet handle in chromed brass,0.06,kg,pc,"
Cabinet handle in chromed brass.Dimensions:Length: 16.3 cmHeight: 3 cmDepth: 4.5 cmNever used. From an overstock. May have small scratches or imperfections due to storage. A bit dusty needs to be cleaned.
",Hardware,https://rotordc.com/shop/product/183har024-cabinet-handle-in-chromed-brass-58656?page=4&category=37,,11.0,11.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.0028108989354223013, 'start': 18, 'end': 51, 'answer': ' chromed brass.Dimensions:Length:'}","{'score': 0.5732053518295288, 'start': 26, 'end': 66, 'answer': ' brass.Dimensions:Length: 16.3 cmHeight:'}","{'score': 0.6573576331138611, 'start': 103, 'end': 114, 'answer': ' overstock.'}",Brass,Cabinet and countertop hinges,Pr_30_36_36_11,Other,Other,"Lighting columns, brackets and bollards",0.6573576331138611,,3.0,16.0,
252,183HAR020,Cabinet handle in chromed brass,0.02,kg,pc,"
Chromed brass cabinet handleDimensions:Length: 16 cmHeight: 4.5 cmDepth: 4 cmNever used. From an overstock. May have small scratches or imperfections due to storage. A bit dusty needs to be cleaned.
",Hardware,https://rotordc.com/shop/product/183har020-cabinet-handle-in-chromed-brass-58653?page=5&category=37,,9.0,9.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.0031299067195504904, 'start': 1, 'end': 8, 'answer': 'Chromed'}","{'score': 0.5719744563102722, 'start': 22, 'end': 60, 'answer': ' handleDimensions:Length: 16 cmHeight:'}","{'score': 0.7988278865814209, 'start': 97, 'end': 108, 'answer': ' overstock.'}",Brass,Cabinet and countertop hinges,Pr_30_36_36_11,Other,Other,"Lighting columns, brackets and bollards",0.7988278865814209,4.0,4.0,16.0,
265,183HAR048,Cabinet knob in aluminium,0.05,kg,pc,"
Cabinet knob in aluminium from an old hardware store.Dimensions:Height: 3.5 cmLength: 6.5 cmNever used. From an overstock. May have small scratches or imperfections due to storage. A bit dusty needs to be cleaned.
",Hardware,https://rotordc.com/shop/product/183har048-cabinet-knob-in-aluminium-58616?page=5&category=37,,6.0,6.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.7951182126998901, 'start': 16, 'end': 26, 'answer': ' aluminium'}","{'score': 0.6378967761993408, 'start': 47, 'end': 98, 'answer': ' store.Dimensions:Height: 3.5 cmLength: 6.5 cmNever'}","{'score': 0.6155623197555542, 'start': 112, 'end': 123, 'answer': ' overstock.'}",Aluminium,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.6155623197555542,6.0,5.0,3.0,
286,999HAR309,Cabinet handle in chromed metal,0.07,kg,pc,"
Cabinet handle in chromed steel.

Dimensions : 11,5 x 4 cm

Very good condition. Never used.

Compatible with the system 32 furniture standards.

2x M4 x 25,5 mm for 19 mm panel is included in the price. We can provide bolts for different panel thicknesses on request.
",Hardware,https://rotordc.com/shop/product/999har309-cabinet-handle-in-chromed-metal-55811?page=6&category=37,,8.3,8.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.13381284475326538, 'start': 18, 'end': 33, 'answer': ' chromed steel.'}","{'score': 0.8849813342094421, 'start': 47, 'end': 59, 'answer': ' 11,5 x 4 cm'}","{'score': 0.06591176986694336, 'start': 146, 'end': 162, 'answer': '\n2x M4 x 25,5 mm'}",Porcelain,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.06591176986694336,,,,
293,103HAR372S,Polished Brass cabinet handle,0.05,kg,pc,"
Large - Length: 16,5 cm

Small - Length: 14,5 cm
",Hardware,https://rotordc.com/shop/product/polished-brass-cabinet-handle-54483?page=7&category=37,,12.0,12.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 2.901249672504491e-06, 'start': 25, 'end': 31, 'answer': '\nSmall'}","{'score': 0.014468250796198845, 'start': 16, 'end': 24, 'answer': ' 16,5 cm'}","{'score': 0.015116318129003048, 'start': 1, 'end': 24, 'answer': 'Large - Length: 16,5 cm'}",Brass,Cabinet and countertop hinges,Pr_30_36_36_11,Technical elements,Other,"Floor plates, gratings and edgings",0.015116318129003048,,,,
299,103HAR260a,Cabinet handle,0.05,kg,pc,"

",Hardware,https://rotordc.com/shop/product/cabinet-handle-54467?page=7&category=37,,9.0,9.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.0, 'start': 0, 'end': 0, 'answer': ''}","{'score': 0.0, 'start': 0, 'end': 0, 'answer': ''}","{'score': 0.0, 'start': 0, 'end': 0, 'answer': ''}",Sitka spruce,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.0,,,,
303,999har455,"Cabinet knob in stainless steel skinny , pc .",0.08,kg,set,"
diameter: 1cm
depth: 2,5cm

Compatible with system 32.
",Hardware,https://rotordc.com/shop/product/999har455-cabinet-knob-in-stainless-steel-skinny-3pc-51392?page=7&category=37,,11.0,11.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.00022370246006175876, 'start': 28, 'end': 55, 'answer': '\nCompatible with system 32.'}","{'score': 0.33416497707366943, 'start': 1, 'end': 14, 'answer': 'diameter: 1cm'}","{'score': 0.003361392067745328, 'start': 1, 'end': 14, 'answer': 'diameter: 1cm'}",Sitka spruce,Cabinet and countertop hinges,Pr_30_36_36_11,Technical elements,Furnishings,Sanitary fittings and accessories,0.003361392067745328,,,,
331,103HAR339,White bakelite cabinet knob,0.01,kg,pc,"
Length: 20 mm

Diameter: 30 mm

Nut for fixing cabinet handle is included in the price.
",Hardware,https://rotordc.com/shop/product/103har339-white-bakelite-cabinet-knob-51187?page=8&category=37,,8.0,8.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.00046786159509792924, 'start': 32, 'end': 62, 'answer': '\nNut for fixing cabinet handle'}","{'score': 0.1919255554676056, 'start': 1, 'end': 31, 'answer': 'Length: 20 mm\n\nDiameter:\xa030 mm'}","{'score': 0.15104150772094727, 'start': 1, 'end': 14, 'answer': 'Length: 20 mm'}",Plate glass,Cabinet and countertop hinges,Pr_30_36_36_11,Technical elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,0.15104150772094727,,,,
332,103HAR328,Chromed rounded cabinet handles,0.05,kg,pc,"
L: 8cm x H: 3cm
",Hardware,https://rotordc.com/shop/product/103har328-chromed-rounded-cabinet-handles-51185?page=9&category=37,,12.0,12.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 1.6537158444407396e-05, 'start': 12, 'end': 16, 'answer': ' 3cm'}","{'score': 0.25354474782943726, 'start': 1, 'end': 16, 'answer': 'L: 8cm x H: 3cm'}","{'score': 0.03953373059630394, 'start': 3, 'end': 7, 'answer': ' 8cm'}",Rolled glass,Cabinet and countertop hinges,Pr_30_36_36_11,Other,Other,Glass blocks and panels,0.03953373059630394,,,,
384,102HAR108,Brushed aluminium knob for cupboard,0.06,kg,pc,"
Diameter: 2 cm

Compatible with system 32.
",Hardware,https://rotordc.com/shop/product/102har108-brushed-aluminium-knob-for-cupboard-34405?page=11&category=37,,0.9,0.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.00024323308025486767, 'start': 16, 'end': 43, 'answer': '\nCompatible with system 32.'}","{'score': 0.7436926364898682, 'start': 10, 'end': 15, 'answer': ' 2 cm'}","{'score': 0.00020254770061001182, 'start': 10, 'end': 15, 'answer': ' 2 cm'}",Aluminium,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,"Floor plates, gratings and edgings",0.00020254770061001182,,,,
900,999HAR945,Cabinet knob in resin and metal ca .,0.02,kg,pc,"
Dimensions: Knob diameter: 3,5 cmDepth: 2 cm Very good used condition. A bit dusty needs to be cleaned. Bolt are original & included (50 mm).
",Hardware,https://rotordc.com/shop/product/999har945-cabinet-knob-in-resin-and-metal-ca-1930-59308?category=37,"['59308_143c2df.png', '9254_7cb4c28.png', '9255_7cb4c28.png']",7.0,7.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.00016993959434330463, 'start': 71, 'end': 104, 'answer': ' A bit dusty needs to be cleaned.'}","{'score': 0.4572405517101288, 'start': 12, 'end': 40, 'answer': '\xa0Knob diameter: 3,5 cmDepth:'}","{'score': 0.1958116888999939, 'start': 133, 'end': 142, 'answer': ' (50 mm).'}",Copal resin,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.1958116888999939,,,,59.0
901,999HAR935,Cabinet knob in resin - Dark red - Medium,0.02,kg,pc,"
Dimensions :Knob diameter: 3.7 cmBase diameter: 1.4 cm Depth: 2.4 cmMounting with standard M4 bolts (included). Condition : as new, never used (overstock). Dusty, need to be cleaned. 
",Hardware,https://rotordc.com/shop/product/999har935-cabinet-knob-in-resin-dark-red-medium-59266?page=2&category=37,"['59266_143c2df.png', '9113_c2946b4.png']",6.0,6.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.04277226701378822, 'start': 156, 'end': 163, 'answer': ' Dusty,'}","{'score': 0.49136340618133545, 'start': 11, 'end': 38, 'answer': ' :Knob diameter: 3.7 cmBase'}","{'score': 0.34307268261909485, 'start': 143, 'end': 156, 'answer': ' (overstock).'}",Mastic resin,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,Sanitary fittings and accessories,0.34307268261909485,,,,
902,999HAR930,Marble cabinet knob by Siro - Medium grey,0.04,kg,pc,"
Dimensions: Knob diameter: 3 cmDepth: 2.6 cmBase diameter: 2 cmVery good used condition. A bit dusty needs to be cleaned. Screws are included (M4x30).
",Hardware,https://rotordc.com/shop/product/999har930-marble-cabinet-knob-by-siro-medium-grey-59261?page=2&category=37,"['59261_143c2df.png', '9103_a218411.png', '9104_a218411.png']",7.0,7.0,,,,,,,,,2022-10-28,0.0,,2022-10-28,BE,rotordc,fr,1,0.0,"{'score': 0.00016502919606864452, 'start': 89, 'end': 122, 'answer': ' A bit dusty needs to be cleaned.'}","{'score': 0.6160311698913574, 'start': 12, 'end': 38, 'answer': '\xa0Knob diameter: 3 cmDepth:'}","{'score': 0.16256767511367798, 'start': 142, 'end': 151, 'answer': ' (M4x30).'}",Porcelain,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,"Floor plates, gratings and edgings",0.16256767511367798,,,,0.0
903,999HAR928,Marble cabinet knob by Siro - White - Large,0.05,kg,pc,"
Dimensions: Knob diameter: 3 cmDepth: 3.1 cmBase diameter: 1.5 cmVery good used condition. A bit dusty needs to be cleaned. Screws are included (M4x30).
",Hardware,https://rotordc.com/shop/product/999har928-marble-cabinet-knob-by-siro-white-large-59259?page=2&category=37,"['59259_143c2df.png', '9099_efab116.png', '9100_efab116.png']",7.5,7.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.00015031511429697275, 'start': 91, 'end': 124, 'answer': ' A bit dusty needs to be cleaned.'}","{'score': 0.6539967656135559, 'start': 12, 'end': 38, 'answer': '\xa0Knob diameter: 3 cmDepth:'}","{'score': 0.16823559999465942, 'start': 144, 'end': 153, 'answer': ' (M4x30).'}",Porcelain,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,"Floor plates, gratings and edgings",0.16823559999465942,,,,
904,999HAR926,Marble cabinet knob by Siro - Grey,0.04,kg,pc,"
Dimensions: Knob diameter: 2.7 cmDepth: 2.7 cmBase diameter: 1.6 cmVery good used condition. A bit dusty needs to be cleaned. Screws are included (M4x30).
",Hardware,https://rotordc.com/shop/product/999har926-marble-cabinet-knob-by-siro-grey-59257?page=2&category=37,"['59257_143c2df.png', '9095_4bba35c.png', '9096_4bba35c.png']",7.0,7.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.00018626378732733428, 'start': 93, 'end': 126, 'answer': ' A bit dusty needs to be cleaned.'}","{'score': 0.6740995049476624, 'start': 12, 'end': 40, 'answer': '\xa0Knob diameter: 2.7 cmDepth:'}","{'score': 0.16871336102485657, 'start': 146, 'end': 155, 'answer': ' (M4x30).'}",Porcelain,Cabinet and countertop hinges,Pr_30_36_36_11,Furnishings,Furnishings,"Floor plates, gratings and edgings",0.16871336102485657,,,,59.0
