,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1626,Panneau en verre,60.0,Patterned glass,Glass fins,0.0,354.0,"['1d3d40b8-dce4-410e-b2e4-b89c7f88901a.jpeg', '246e81b9-62bb-4999-bb8e-e115d9ed7c52.jpeg', 'f9043816-446b-428f-b4d6-bcfea2b5b642.jpeg', '152b9d08-007a-4b87-9f1d-6c53a07a2df4.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
2554,Garde corps en verre,100.0,Safety glass,Glass fins,0.0,278.0,"['e8b618e3-6743-49a9-a2b5-e16f4498a0da.jpeg', '0fe5ffee-d185-4529-88e2-9aeab4c8167e.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
2557,Brique de verre,60.0,Patterned glass,Glass fins,1.0,84.0,"['d00169a3-9bd5-48ab-ada4-214d65f5939e.jpeg', '24ee0c46-d0cd-469f-b6a0-a7462d73c902.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
5565,Glasplatte mit Doppellavabo,,Patterned glass,Glass fins,1.0,18.0,,"Wall, Barriers, Pannels","Floors, Ceiling",Glass blocks and panels,,,
5704,-tlg Duschschiebewand Echtglas - klar,,Patterned glass,Glass fins,1.0,265.0,20200707_175013_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,4.0,115.0,185.0
5853,-flügliges Kunststofffenster,,Figured glass,Glass fins,1.0,162.0,20181212_102133_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
6011,Klarglas Duschecke,,Patterned glass,Glass fins,1.0,265.0,20211001_082455_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,85.0,85.0,192.0
6021,Echtglasduschtüre m fixem Seitenteil,,Patterned glass,Glass fins,1.0,265.0,20220303_101211_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,0.8,78.0,240.6
6022,Deckenleute doppel mit Glasabdeckung,,Patterned glass,Glass fins,1.0,112.0,20200323_153458_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
6025,vollglasschiebetüre mit,,Patterned glass,Glass fins,1.0,252.0,20210831_163219_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,85.0,222.0
6085,Duschtüre Echtglas von Hüppe,,Patterned glass,Glass fins,1.0,173.0,20170225_114053_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
6086,Schwingtüre Echtglas von Hüppe,,Patterned glass,Glass fins,1.0,173.0,20.03.2014-024a_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,900.0,190.0
6210,Zahnputzglas mit Halterung,,Patterned glass,Glass fins,1.0,92.0,106657_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
6429,Sicherheitsglas,,Safety glass,Glass fins,1.0,173.0,111847_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,3.0,116.8,173.0
6560,Ersatzglas für Deckenmlampe Mattglas,,Patterned glass,Glass fins,1.0,173.0,20150626_161610a_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Glass blocks and panels,,14.0,
6571,Regalboden Glas transparent,,Reflective glass,Glass fins,1.0,173.0,110112_1_570x570.jpg,Furnishings,"Floors, Ceiling",Glass blocks and panels,,,
6909,Drahtglas,,Glass,Glass fins,1.0,90.0,111998_570x570.jpg,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels,1.0,23.0,25.5
6954,Holz-Glastür,,Structural glass,Glass fins,1.0,58.0,2808_2_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,190.0,,92.0
6995,Glas mit Loch Katzentüre,,Patterned glass,Glass fins,1.0,58.0,img20221013074751_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,79.0,105.0
7058,Holz-Glastür,,Structural glass,Glass fins,1.0,25.0,2809_2_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,92.0,,190.0
7081,Mattglas schiebetüre,,Patterned glass,Glass fins,1.0,0.0,20230227_145935_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,93.0,210.0
7197,Porte en verre,,Glass,Glass fins,1.0,45.0,porte1_570x570.jpg,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels,225.0,1.0,270.0
7266,Glaswad Securitglas mit Haltestange,,Patterned glass,Glass fins,1.0,15.0,20230116_142247_570x570.jpg,"Wall, Barriers, Pannels",Other,Glass blocks and panels,1.0,120.0,191.0
7354,Bleiglasfenster,,Prismatic glass,Glass fins,1.0,9.0,112172_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,44.0,70.5
7355,Bleiglasfenster,,Prismatic glass,Glass fins,1.0,9.0,112173_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,38.0,70.5
