,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2986,Fauteuil bois ancien,65.0,Wood,Wood architraves,1.0,55.0,['26e7978a-a546-4950-a44f-e6f7b8290a1f.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,,
2997,Armoire en bois ancienne,120.0,Wood,Wood architraves,1.0,55.0,['58e7723f-ada0-4ab7-bb81-f281df7d5827.jpeg'],Furnishings,Furnishings,Furnishings,,,
3078,Fauteuil bois ancien,65.0,Wood,Wood architraves,1.0,55.0,['425a3358-f6ea-43df-9528-5096eefa8826.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,,
3201,Armoire en bois ancienne,120.0,Wood,Wood architraves,1.0,55.0,"['d2d009df-1b6a-4404-9eba-a671be6331e5.jpeg', 'dc98623d-b869-4d9c-9f5a-7956f09439aa.jpeg']",Furnishings,Furnishings,Furnishings,,,
3341,Armoire en bois ancienne,120.0,Wood,Wood architraves,1.0,55.0,"['babe757f-9248-4f86-86df-6c8391258c38.jpeg', '9a2e56f3-a4dc-4cf0-b6d0-7d5a0741ffaa.jpeg']",Furnishings,Furnishings,Furnishings,,,
4886,Parquet in beech wood from Sonian Forest cm,87.0,Mahogany,Wood architraves,0.0,,"['59630_a7a127f.png', '10251_542d9f0.png', '10252_542d9f0.png', '10253_542d9f0.png', '10254_542d9f0.png']",Other,Other,Other,,,
4887,Parquet in beech wood from Sonian Forest cm,87.0,Mahogany,Wood architraves,0.0,,"['59342_8d5fa41.png', '9300_1bf9bb4.png', '9301_1bf9bb4.png', '9722_d43f57f.png']",Other,Other,Other,,,
4888,Parquet in beech wood from Sonian Forest cm,87.0,Mahogany,Wood architraves,0.0,,"['58820_8d5fa41.png', '7615_4e80e1c.png', '7616_4e80e1c.png', '7617_4e80e1c.png']",Other,Other,Other,,,
5284,Parquet in rustic oak wood from Sonian Forest cm,87.0,Mahogany,Wood architraves,0.0,,"['60134_98dd36b.png', '12095_ab7d50e.png', '12096_ab7d50e.png', '12097_ab7d50e.png', '12098_ab7d50e.png', '12099_ab7d50e.png']",Furnishings,Furnishings,Furnishings,,,
5285,Parquet in rustic oak wood from Sonian Forest cm,87.0,Mahogany,Wood architraves,0.0,,"['60133_54f0d7d.png', '12090_af169f4.png', '12091_af169f4.png', '12092_af169f4.png', '12093_af169f4.png', '12094_af169f4.png']",Furnishings,Furnishings,Furnishings,,,
5634,Altholz Kassettendecke und Wände,,Wood,Wood architraves,1.0,265.0,wp_20210527_08_37_29_rich_li_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
7294,Panneau bois muraux,,Granule,Wood architraves,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/04/2302-5821-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5821-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5821-c-600x800.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",0.0,197.0,109.0
