,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1296,Etagère bois,144.0,Wood,Wood skirtings,1.0,14.0,['801e0aa9-baa7-45bb-ba4e-6a5d48268f06.jpeg'],Furnishings,Furnishings,Furnishings,,,
1297,Etagère bois,55.0,Wood,Wood skirtings,1.0,17.0,"['91ec4542-6ab2-48c2-9aa6-65adedaec1e4.jpeg', '4bd93f46-97f4-41ef-a569-fec25f1bac96.jpeg']",Furnishings,Furnishings,Furnishings,,,
1428,Planches en bois,0.0,Wood,Wood skirtings,1.0,64.0,"['10f9a4a7-942e-4976-8090-0befe2cb231b.jpeg', 'b607bab7-ea0e-48cf-8a52-2cc642fb3b31.jpeg', 'cb543375-5cfa-4844-915a-5acb181743e7.jpeg', 'fe1dbf9f-610d-48fb-b555-8b848430ecdf.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1477,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['dc6b88bd-b2b3-4a79-ac09-72621444e420.jpeg', '682a07cd-5699-4386-85e7-9e670e6c804e.jpeg', '35994c83-ef6f-46c8-8362-4fc35ac5f1a7.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1484,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['d5e43657-6997-4f7f-8b3a-accf480e3b32.jpeg', '541276d7-7345-42e5-ac27-5156bfe8d675.jpeg', '78548804-7600-4f91-87c8-a2ef3cd5e5d9.jpeg', 'e277986b-d907-4cdd-8bdd-535da27035e6.jpeg', '9e2cfcdc-dc2f-4836-9d35-3d139dc9a029.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1494,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['790f6f71-6e31-4e6a-9d9e-456fc185082f.jpeg', '4e964104-ac41-4f07-8533-5d2290943491.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1518,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['9a139abd-ea1c-4d25-8513-1d2b05f4c052.jpeg', '00917c6a-a569-463f-b279-2b915251a0e2.jpeg', '9edb54ab-dd97-449a-9d47-6d46c22e5ac2.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1541,Plaques bois perforées,32.0,Wood,Wood skirtings,0.0,326.0,"['e6335ffd-a091-43dc-9ef6-d717f9cea245.jpeg', 'f1933b49-430a-4537-8c1e-fd101b6c1053.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
1761,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['917b29c7-2bb7-4e91-9233-cf4339898f09.jpeg', '6832fba0-81da-4969-ab4b-542927bad11f.jpeg', '3d06388a-8aba-4eb1-813a-2fe4c07edeeb.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1826,Dalle suspendue en bois,15.0,Wood,Wood skirtings,0.0,326.0,"['bac420b6-0229-41c6-9979-082b88f21041.jpg', '4038c8c6-c8c3-4630-8c7b-81d138e34441.jpg']","Roof, Slabs, Stairs",Furnishings,"Lighting columns, brackets and bollards",,,
1827,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['535bf717-f286-4088-a97b-9fd0d9763c6f.jpeg', 'e28fdb3d-2475-44b4-a73f-8c8739a189ea.jpeg', '6f18a8f3-9f84-47cd-b5ff-38b4538c22ca.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1860,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,"['e6ed8dc3-5f44-49df-9da8-ebe312cb0136.jpeg', 'e2af49f6-3b16-475e-961d-1ab234aa0d5a.jpeg', '8d7e8325-a28c-46d1-b73e-56b322d8a185.jpeg']",Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1864,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,['ccc334a6-4a81-40f0-945c-ccbccdc8f1a5.jpeg'],Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
1867,Planches en bois,0.0,Wood,Wood skirtings,1.0,142.0,['dcee99d0-fb5d-4f30-be73-78efc47c9959.jpeg'],Furnishings,"Blocks, Panels, Fences, Bricks",Furnishings,,,
3915,Planche en bois,30.0,Wood,Wood skirtings,0.0,186.0,"['694ac4da-b695-4665-96c9-f80df50d11c5.jpeg', '1733bb96-6d3d-411e-ab5d-97fc44c72c2d.jpeg', '698f0d98-c158-4446-a4cb-563e48b16ae0.jpeg']",Furnishings,Furnishings,Furnishings,,,
4009,Poutre bois,29.0,Spruce,Wood skirtings,1.0,23.0,"['5f205339-d38d-4bfe-b5ec-e754d86fb7ce.jpg', '4733233c-c7ed-457d-9b81-56d3b22f9376.jpg', '0eca689a-b27b-4406-921f-172f57cd4aac.jpg']",Furnishings,Furnishings,"Lighting columns, brackets and bollards",,,
4100,Poutre bois,28.0,Spruce,Wood skirtings,1.0,23.0,"['0e5b92ef-d871-4ba8-ad59-e6494739a160.jpg', 'c18429b4-d2a0-4982-ac7c-6c4e84e5b0e3.jpg', '1669f7ee-98b4-4799-b419-3c63b2a17725.jpg', 'b941365d-0e54-4c32-b366-297ba9f8efa6.jpg']",Furnishings,Furnishings,"Lighting columns, brackets and bollards",,,
4187,Panneaux de bois,40.0,Wood,Wood skirtings,0.0,152.0,['5b2ba63f-dcee-45c5-881d-3e9c7e89c566.jpg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4705,Steps in solid beech wood * cm,25.0,Wood,Wood skirtings,1.0,146.0,,"Roof, Slabs, Stairs",Other,Masonry walling units,,,
4852,"Wooden door cm x , cm - Left",59.0,Wood,Wood skirtings,0.0,,"['36347_cfe4c50.png', '4044_92eaeaf.png', '4045_92eaeaf.png', '4046_92eaeaf.png', '4047_92eaeaf.png']",Furnishings,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
5152,Barrière en bois massif,,Wood,Wood skirtings,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-5040-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-5040-b.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-5040-c.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,,
5175,Barrière en bois massif,,Wood,Wood skirtings,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-4972-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4972-b.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4972-c-600x800.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,,
5178,Barrière en bois massif,,Wood,Wood skirtings,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-4952-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4952-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4952-c.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,,
5559,Holz Handlauf,,Wood,Wood skirtings,1.0,265.0,20190311_153515-kopie_570x570.jpg,Furnishings,Furnishings,Handrails,,350.0,
5637,Holzresten,,Wood,Wood skirtings,1.0,265.0,whatsapp-image-2022-03-09-at-21.20.24_570x570.jpeg,Furnishings,Furnishings,Furnishings,,,
5669,Massivholztür,,Granule,Wood skirtings,1.0,18.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
5670,Massivholztür,,Granule,Wood skirtings,1.0,18.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
6232,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1044543_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6233,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1044543_%281%29_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6234,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1044543_%282%29_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6235,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1050541_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6236,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1044543_%283%29_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6306,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1050541_%281%29_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6315,Holztürblatt grau,,Granule,Wood skirtings,1.0,70.0,img_20220824_1126002_%282%29_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
6727,gerade Innentreppe aus Massivholz,,Wood,Wood skirtings,1.0,49.0,img-20221219-wa0039_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Furnishings,250.0,120.0,260.0
6756,jähriges Holzgeländer,,Spruce,Wood skirtings,1.0,106.0,holzgelnder1_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
6759,Barrière en bois massif,,Wood,Wood skirtings,1.0,21.0,"['https://materiuum.ch/wp-content/uploads/2022/11/2209-5040-a-1-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2209-5040-b-2.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2209-5040-c-2.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,0.0,400.0,9.0
7108,Garde corps en bois,,Wood,Wood skirtings,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/02/2202-3362-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2202-3362-b.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2202-3362-c-600x800.jpg']",Furnishings,"Blocks, Panels, Fences, Bricks",Safety cages,0.0,728.0,15.5
7112,Barrière en bois massif,,Wood,Wood skirtings,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-5040-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-5040-b.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-5040-c.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,0.0,400.0,9.0
7292,Colle à bois,,Spruce,Wood skirtings,0.0,,['https://materiuum.ch/wp-content/uploads/2023/04/2302-5932-a-600x800.jpg'],"Roof, Slabs, Stairs",Furnishings,Furnishings,0.0,38.0,38.0
7312,Parement en bois,,Wood,Wood skirtings,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/04/2302-5781-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5781-b-600x800.jpg']",Furnishings,Furnishings,Furnishings,0.0,225.0,57.5
