,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,title,description,material_state,category,BIM_class,location,date_published,price_initial,price_latest,price_change,imagefiles,material_type,co2,avoided_waste,quantity_initial,quantity_latest,disappeared,country,sold,sold_after,city,deconstruction,state,constraints,price,publishDate,images,distance,rseSummary,promotion,source,conditioning,rate,diag_it,showroom,avoidedWastes,trustLevel,quantity,min_quantity,end_date,pickup_start_date,pickup_end_date,deposit_mode,date,object,material,dim,quantity_n,material_emb,French_Raw,French_Code,first_level,second_level,third_level
808,808,1264,1264,b659d0bf-e82d-4ec7-b0b4-69c75eec2475,Garde corps metalliques,Garde corps métalliques intérieurs ,correct,handrail,C.20.10.90.2a,RENNES,2022-07-28,25.0,25.0,0.0,"['1f4e63a9-90ea-44f8-8d5b-42c5a3bb86c0.jpeg', '29ca9884-8a4f-4b9d-9df8-a3fc4a523223.jpeg', '696fd4db-f1e8-4707-bc3f-98dab8af3bef.jpeg']",used,,,350.0,350.0,2022-09-26,FR,1.0,60.0,,,,,"{'score': 0.0017715098802000284, 'start': 0, 'end': 34, 'answer': 'Garde corps métalliques intérieurs'}",,,,,,,,,,,,,,,,,,,,Garde corps métalliques intérieurs, métalliques,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
909,909,1418,1418,ccde3fe1-d90e-4cde-91dd-4875b65ae30a,Garde-corps métal,"Garde-corps dimensions diverses : 114,3 x 38 (x2), 140,5 x 38 (x2), 314 x 38 (x1), 140 x 28 (x2), 160 x 28 (x1).",correct,railing,B.20.20.06.a,CLERMONT-FERRAND,2022-02-28,30.0,30.0,0.0,['fb73b480-e8fc-488a-9369-30f9c7367247.jpg'],used,,,10.0,10.0,2023-09-24,FR,0.0,573.0,,,,,"{'score': 1.6432172742497642e-06, 'start': 0, 'end': 11, 'answer': 'Garde-corps'}",,,,,,,,,,,,,,,,,,,,Garde-corps,,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
1024,1024,1598,1598,e6a099d3-944f-461c-bf17-dd75fb5ff315,Escalier métallique extérieur,"Escalier métallique extérieur.	
Matériaux: Acier et caillebotis
Emprise : longueur : 288 cm / largeur : 135 cm / hauteur : 66 cm
Giron de marche : 31,5 cm.",correct,exterior_building_stair,C.20.10.01.1,LYON--3E--ARRONDISSEMENT,2022-07-01,400.0,400.0,0.0,['ee547964-94e2-4429-98f3-7bca0f455de2.jpg'],used,,,1.0,1.0,2022-09-26,FR,1.0,87.0,,,,,"{'score': 1.3911942460254068e-06, 'start': 0, 'end': 30, 'answer': 'Escalier métallique extérieur.'}",,,,,,,,,,,,,,,,,,,,Escalier métallique extérieur., Acier et caillebotis,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Stairs, Ramps, Lift, Hardware","Floor plates, gratings and edgings"
1107,1107,1734,1734,f92e2bae-3667-4fca-87d9-813093b09244,Garde corps métallique,Garde corps métallique,correct,guardrail_barrier,G.20.30.04.3,CHATILLON,2022-07-04,10.0,0.0,-10.0,"['a1375bd3-3b7c-491d-91be-1f277039daf0.jpeg', 'c95ff0f0-8f2b-459c-9377-96f13986e86c.jpeg']",used,,,48.0,1.0,2023-09-24,FR,0.0,447.0,,,,,"{'score': 0.0862632542848587, 'start': 0, 'end': 22, 'answer': 'Garde corps métallique'}",,,,,,,,,,,,,,,,,,,,Garde corps métallique, métallique,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
1170,1170,1814,1814,2badf54e-8169-4422-ba28-07a4e07508cc,Tirant métalique de charpente,Tirant en metal. Piece de structure longueur estimée à 8 mètres,damaged,metal_construction_system,F.10.10.01,SAINT-ETIENNE,2022-09-07,350.0,350.0,0.0,['9b9383d7-04ca-42ab-b5a6-8c5f2bba294e.PNG'],reconditioned,,,4.0,4.0,2023-04-11,FR,1.0,216.0,,,,,"{'score': 1.4883555195410736e-05, 'start': 54, 'end': 63, 'answer': ' 8 mètres'}",,,,,,,,,,,,,,,,,,,,Tirant en metal., metal.,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks",Shaft-lining products
1293,1293,1948,1948,01705a1a-f774-4914-828e-c9a0e66919b3,Garde-corps métallique,"Garde corps métallique de coursive. Fixation sur le champs du plancher. 3 longueurs différentes : 21 tronçons de 3,72. 7 tronçons de 2,38. 7 tronçons de 2,19",verygood,railing,B.20.20.06.a,LYON--6E--ARRONDISSEMENT,2022-09-22,30.0,30.0,0.0,['be8b0099-062a-46ca-82de-320ec08c2fa1.jpeg'],used,90.75,15.0,77.0,77.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 4.523592724581249e-05, 'start': 97, 'end': 118, 'answer': ' 21 tronçons de 3,72.'}",,,,,,,,,,,,,,,,,,,,Garde corps métallique de coursive.,,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
1320,1320,1984,1984,0f7bc521-e0b9-4db9-b630-9a2c87fb5f47,Cloison grillagée métallique,"Cloison amovible grillagée, fixation par boulonnage, avec porte coulissante. Acier galvanisé, dimensions totales 520x344x30cm.",correct,demountable_partitions,C.10.10.02.1g,PONTCHARRA,2022-09-19,80.0,80.0,0.0,"['c053b743-8f29-428f-a0b2-f7ca3a649760.jpeg', 'faab6554-09c1-4e10-b9c8-db04d5d22646.jpeg', '0160b0ec-aad8-4421-8660-4d0e2c9cac4b.jpeg']",used,0.0,151.94,1.0,1.0,2022-10-03,FR,1.0,14.0,,,,,"{'score': 2.4379616547776095e-07, 'start': 0, 'end': 27, 'answer': 'Cloison amovible grillagée,'}",,,,,,,,,,,,,,,,,,,,,, 520x344x30cm.,,Granule,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1428,1428,2106,2106,3bb65553-fddf-4a84-b540-ad71b2ce46f6,Garde-corps métallique,Garde-corps métallique de toiture,correct,balcony_railing_terrace_roof,B.20.10.09.a,PARIS-8E-ARRONDISSEMENT,2022-09-16,20.0,20.0,0.0,"['3fee296e-0208-4a99-9dda-5b867bf1ce90.jpeg', '745f1c4b-44ef-4ee1-b754-369f9200d8e5.jpeg']",used,90.75,15.0,104.0,104.0,2023-01-19,FR,1.0,125.0,,,,,"{'score': 0.015344709157943726, 'start': 0, 'end': 33, 'answer': 'Garde-corps métallique de toiture'}",,,,,,,,,,,,,,,,,,,,Garde-corps métallique de toiture, métallique,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
1437,1437,2116,2116,407b6072-3033-42c6-83c9-3f1260e28fcf,Garde-corps métallique,Garde-corps métallique de toiture,correct,balcony_railing_terrace_roof,B.20.10.09.a,PARIS-8E-ARRONDISSEMENT,2022-09-15,25.0,25.0,0.0,"['68e950fc-c58d-4ea0-b5c0-2e140a43520c.jpeg', '9d78f94f-ed6a-4bf5-a506-8cff8810f025.jpeg']",used,90.75,15.0,72.0,72.0,2023-01-19,FR,1.0,126.0,,,,,"{'score': 0.015344709157943726, 'start': 0, 'end': 33, 'answer': 'Garde-corps métallique de toiture'}",,,,,,,,,,,,,,,,,,,,Garde-corps métallique de toiture, métallique,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
1538,1538,2226,2226,697f1f25-3fc5-4dc2-8495-10e80abe2d0f,Faux plafond métallique,Faux plafond en acier noir posé sur rail en aluminium. Longueur variant entre 150 et 300 cm.,verygood,gypsum_wallboard_ceiling_finishes,C.30.30.01.1a,LYON--6E--ARRONDISSEMENT,2022-09-22,13.0,13.0,0.0,['23980611-2816-4bba-a5a5-d325955e8a36.jpeg'],used,44.4,3.5,44.0,44.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 5.895829417568166e-06, 'start': 0, 'end': 54, 'answer': 'Faux plafond en acier noir posé sur rail en aluminium.'}",,,,,,,,,,,,,,,,,,,,Faux plafond,,,,Metal,Metal skirtings,Pr_35_90_43_59,"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings"
1629,1629,2330,2330,9803cd84-9000-49d2-8d36-74adac4fce26,Escalier métallique,"Escalier en métal blanc. Giron : 26 cm. Hauteur de marche : 17cm. Escalier franchissant 20,71 mètre de haut mais pouvant se démonter et se remployer pour partie. 6 paliers arrondies et 12 volées d'escalier.
1 unité = 1  palier + 2 volées",verygood,exterior_building_stair,C.20.10.01.1,LYON--6E--ARRONDISSEMENT,2022-09-22,1000.0,1000.0,0.0,"['3027e53d-550f-42be-9e14-84488d6b2139.jpeg', '68f61b20-da02-4412-a2eb-f71615db01e0.jpeg', 'ed4137a6-f8a0-4621-a8e4-ec733f96c880.jpeg', '3bb39285-7507-41d7-b44b-f092ce60e96e.jpeg', '301816d8-37f7-4a9c-8d82-ddc7f894d8a9.jpeg']",used,0.0,265.14,6.0,6.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 2.5606234999031585e-07, 'start': 0, 'end': 24, 'answer': 'Escalier en métal blanc.'}",,,,,,,,,,,,,,,,,,,,Escalier en métal blanc., métal blanc.,,"
1 unité = 1  palier + 2 volées",Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Stairs, Ramps, Lift, Hardware",Shaft-lining products
1781,1781,2499,2499,dcb005bb-8b07-4db1-9e8b-a893c1f9d287,Plancher métallique,"7 planchers de coursive en acier comprenant 2 grandes poutres à section carré reliés entre elle par un treillis soudé à section ronde. Peinture blanche.
Largeur du plancher : 1,86 m.
Longueur d'un plancher : 19,77m. Entre axe des poutres : 1,53 m. Les deux derniers planchers sont reliés entre eux par une autre structure treillis de 14×14 cm (Cf dernière photo).
Plancher quantifié et estimé (en euro) en m² mais vendu à l'unité. 1  plancher = 36,77 m² = 1000 euros
Prix par plancher",verygood,sub_flooring_cones,B.10.10.01.2a,LYON--6E--ARRONDISSEMENT,2022-09-22,1.0,1.0,0.0,"['ae8de6b2-7bd0-4d66-873d-7ce886ba3004.jpeg', 'ccc761b9-a5c3-4ea3-bbe7-e2d92459e3cf.jpeg', '96414a3a-104c-4314-b56e-45c7681f99a3.jpeg', 'bafe54e3-7041-4038-ab31-e758d2902ba8.jpeg', 'c2b1992c-ca6d-4f45-a71d-1d1a3c64202f.jpeg']",used,5378.56,2044.14,128.0,128.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 0.6968076229095459, 'start': 458, 'end': 469, 'answer': ' 1000 euros'}",,,,,,,,,,,,,,,,,,,,, acier,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks",Shaft-lining products
1808,1808,2531,2531,e83d483c-8b9d-4c3d-b9bf-11e269416a23,Faux plafond métallique,Faux plafond lames d'acier gris posés sur rail en aluminium. Longueur variant entre 150 et 300 cm.,correct,gypsum_wallboard_ceiling_finishes,C.30.30.01.1a,LYON--6E--ARRONDISSEMENT,2022-09-22,13.0,13.0,0.0,"['d3273b66-fe34-4dcf-b6a8-8100f8ec8fdc.jpeg', '99da059a-7cdf-4b1b-86ff-cf87e2bc433f.jpeg']",used,44.4,3.5,496.0,496.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 2.3732422960165422e-06, 'start': 0, 'end': 31, 'answer': ""Faux plafond lames d'acier gris""}",,,,,,,,,,,,,,,,,,,,Faux plafond,,,,Metal,Metal skirtings,Pr_35_90_43_59,"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings"
1836,1836,2563,2563,f487583f-36d4-4984-8ae2-e504ce35c0fe,Coursive métallique de toiture technique,Coursive métallique permettant l'accès aux équipement technique présents en toiture.,correct,false_floor,C.30.20.01.2,LYON--6E--ARRONDISSEMENT,2022-09-22,55.0,55.0,0.0,['4de3e451-0f7f-420c-ba88-5277ab58bf04.jpeg'],used,0.0,14.6,7.0,7.0,2023-05-04,FR,1.0,224.0,,,,,"{'score': 1.4983966423187667e-07, 'start': 53, 'end': 63, 'answer': ' technique'}",,,,,,,,,,,,,,,,,,,,Coursive métallique, métallique,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1968,1968,2711,2711,1f78637f-d422-4b7f-9506-b32b16792fe0,Porte-manteau métallique,Porte-manteau à crochets métalliques,damaged,wardrobe,C.10.30.10.2,EPERNAY,2022-11-04,0.0,0.0,0.0,['aceef0d5-48f2-4a8e-8d35-5eb0910f249b.jpeg'],used,0.0,0.06,1.0,1.0,2023-01-07,FR,1.0,64.0,,,,,"{'score': 0.00031484253122471273, 'start': 0, 'end': 36, 'answer': 'Porte-manteau à crochets métalliques'}",,,,,,,,,,,,,,,,,,,,Porte-manteau à crochets métalliques,,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
2012,2012,2765,2765,2d3ba73d-4c3f-4f4b-a22e-7674039385e2,Plaque métallique,Finition de mur métal gris,correct,wall_panelling,C.30.10.90.1,PARIS-15E-ARRONDISSEMENT,2022-11-02,32.4,32.4,0.0,['172843e9-712c-4276-9c9d-33e0039f49bc.jpeg'],used,62.61,14.0,25.0,25.0,2023-09-24,FR,0.0,326.0,,,,,"{'score': 0.0006627569091506302, 'start': 0, 'end': 26, 'answer': 'Finition de mur métal gris'}",,,,,,,,,,,,,,,,,,,,Finition de mur métal gris, métal gris,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
2351,2351,3132,3132,98fa009e-19be-4787-8dd5-7e2f44188476,Barre d'appuie inox,"- barre d'appuie inox. 
- petite 32cm
- grande 47cm",verygood,wardrobe,C.10.30.10.1,PARIS-6E-ARRONDISSEMENT,2022-11-04,15.0,15.0,0.0,"['fc00f5d7-c416-445d-a4d6-64e9a624e90b.JPG', 'adc78539-5c34-40a2-baeb-54badab08a9c.JPG', 'a29643ec-81a4-4932-ab7e-18c05a6ac352.JPG']",used,0.0,0.06,2.0,2.0,2022-11-20,FR,1.0,16.0,,,,,"{'score': 6.164208571135532e-06, 'start': 1, 'end': 22, 'answer': "" barre d'appuie inox.""}",,,,,,,,,,,,,,,,,,,, barre d'appuie inox.,,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
2353,2353,3135,3135,992e6414-f512-477d-b195-0a67e43384e6,Plaque métallique,Cassette en alu inox poli. Différentes dimensions 240 x 36 cm et 240 x 58 cm,correct,wall_panelling,C.30.10.90.1,PARIS-15E-ARRONDISSEMENT,2022-11-03,44.4,44.4,0.0,['a5f189f6-121f-4b61-9964-46c90a765a02.jpeg'],used,62.61,14.0,33.0,33.0,2023-09-24,FR,0.0,325.0,,,,,"{'score': 3.4641780075617135e-05, 'start': 0, 'end': 20, 'answer': 'Cassette en alu inox'}",,,,,,,,,,,,,,,,,,,,Cassette, alu inox poli., 240 x 36 cm et 240 x 58 cm,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
2412,2412,3198,3198,ab09210c-b1f2-42f4-a413-53795a0761ee,Plaque métallique,Revêtement mural alu M0 blanc ( panneau de 35 ou 70 cm),correct,wall_panelling,C.30.10.90.1,PARIS-15E-ARRONDISSEMENT,2022-11-03,44.4,44.4,0.0,"['8cc9b844-6506-4ef8-8715-e6d4fa9ea3a2.jpeg', 'ded76cf2-3936-458e-a4b3-930e197864f6.jpeg']",used,62.61,14.0,1143.0,1143.0,2023-09-24,FR,0.0,325.0,,,,,"{'score': 0.0005984496674500406, 'start': 0, 'end': 29, 'answer': 'Revêtement mural alu M0 blanc'}",,,,,,,,,,,,,,,,,,,,,,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
3408,3408,4341,4341,51fd5f1f-49fc-4104-b092-dbf99e52ce9d,Charpente métallique,Charpente métallique - profils rectangle tubulaire,correct,frame,B.10.20.01.3c,PARIS-12E-ARRONDISSEMENT,2023-01-02,250.0,250.0,0.0,"['0331ed81-9bff-466a-b7bc-9ca31290ad47.jpeg', '750b5e8a-315a-4f93-8fdc-d032064658c8.jpeg', 'bbfe336e-5f09-483a-bd72-48ef63822150.jpeg', '482b26fa-155d-4d62-97fa-c645be71250c.jpeg']",used,0.0,0.0,1.0,1.0,2023-03-26,FR,1.0,83.0,,,,,"{'score': 0.00010742597078206018, 'start': 0, 'end': 50, 'answer': 'Charpente métallique - profils rectangle tubulaire'}",,,,,,,,,,,,,,,,,,,,Charpente métallique,Charpente métallique,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks",Shaft-lining products
3965,3965,4944,4944,144086d5-f51b-4984-8a49-00726d332d9a,Garde corps métallique, Garde-corps métallique.,damaged,guardrail_barrier,G.20.30.04.3,PARIS-1ER-ARRONDISSEMENT,2023-03-08,45.0,45.0,0.0,['4a355145-51a9-4ebe-b0fb-6b58c0329f80.jpeg'],used,0.0,0.0,18.0,18.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 0.002444968791678548, 'start': 1, 'end': 24, 'answer': 'Garde-corps métallique.'}",,,,,,,,,,,,,,,,,,,,Garde-corps métallique., métallique.,,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
4076,4076,5067,5067,32a8357f-59af-44ff-9467-2468faa8cfe8,Garde corps métallique,"Garde-corps métallique peint, fixation boulonnée.",verygood,guardrail_barrier,G.20.30.04.3,PARIS-1ER-ARRONDISSEMENT,2023-03-08,45.0,45.0,0.0,"['4f7d9505-0331-4a26-8965-8d92c847eca7.jpeg', 'a99f885e-08d2-491e-8aea-a97f830b86be.jpeg', '2034305d-1534-464f-be4a-eda1836fd39b.jpeg']",used,0.0,0.0,22.0,22.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 0.00039250479312613606, 'start': 0, 'end': 29, 'answer': 'Garde-corps métallique peint,'}",,,,,,,,,,,,,,,,,,,,," peint,",,,Metal,Metal skirtings,Pr_35_90_43_59,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages
4138,4138,5140,5140,421c456c-89aa-4b53-b966-cee4b9dd4be5,Patère métallique,"Patère ronde, profondeur 6,5 cm.",correct,wardrobe,C.10.30.10.2,LYON--6E--ARRONDISSEMENT,2023-02-23,5.0,5.0,0.0,['1cba5b37-41de-4ac0-b62e-5545ec20caea.jpeg'],used,0.0,0.06,47.0,47.0,2023-09-24,FR,0.0,213.0,,,,,"{'score': 2.929932918505074e-07, 'start': 0, 'end': 13, 'answer': 'Patère ronde,'}",,,,,,,,,,,,,,,,,,,,"Patère ronde,",,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Blocks, Panels, Fences, Bricks",Wire structure and general products
4155,4155,5159,5159,471d8a14-f0b7-44ef-aac8-0a4ba0a36a42,Escalier métallique,Escalier boulonné métallique d'angle. Supports grillagés.,damaged,exterior_building_stair,C.20.10.01.1,PARIS-1ER-ARRONDISSEMENT,2023-03-08,200.0,200.0,0.0,"['815dda51-d3a5-4f40-a704-f8db2dda9327.jpeg', '61ad658e-fa55-44c5-ba2b-cc97142c6d17.jpeg', '7057457a-30d0-4800-8468-b48aa94c4c43.jpeg']",used,0.0,265.14,8.0,8.0,2023-09-24,FR,0.0,200.0,,,,,"{'score': 0.0004068163689225912, 'start': 0, 'end': 37, 'answer': ""Escalier boulonné métallique d'angle.""}",,,,,,,,,,,,,,,,,,,,,,,,Metal,Metal skirtings,Pr_35_90_43_59,Technical elements,"Stairs, Ramps, Lift, Hardware",Shaft-lining products
