,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
61,820,820,Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Doppelwand Radiator mit Lamellen

Montage: Vertikal
Anschlüsse: oben/unten rechts
Entlüftung/ Entwässerung: oben/unten links
2x Lamellen an Innenseite
ohne Montagematerial und Thermostat-Regler
Zustand: Lackschäden
Masse gemessen ohne Anschlüsse!",Mixed,12.0,71.0,100,,,,,2023-02-02,120.0,,,1970-01-01,120.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,82305,CH,de,1.1_%283%29_570x570.jpg,https://www.useagain.ch/de/radiator-82305,D05,radiator,,,,"{'score': 0.0018379084067419171, 'start': 23, 'end': 32, 'answer': ' Lamellen'}","{'score': 0.15846022963523865, 'start': 124, 'end': 150, 'answer': '\n2x Lamellen an Innenseite'}","{'score': 0.015174752101302147, 'start': 124, 'end': 136, 'answer': '\n2x Lamellen'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
82,842,842,Heizwand / Radiator,,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Heizwand
Farbe: Weiss
Montage: Vertikal
Anschlüsse: Unten links und rechts (links 1/2, rechts 3/4 Zoll)
Entlüftung: Oben rechts
Ohne Thermostat-Regler
Ohne Montagematerial
Mit Gebrauchsspuren",Metal,,,,,,,,,40.0,,,1970-01-01,40.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,79036,CH,de,,https://www.useagain.ch/de/heizwand-radiator-79036,D05,radiator,,,,"{'score': 0.04386359453201294, 'start': 155, 'end': 177, 'answer': '\r\nOhne Montagematerial'}","{'score': 0.08090997487306595, 'start': 77, 'end': 106, 'answer': ' (links 1/2, rechts 3/4 Zoll)'}","{'score': 0.006990897469222546, 'start': 77, 'end': 106, 'answer': ' (links 1/2, rechts 3/4 Zoll)'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
113,878,878,Heizkörper-Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Visaline Plus Prolux
Baujahr: 2018
Einbau: waagrecht

Artikelnr. 111319",,,,,,,,,2022-05-31,800.0,,,1970-01-01,800.0,1970-01-01 00:00:00.000,0.0,1.0,92.0,"Münchenstein, 4142",,useagain,82884,CH,de,dsc00970_570x570.jpg,https://www.useagain.ch/de/heizkoerper-radiator-82884,D05,radiator,,,,"{'score': 0.22615835070610046, 'start': 54, 'end': 64, 'answer': ' waagrecht'}","{'score': 0.010428905487060547, 'start': 46, 'end': 64, 'answer': '\nEinbau: waagrecht'}","{'score': 1.84889340744121e-05, 'start': 0, 'end': 32, 'answer': 'Hersteller: Visaline Plus Prolux'}",Air-cooled steel slag,Radiators,Pr_70_60_36_73,Technical elements,Other,Space heating and cooling products
114,879,879,Heizkörper-Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Visaline Plus Prolux
Baujahr: 2018
Einbau: waagrecht

Artikelnr. 11320",,,,,,,,,2022-05-31,700.0,,,1970-01-01,700.0,1970-01-01 00:00:00.000,0.0,1.0,92.0,"Münchenstein, 4142",,useagain,82883,CH,de,dsc00970_%281%29_570x570.jpg,https://www.useagain.ch/de/heizkoerper-radiator-82883,D05,radiator,,,,"{'score': 0.20986327528953552, 'start': 54, 'end': 64, 'answer': ' waagrecht'}","{'score': 0.008191581815481186, 'start': 46, 'end': 64, 'answer': '\nEinbau: waagrecht'}","{'score': 0.00023661140585318208, 'start': 76, 'end': 82, 'answer': ' 11320'}",Air-cooled steel slag,Radiators,Pr_70_60_36_73,Technical elements,Other,Space heating and cooling products
115,880,880,Heizkörper-Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Visaline Plus Prolux
Baujahr: 2018
Einbau: waagrecht

Artikelnr. 111321",,,,,,,,,2022-05-31,500.0,,,1970-01-01,500.0,1970-01-01 00:00:00.000,0.0,1.0,92.0,"Münchenstein, 4142",,useagain,82882,CH,de,dsc00970_%282%29_570x570.jpg,https://www.useagain.ch/de/heizkoerper-radiator-82882,D05,radiator,,,,"{'score': 0.20256125926971436, 'start': 54, 'end': 64, 'answer': ' waagrecht'}","{'score': 0.012182804755866528, 'start': 46, 'end': 64, 'answer': '\nEinbau: waagrecht'}","{'score': 1.8287706552655436e-05, 'start': 0, 'end': 32, 'answer': 'Hersteller: Visaline Plus Prolux'}",Air-cooled steel slag,Radiators,Pr_70_60_36_73,Technical elements,Other,Space heating and cooling products
148,913,913,Radiator Prolux,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Prolux

Montageart: bodenstehend
1x mit 3 Standfüssen, 1x nur mit 2 Standfüssen, muss angeschweisst werden
Farbe: weiss
Anschlüsse: Vor-/Rücklauf, Entlüftung, Entleerung
Zustand: mehrere Lackschäden
Die Radiatoren sind Neu, jedoch lange Zeit gelagert
Mängel: Kein Datenblatt vorhanden!",Metal,13.0,300.0,"97,5",,,,,,120.0,,,1970-01-01,500.0,1970-01-01 00:00:00.002,380.0,1.0,265.0,"Brügg, 2555",,useagain,82129,CH,de,20211006_151018_570x570.jpg,https://www.useagain.ch/de/radiator-prolux-82129,D05,radiator,,,,"{'score': 0.0016475630691275, 'start': 125, 'end': 131, 'answer': ' weiss'}","{'score': 0.18879841268062592, 'start': 44, 'end': 66, 'answer': '\n1x mit 3 Standfüssen,'}","{'score': 0.46091052889823914, 'start': 44, 'end': 66, 'answer': '\n1x mit 3 Standfüssen,'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
176,946,946,Röhrenradiator vertikal -säulig,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"sehr gut erhaltener Röhrenradiator mit 3 Säulen, Anschlüsse links, Entlüftung u Ablass rechts (kann ev umgedreht werden, hätte dann aber einige Kratzer vorne), bitte beachten Sie, dass dieser Artikel in unserem externen Lager steht wir u mind 1 Tag vor Abholung informiert werden sollten, um ihn hierher in den laden zu holen
Nr intern: 2345 HP 83208; ID 18243",Metal,10.0,50.0,180,,,,,2022-08-23,180.0,,,1970-01-01,180.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,83208,CH,de,20220518_161846_570x570.jpg,https://www.useagain.ch/de/roehrenradiator-vertikal-3-saeulig-83208,D05,radiator,,,,"{'score': 1.0353068091717432e-06, 'start': 0, 'end': 19, 'answer': 'sehr gut erhaltener'}","{'score': 0.0002643823390826583, 'start': 48, 'end': 93, 'answer': ' Anschlüsse links, Entlüftung u Ablass rechts'}","{'score': 2.4052135358942905e-06, 'start': 336, 'end': 341, 'answer': ' 2345'}",Radon,Radiators,Pr_70_60_36_73,Technical elements,Other,Space heating and cooling products
177,947,947,Radiator / Heizwand,used,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Prolux
Wandmontage: horizontal
Anschlüsse: links, oben und unten
Entlüftung: rechts oben
Ohne Montagematerial (Wandhalterungen)
Ohne Thermostat-Regler
Gebrauchsspuren",Metal,4.0,90.0,59,,,white,,2022-06-17,80.0,,,1970-01-01,80.0,1970-01-01 00:00:00.002,0.0,1.0,265.0,"Brügg, 2555",,useagain,90071,CH,de,2_%28148%29_570x570.jpg,https://www.useagain.ch/de/radiator-heizwand-90071,D05,radiator,,,,"{'score': 0.0002428621955914423, 'start': 162, 'end': 178, 'answer': '\nGebrauchsspuren'}","{'score': 0.0239691361784935, 'start': 18, 'end': 42, 'answer': '\nWandmontage: horizontal'}","{'score': 5.262030754238367e-06, 'start': 0, 'end': 18, 'answer': 'Hersteller: Prolux'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
864,1697,1697,Radiator / Heizwand,used,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: unbekannt
Wandmontage: horizontal
Anschlüsse: links, oben und unten
Entlüftung: rechts oben
Ohne Montagematerial (Wandhalterungen)
Ohne Thermostat-Regler
Gebrauchsspuren",,,,,,,,,2022-06-17,110.0,,,1970-01-01,110.0,1970-01-01 00:00:00.000,0.0,1.0,104.0,"Brügg, 2555",,useagain,90073,CH,de,1_%28185%29_570x570.jpg,https://www.useagain.ch/de/radiator-heizwand-90073,D05,radiator,,,,"{'score': 0.0004228882899042219, 'start': 103, 'end': 124, 'answer': '\nOhne Montagematerial'}","{'score': 0.006032781675457954, 'start': 21, 'end': 45, 'answer': '\nWandmontage: horizontal'}","{'score': 5.3644165745936334e-05, 'start': 11, 'end': 21, 'answer': ' unbekannt'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
907,1740,1740,Radiator / Konvektor,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Radiator/Konvektor mit Lamellen auf der Rückseite
Farbe: braun
Montage: horizontal (Boden- und Wandmontage)
Anschlüsse: beidseitig unten
Entlüftung und Entwässerung: links
Montage-Halterungen nicht vorhanden!",Metal,4.0,340.0,14,,,,,2022-11-23,130.0,,,1970-01-01,130.0,1970-01-01 00:00:00.000,0.0,1.0,207.0,"Brügg, 2555",,useagain,81083,CH,de,1_%286%29_570x570.png,https://www.useagain.ch/de/radiator-konvektor-81083,D05,radiator,,,,"{'score': 0.8350059986114502, 'start': 56, 'end': 62, 'answer': ' braun'}","{'score': 0.006883949041366577, 'start': 71, 'end': 107, 'answer': ' horizontal (Boden- und Wandmontage)'}","{'score': 3.3631826227065176e-05, 'start': 0, 'end': 49, 'answer': 'Radiator/Konvektor mit Lamellen auf der Rückseite'}",Compressed air,Radiators,Pr_70_60_36_73,Technical elements,Other,Space heating and cooling products
922,1755,1755,Radiator,"used, cleaned & tested","['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Heizwand: mit Lamellen Rückseite
Montage: Horizontal
Farbe: Weiss 
Anschluss: Unten Rechts
Entlüftung Oben Links
Ohne Thermostat und Montagematerial
Gebrauchsspuren",Metal,6.0,151.0,43,,,,,2023-02-02,70.0,,,1970-01-01,70.0,1970-01-01 00:00:00.000,0.0,1.0,220.0,"Brügg, 2555",,useagain,81707,CH,de,img_6271_570x570.jpg,https://www.useagain.ch/de/radiator-81707,D05,radiator,,,,"{'score': 0.0009696122724562883, 'start': 112, 'end': 164, 'answer': '\nOhne Thermostat und Montagematerial\nGebrauchsspuren'}","{'score': 0.00320845446549356, 'start': 9, 'end': 32, 'answer': ' mit Lamellen Rückseite'}","{'score': 0.00019297003746032715, 'start': 112, 'end': 148, 'answer': '\nOhne Thermostat und Montagematerial'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
1073,1920,1920,Heizwand Radiator,used & cleaned,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Zehnder
Farbe: Weiss
Montageart: Vertikal
Ohne Thermostat-Regler 
Handtuch ausziehbar : 20 cm
Bemerkungen: Mit Befestigungsmaterial",Metal,11.0,60.0,"77,5",,,,,2022-08-04,80.0,,,1970-01-01,80.0,2023-09-25 00:00:00.000,0.0,1.0,252.0,"Brügg, 2555",,useagain,77732,CH,de,1_%28125%29_570x570.jpg,https://www.useagain.ch/de/heizwand-radiator-77732,D05,radiator,,,,"{'score': 0.029701948165893555, 'start': 77, 'end': 86, 'answer': '\nHandtuch'}","{'score': 0.36320963501930237, 'start': 99, 'end': 105, 'answer': ' 20 cm'}","{'score': 0.017201736569404602, 'start': 77, 'end': 105, 'answer': '\nHandtuch ausziehbar : 20 cm'}",Radon,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
1096,1945,1945,Badheizkörper / Radiator /,like new,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Manisa
Modell: ART 1
Farbe: verchromt
Leistung: 302 W

Ausschreibungstext:
Anschlüsse 2xÂ½"" unten für Vor-/Rücklauf links oder rechts, 1/2"" oben. 
Farbe Verchromt, mit Wandkonsolen

Sales Text:
Dieser Badheizkörper aus verchromten Stahl ist für den Anschluss an die Warmwasser-Zentralheizung ausgelegt. Die vertikalen Rund-Rohre haben einen Durchmesser von 32 mm, die horizontalen Flachovalrohre 10x60 mm.",Metal,7.0,54.0,124,,"11,3",,,2022-09-01,195.0,,,1970-01-01,195.0,2023-09-25 00:00:00.000,0.0,1.0,250.0,"Brügg, 2555",,useagain,90445,CH,de,1_%28231%29_570x570.jpg,https://www.useagain.ch/de/badheizkoerper-radiator-neu-90445,D05,bathroom radiator,,,,"{'score': 0.5062533020973206, 'start': 230, 'end': 248, 'answer': ' verchromten Stahl'}","{'score': 0.007250243332237005, 'start': 368, 'end': 375, 'answer': ' 32 mm,'}","{'score': 0.07736136764287949, 'start': 59, 'end': 65, 'answer': ' 302 W'}",Air-cooled steel slag,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
1107,1956,1956,Badheizkörper / Radiator /,like new,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Hersteller: Manisa
Modell: ART 1
Farbe: verchromt
Leistung: 203 W

Ausschreibungstext:
Anschlüsse 2xÂ½"" unten für Vor-/Rücklauf links oder rechts, 1/2"" oben.
Farbe Verchromt, mit Wandkonsolen

Sales Text:
Dieser Badheizkörper aus verchromten Stahl ist für den Anschluss an die Warmwasser-Zentralheizung ausgelegt. Die vertikalen Rund-Rohre haben einen Durchmesser von 32 mm, die horizontalen Flachovalrohre 10x60 mm.",Metal,7.0,54.0,84,,"7,4",,,2022-09-01,165.0,,,1970-01-01,165.0,2023-09-25 00:00:00.000,0.0,1.0,249.0,"Brügg, 2555",,useagain,90447,CH,de,1_%28232%29_570x570.jpg,https://www.useagain.ch/de/badheizkoerper-radiator-neu-90447,D05,bathroom radiator,,,,"{'score': 0.5075874924659729, 'start': 229, 'end': 247, 'answer': ' verchromten Stahl'}","{'score': 0.006442220415920019, 'start': 367, 'end': 374, 'answer': ' 32 mm,'}","{'score': 0.029100680723786354, 'start': 59, 'end': 65, 'answer': ' 203 W'}",Air-cooled steel slag,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
1373,2224,2224,Radiator Flach,used,"['D05.01', 'D05.05']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Heizkörper,"Wird am 24.01.2023 demontiert und übergeben

Radiator mit flachen, horizontalen Lamellen, Farbe weiss",,,,,,,,,,135.0,,,1970-01-01,135.0,1970-01-01 00:00:00.000,0.0,1.0,70.0,"Neuchâtel, 2000",,useagain,90459,CH,de,img_20220824_1059590_570x570.jpg,https://www.useagain.ch/de/radiator-flach-90459,D05,radiator,,,,"{'score': 0.1254679411649704, 'start': 95, 'end': 101, 'answer': ' weiss'}","{'score': 0.08702234923839569, 'start': 57, 'end': 89, 'answer': ' flachen, horizontalen Lamellen,'}","{'score': 1.5827257811906748e-05, 'start': 44, 'end': 101, 'answer': '\nRadiator mit flachen, horizontalen Lamellen, Farbe weiss'}",Radiata pine,Radiators,Pr_70_60_36_73,Other,Other,Space heating and cooling products
