,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
1744,2595,2595,Sicherheitsglas,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,,Sonstiges,Sonstiges,Sonstiges,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 173 cm, B: 116,8 cm, T: 3 cm
Mängel: Gebrauchsspuren
Material: Glas
Montage: Einbau
Zustand: occasion/gebraucht

Artikelnr:  111847",Glass,3.0,116.0,173,,,mixed,,2022-09-30,250.0,,,1970-01-01,250.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90647,CH,de,111847_570x570.jpg,https://www.useagain.ch/de/sicherheitsglas-90647,D11,,,,,"{'score': 0.9792426824569702, 'start': 122, 'end': 127, 'answer': ' Glas'}","{'score': 0.7198871374130249, 'start': 56, 'end': 88, 'answer': ' H: 173 cm, B: 116,8 cm, T: 3 cm'}","{'score': 0.3052518665790558, 'start': 56, 'end': 88, 'answer': ' H: 173 cm, B: 116,8 cm, T: 3 cm'}",Safety glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels
1928,2779,2779,Ersatzglas für Deckenmlampe Mattglas,used & cleaned,"['D01.05', 'J01.03']",Electrical installations,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Leuchten & Lampen,"div Ersatzgläser für Kugelleuchten für Deckenlampen, D: 14cm, (Gewinde :8,3 aussen / 7,6 cm Hals),  bei abgebildetem Typ",Glass,,14.0,,,,,,,10.0,,,1970-01-01,10.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,68866,CH,de,20150626_161610a_570x570.jpg,https://www.useagain.ch/de/ersatzglas-fuer-deckenmlampe-mattglas-68866,D01,lamp,,,,"{'score': 0.5357160568237305, 'start': 3, 'end': 16, 'answer': ' Ersatzgläser'}","{'score': 0.3821254074573517, 'start': 52, 'end': 61, 'answer': ' D: 14cm,'}","{'score': 0.14431843161582947, 'start': 3, 'end': 16, 'answer': ' Ersatzgläser'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Roof, Slabs, Stairs","Covering, Finish",Glass blocks and panels
1948,2799,2799,Regalboden Glas transparent,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,,Sonstiges,Sonstiges,Sonstiges,"Garantie: ohne Garantie
Hersteller: Schlüter Systems
Mängel: Gebrauchsspuren
Zustand: occasion/gebraucht

Artikel Nr: 110112",Mixed,,,,,,mixed,,2022-10-28,10.0,,,1970-01-01,10.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91219,CH,de,110112_1_570x570.jpg,https://www.useagain.ch/de/regalboden-glas-transparent-91219,D11,,,,,"{'score': 0.0010901239002123475, 'start': 0, 'end': 52, 'answer': 'Garantie: ohne Garantie\nHersteller: Schlüter Systems'}","{'score': 1.002406315819826e-05, 'start': 85, 'end': 124, 'answer': ' occasion/gebraucht\n\nArtikel Nr: 110112'}","{'score': 0.00041274219984188676, 'start': 105, 'end': 124, 'answer': '\nArtikel Nr: 110112'}",Reflective glass,Glass fins,Pr_25_71_33_34,Furnishings,"Floors, Ceiling",Glass blocks and panels
2560,3743,3743,Drahtglas,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,,Sonstiges,Sonstiges,Sonstiges,"Mängel: keine Mängel
Masse: H: 25.5cm B: 23cm T: 1cm
Zustand: occasion/gebraucht

Artikel Nr: 111998",Glass,1.0,23.0,"25,5",,,,,2023-02-02,3.0,,,1970-01-01,3.0,2023-09-25 00:00:00.000,0.0,1.0,90.0,"Münchenstein, 4142",,useagain,91824,CH,de,111998_570x570.jpg,https://www.useagain.ch/de/drahtglas-91824,D11,,,,,"{'score': 0.001774730859324336, 'start': 7, 'end': 20, 'answer': ' keine Mängel'}","{'score': 0.5832401514053345, 'start': 27, 'end': 52, 'answer': ' H: 25.5cm B: 23cm T: 1cm'}","{'score': 0.039323728531599045, 'start': 27, 'end': 52, 'answer': ' H: 25.5cm B: 23cm T: 1cm'}",Glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels
2634,3818,3818,Holz-Glastür,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,Produkte-Nr. 2808,Wood,190.0,,92,,,,,2022-11-11,20.0,,,1970-01-01,20.0,2023-09-25 00:00:00.000,0.0,1.0,58.0,"Zürich, 8050",,useagain,91309,CH,de,2808_2_570x570.jpg,https://www.useagain.ch/de/holz-glastuer-91309,G01.05,interior doors,,,,"{'score': 0.0011091463966295123, 'start': 0, 'end': 17, 'answer': 'Produkte-Nr. 2808'}","{'score': 0.00012904229515697807, 'start': 12, 'end': 17, 'answer': ' 2808'}","{'score': 0.40617436170578003, 'start': 12, 'end': 17, 'answer': ' 2808'}",Structural glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
2690,3874,3874,Glas mit Loch Katzentüre,used,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Gebraucht, aber neuwertig
Aussenmasse Glas b= 79cm, h= 105cm
lichte Abmessung im Rahmen b= 75cm, h= 101cm
Durchmesser für Katzentüre 216mm ... siehe auch Fotos
Allenfalls kann Einbau vermittelt werden (ist nicht im Preis inbegriffen!)

Verkaufskonditionen: - Abholung in Winti ZH - Vorausbezahlung per onlinebanking oder BAR (wie wird das früher auf dem guten, alten Markt gemacht haben) - Keine Garantiegewährleistungen, da Ware bereits benutzt wurde.",Glass,,79.0,105,,,mixed,A,,410.0,,,1970-01-01,410.0,2023-09-25 00:00:00.000,0.0,1.0,58.0,"Winterthur, 8405",,useagain,92129,CH,de,img20221013074751_570x570.jpg,https://www.useagain.ch/de/glas-mit-loch-katzentuere-92129,E03.01,glass door,,,,"{'score': 0.21480682492256165, 'start': 37, 'end': 42, 'answer': ' Glas'}","{'score': 0.1659221053123474, 'start': 42, 'end': 60, 'answer': ' b= 79cm, h= 105cm'}","{'score': 0.0001028147162287496, 'start': 42, 'end': 67, 'answer': ' b= 79cm, h= 105cm\nlichte'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
2793,3977,3977,Holz-Glastür,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Produkte-Nr. 2809
linke Seite leicht abgebrochen s. Foto",Wood,92.0,,190,,,,,2022-11-11,20.0,,,1970-01-01,20.0,1970-01-01 00:00:00.000,0.0,1.0,25.0,"Zürich, 8050",,useagain,91310,CH,de,2809_2_570x570.jpg,https://www.useagain.ch/de/holz-glastuer-91310,G01.05,interior doors,,,,"{'score': 7.246690074680373e-05, 'start': 17, 'end': 48, 'answer': '\nlinke Seite leicht abgebrochen'}","{'score': 3.217901030438952e-05, 'start': 17, 'end': 29, 'answer': '\nlinke Seite'}","{'score': 0.4469383955001831, 'start': 12, 'end': 17, 'answer': ' 2809'}",Structural glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
2831,4015,4015,Mattglas schiebetüre,used,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gut erhaltene Schiebetüre aus Mattglas inkl. Schiene u Führung untem am Boden;
B: 93 (Türe) / ca 190cm( Schiene); H: 210cm (Türe) + ca 5cm f Schiene

intern: Nr 3048; ID: 19010Â  ; HP: 92093",Glass,,93.0,210,,,green,,2023-03-01,215.0,,,1970-01-01,215.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,,,useagain,92093,CH,de,20230227_145935_570x570.jpg,https://www.useagain.ch/de/mattglas-schiebetuere-92093,G01.05,interior doors,,,,"{'score': 0.9270060658454895, 'start': 29, 'end': 38, 'answer': ' Mattglas'}","{'score': 0.03143802285194397, 'start': 78, 'end': 103, 'answer': '\nB: 93 (Türe) / ca 190cm('}","{'score': 3.726319846464321e-05, 'start': 96, 'end': 113, 'answer': ' 190cm( Schiene);'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels
3002,4200,4200,Porte en verre,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,Porte en verre avec imposte et panneaux latéraux. Démontée par panneaux.,Glass,225.0,1.0,270,,,,,2023-03-16,1500.0,,,1970-01-01,1500.0,2023-09-25 00:00:00.000,0.0,1.0,45.0,"Plan-les-Ouates, 1228",,useagain,92226,CH,de,porte1_570x570.jpg,https://www.useagain.ch/de/porte-en-verre-92226,G01.05,,,,,"{'score': 0.6839076280593872, 'start': 8, 'end': 14, 'answer': ' verre'}","{'score': 0.0007398052839562297, 'start': 0, 'end': 14, 'answer': 'Porte en verre'}","{'score': 0.0001739510043989867, 'start': 0, 'end': 14, 'answer': 'Porte en verre'}",Glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels
3101,4302,4302,Glaswad Securitglas mit Haltestange,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"DUSCHOLUX Glaswad (Securitglas) mit Haltestange ( rund - nicht wie auf foto Eckig) oder eckige Stange vorne an der Kante :Boden- Decke - kann gewählt werden)
B 120cm, H: 191cm, wird hinten an der Wand mit 2 Winkeln,- die durchs Glas gehen - begesetigt u unten nur Silikonfuge
(neu occ- da seit 8 Jahren ausgebaut gelagert); NP ca Fr. 2400.--

Wanne ist nicht mehr vorhanden

Nr 3002 ; ID 18869 ;HP: 91629",Glass,1.0,120.0,191,,,,,2023-01-17,675.0,,,1970-01-01,675.0,2023-09-25 00:00:00.000,0.0,1.0,15.0,,,useagain,91629,CH,de,20230116_142247_570x570.jpg,https://www.useagain.ch/de/duscholux-glaswad-securitglas-mit-haltestange-91629,J01.02,shower,,,,"{'score': 0.2738591432571411, 'start': 17, 'end': 31, 'answer': ' (Securitglas)'}","{'score': 0.19109109044075012, 'start': 157, 'end': 176, 'answer': '\nB 120cm, H: 191cm,'}","{'score': 6.963226041989401e-06, 'start': 333, 'end': 341, 'answer': ' 2400.--'}",Patterned glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels",Other,Glass blocks and panels
3251,4461,4461,Bleiglasfenster,used & cleaned,"['G01.04', 'G05.03']",Building fit-out,,Gebäudehülle & Konstruktion,Fenster,Innenfenster,"Sehr gut erhaltenes Bleiglasfenster
eignet sich sehr gut für einen Raumtrenner zusammen mit der Useagain-Nummer 92440

Art. Nr.: 112172",Glass,,44.0,"70,5",,,mixed,,2023-04-27,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,9.0,"Münchenstein, 4142",,useagain,92441,CH,de,112172_570x570.jpg,https://www.useagain.ch/de/bleiglasfenster-92441,G,window,,,,"{'score': 0.231221005320549, 'start': 19, 'end': 35, 'answer': ' Bleiglasfenster'}","{'score': 8.660141611471772e-05, 'start': 19, 'end': 35, 'answer': ' Bleiglasfenster'}","{'score': 0.0004664133011829108, 'start': 111, 'end': 117, 'answer': ' 92440'}",Prismatic glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
3253,4463,4463,Bleiglasfenster,used & cleaned,"['G01.04', 'G05.03']",Building fit-out,,Gebäudehülle & Konstruktion,Fenster,Innenfenster,"wunderschöne und sehr gut erhaltene Bleiglasfenster
gut geeignet für einen Raumtrenner

Art. Nr.: 112173",Glass,,38.0,"70,5",,,mixed,,2023-04-27,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.000,0.0,1.0,9.0,"Münchenstein, 4142",,useagain,92440,CH,de,112173_570x570.jpg,https://www.useagain.ch/de/bleiglasfenster-92440,G,window,,,,"{'score': 0.02474167011678219, 'start': 35, 'end': 51, 'answer': ' Bleiglasfenster'}","{'score': 0.000840489286929369, 'start': 35, 'end': 86, 'answer': ' Bleiglasfenster\ngut geeignet für einen Raumtrenner'}","{'score': 0.0005281722405925393, 'start': 97, 'end': 104, 'answer': ' 112173'}",Prismatic glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
4179,5583,5584,Duschwand Glas,"used, cleaned & tested",['J01.02'],Use-specific furniture,Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Masse: H: 155/218.5 cm B: 26/54 cm T: 0.7 cm
(verschiedene Grössen)

Art. Nr.: 113334",Glas,,26.0,155,,,,,2023-08-14,,,,,60.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,93088,CH,de,113334_570x570.jpg,https://www.useagain.ch/de/duschwand-glas-93088,J01.02,shower,60.0,,,"{'score': 0.004225810058414936, 'start': 68, 'end': 78, 'answer': '\nArt. Nr.:'}","{'score': 0.2304936796426773, 'start': 6, 'end': 44, 'answer': ' H: 155/218.5 cm B: 26/54 cm T: 0.7 cm'}","{'score': 0.007468055468052626, 'start': 68, 'end': 85, 'answer': '\nArt. Nr.: 113334'}",Glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels",Other,Glass blocks and panels
4180,5584,5585,Duschwand Glas,"used, cleaned & tested",['J01.02'],Use-specific furniture,Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Masse: H: 196/197.5 cm B: 18 cm T: 0.7 cm
(verschiedene Grössen)

Art. Nr.: 113333",Glas,,18.0,196,,,,,2023-08-14,,,,,20.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,93087,CH,de,113333_570x570.jpg,https://www.useagain.ch/de/duschwand-glas-93087,J01.02,shower,20.0,,,"{'score': 0.00958236213773489, 'start': 65, 'end': 75, 'answer': '\nArt. Nr.:'}","{'score': 0.22039152681827545, 'start': 6, 'end': 22, 'answer': ' H: 196/197.5 cm'}","{'score': 0.025818586349487305, 'start': 65, 'end': 82, 'answer': '\nArt. Nr.: 113333'}",Glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels",Other,Glass blocks and panels
4181,5585,5586,Duschwand Glas,"used, cleaned & tested",['J01.02'],Use-specific furniture,Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"Masse: H: 193.5/214.7 cm B: 60/65 cm T: 0.7 cm
(verschiedene Grössen)
Art. Nr.: 113332",Glas,,60.0,"193,5",,,,,2023-08-14,,,,,100.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,93086,CH,de,113332_570x570.jpg,https://www.useagain.ch/de/duschwand-glas-93086,J01.02,shower,100.0,,,"{'score': 0.0026691462844610214, 'start': 69, 'end': 79, 'answer': '\nArt. Nr.:'}","{'score': 0.12117122858762741, 'start': 6, 'end': 24, 'answer': ' H: 193.5/214.7 cm'}","{'score': 0.018780184909701347, 'start': 69, 'end': 86, 'answer': '\nArt. Nr.: 113332'}",Glass,Glass fins,Pr_25_71_33_34,"Wall, Barriers, Pannels",Other,Glass blocks and panels
