,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
2594,3778,3778,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux
Modell: GA55LSI220
Jahrgang: 2012
Bauform: Einbau / CH-Norm 
Anschluss: 230V
Bedienungsanleitung nur als pdf

Transporthinweis:
In der Regel sollte man einen gebrauchten Geschirrspüler nicht liegend transportieren. Die Gründe sind Restwasser und Spülmaschinen-Salz, die bei einem liegenden Transport austreten und dabei die Elektronik des Gerätes dauerhaft beschädigen können.",,,,,,,,,2023-02-14,170.0,,,1970-01-01,170.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Brügg, 2555",,useagain,91941,CH,de,_dsc9984_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-91941,H03.05,dishwasher,,,,"{'score': 7.303506663447479e-06, 'start': 95, 'end': 103, 'answer': ' CH-Norm'}","{'score': 2.810076875903178e-05, 'start': 51, 'end': 62, 'answer': ' GA55LSI220'}","{'score': 2.16396674659336e-05, 'start': 51, 'end': 62, 'answer': ' GA55LSI220'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
2778,3962,3962,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbau
Hersteller: Electrolux
Modell: GA55LI220
Jahrgang: 2013
Anschluss: 230V
Norm: CH-Norm
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,54.0,76,,,white,,2023-03-06,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,58.0,"Brügg, 2555",,useagain,92152,CH,de,_dsc0113_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92152,H03.05,dishwasher,,,,"{'score': 1.2612775208253879e-05, 'start': 0, 'end': 6, 'answer': 'Einbau'}","{'score': 0.0013644917635247111, 'start': 37, 'end': 47, 'answer': ' GA55LI220'}","{'score': 0.027662135660648346, 'start': 37, 'end': 47, 'answer': ' GA55LI220'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
2851,4035,4035,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: V-ZUG
Masse: H: 76cm B: 54cm T: 60cm
Spannung: 230V
Garantie: 6 Monate
Mängel: ohne Mängel
Zustand: occasion/gebraucht

Artikel Nr: 112034",,60.0,54.0,76,,,black,,2023-02-21,559.0,,,1970-01-01,559.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Münchenstein, 4142",,useagain,91999,CH,de,112034_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-v-zug-91999,H03.05,dishwasher,,,,"{'score': 0.01586993969976902, 'start': 11, 'end': 17, 'answer': ' V-ZUG'}","{'score': 0.6686512231826782, 'start': 24, 'end': 48, 'answer': ' H: 76cm B: 54cm T: 60cm'}","{'score': 0.006838575936853886, 'start': 17, 'end': 48, 'answer': '\nMasse: H: 76cm B: 54cm T: 60cm'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
2854,4038,4038,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Bauknecht
Modell: GS 6511
Jahrgang: 2007
Bauform: CH-Norm
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,58.0,55.0,"76,5",,,white,,2023-03-07,120.0,,,1970-01-01,120.0,1970-01-01 00:00:00.000,0.0,1.0,13.0,"Brügg, 2555",,useagain,92153,CH,de,_dsc0119_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92153,H03.05,dishwasher,,,,"{'score': 2.062339945041458e-06, 'start': 82, 'end': 90, 'answer': ' CH-Norm'}","{'score': 8.151068868755829e-06, 'start': 101, 'end': 128, 'answer': ' 230V\nmit Kabel und Stecker'}","{'score': 1.4366863979375921e-05, 'start': 50, 'end': 58, 'answer': ' GS 6511'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3060,4261,4261,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Bauknecht
Modell: GS 6511
1. Inbetriebnahme: 2005
Bauform: CH-Norm
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,55.0,"75,5",,,,,2023-03-28,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,39.0,"Brügg, 2555",,useagain,92317,CH,de,_dsc0424_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92317,H03.05,dishwasher,,,,"{'score': 1.0915307484538062e-06, 'start': 91, 'end': 99, 'answer': ' CH-Norm'}","{'score': 6.113130439189263e-06, 'start': 110, 'end': 137, 'answer': ' 230V\nmit Kabel und Stecker'}","{'score': 3.90392142435303e-06, 'start': 50, 'end': 58, 'answer': ' GS 6511'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3061,4262,4262,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux von Service7000
Modell: GA55LSI 102
Jahrgang: 2011
Bauform: Einbau / CH-Norm
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,56.0,54.0,76,,,,,2023-03-29,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.002,0.0,1.0,33.0,"Brügg, 2555",,useagain,92319,CH,de,_dsc0431_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92319,H03.05,dishwasher,,,,"{'score': 0.0062673320062458515, 'start': 127, 'end': 133, 'answer': ' Weiss'}","{'score': 0.00041911681182682514, 'start': 67, 'end': 79, 'answer': ' GA55LSI 102'}","{'score': 0.0024013640359044075, 'start': 67, 'end': 79, 'answer': ' GA55LSI 102'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3087,4288,4288,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux 
Modell: GA55LI220
Jahrgang: 2013
Bauform: Einbau / CH-Norm
Energieklasse: A++
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,54.0,76,,,white,,2023-03-30,220.0,,,1970-01-01,220.0,1970-01-01 00:00:00.000,0.0,1.0,,"Brügg, 2555",,useagain,92328,CH,de,_dsc0444_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92328,H03.05,dishwasher,,,,"{'score': 0.01581774838268757, 'start': 129, 'end': 135, 'answer': ' Weiss'}","{'score': 0.00010896172898355871, 'start': 52, 'end': 62, 'answer': ' GA55LI220'}","{'score': 0.00026210644864477217, 'start': 52, 'end': 62, 'answer': ' GA55LI220'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3088,4289,4289,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: V-ZUG
Modell: GS 1755 FS
Farbe: Weiss / ohne Möbeltüre
1. Inbetriebnahme: 2017
Bauform: CH-Norm
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung dabei",Mixed,57.0,54.0,"75,5",,,,,2023-03-30,380.0,,,1970-01-01,380.0,1970-01-01 00:00:00.000,0.0,1.0,,"Brügg, 2555",,useagain,92322,CH,de,_dsc0436_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92322,H03.05,dishwasher,,,,"{'score': 0.0043658241629600525, 'start': 64, 'end': 70, 'answer': ' Weiss'}","{'score': 8.98656653589569e-05, 'start': 57, 'end': 87, 'answer': '\nFarbe: Weiss / ohne Möbeltüre'}","{'score': 0.00020635378314182162, 'start': 46, 'end': 54, 'answer': ' GS 1755'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3225,4434,4434,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux
Modell: GA55ILEEVW
Produktionsjahr: 2018
Bauform: Einbaugerät / CH-Norm
Netzspannung: 230V
Bedienungsanleitung nur als pdf",Mixed,57.0,54.0,"76,1",,39,white,D,2023-04-20,400.0,,,1970-01-01,400.0,1970-01-01 00:00:00.000,0.0,1.0,21.0,"Brügg, 2555",,useagain,92400,CH,de,1_%28379%29_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92400,H03.05,dishwasher,,,,"{'score': 3.765730696159153e-07, 'start': 107, 'end': 115, 'answer': ' CH-Norm'}","{'score': 9.016790500027128e-06, 'start': 93, 'end': 105, 'answer': ' Einbaugerät'}","{'score': 1.618731630514958e-06, 'start': 32, 'end': 43, 'answer': ' Electrolux'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3229,4438,4438,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux
Modell: GA55LIWE
Jahrgang: 2018
Bauform: Einbau / CH-Norm
Energieklasse: C
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,54.0,76,,,white,C,2023-04-13,400.0,,,1970-01-01,400.0,1970-01-01 00:00:00.000,0.0,1.0,15.0,"Brügg, 2555",,useagain,92378,CH,de,_dsc0487_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92378,H03.05,dishwasher,,,,"{'score': 0.006335096433758736, 'start': 125, 'end': 131, 'answer': ' Weiss'}","{'score': 5.69624244235456e-05, 'start': 84, 'end': 91, 'answer': ' Einbau'}","{'score': 3.873564310197253e-06, 'start': 0, 'end': 20, 'answer': 'Einbaugeschirrspüler'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3234,4444,4444,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: V-ZUG
Modell: GS60N-Vi 513
1. Inbetriebnahme: 2004
Bauform: EU-Norm
Anschluss: 230V
mit Kabel und Stecker
Das Dekorbrett fehlt
Bedienungsanleitung als pdf",Mixed,57.0,60.0,86,,40,black,,2023-04-27,110.0,,,1970-01-01,110.0,1970-01-01 00:00:00.002,0.0,1.0,9.0,"Brügg, 2555",,useagain,92445,CH,de,_dsc0553_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92445,H03.05,dishwasher,,,,"{'score': 0.05745125561952591, 'start': 142, 'end': 153, 'answer': ' Dekorbrett'}","{'score': 5.2624095587816555e-06, 'start': 138, 'end': 159, 'answer': '\nDas Dekorbrett fehlt'}","{'score': 8.196023486561899e-07, 'start': 46, 'end': 59, 'answer': ' GS60N-Vi 513'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3242,4452,4452,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux
Modell: GA55LIWE
Jahrgang: 2018
Bauform: Einbau / CH-Norm
Energieklasse: C
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,54.0,"76,1",,,white,C,2023-04-13,400.0,,,1970-01-01,400.0,1970-01-01 00:00:00.000,0.0,1.0,15.0,"Brügg, 2555",,useagain,92379,CH,de,_dsc0493_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92379,H03.05,dishwasher,,,,"{'score': 0.006335096433758736, 'start': 125, 'end': 131, 'answer': ' Weiss'}","{'score': 5.69624244235456e-05, 'start': 84, 'end': 91, 'answer': ' Einbau'}","{'score': 3.873564310197253e-06, 'start': 0, 'end': 20, 'answer': 'Einbaugeschirrspüler'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3423,4652,4653,Geschirrspüler,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux 
Modell: GA55LIWE
Jahrgang: 2016
Bauform: Einbau / CH-Norm
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,54.0,"75,2",,,weiss,,2023-06-08,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,,0.0,4.0,"Brügg, 2555",,,92678,,,_dsc0825_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92678,,,,,,"{'score': 0.010022250935435295, 'start': 109, 'end': 115, 'answer': ' Weiss'}","{'score': 9.231840522261336e-05, 'start': 85, 'end': 102, 'answer': ' Einbau / CH-Norm'}","{'score': 4.813124178326689e-06, 'start': 0, 'end': 20, 'answer': 'Einbaugeschirrspüler'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3444,4673,4674,Geschirrspüler,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux
Modell: GA55LSIWE
Jahrgang: 2020
Bauform: Einbau / CH-Norm
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",Mixed,57.0,54.0,76,,,weiss,,2023-05-25,440.0,,,1970-01-01,440.0,1970-01-01 00:00:00.000,,0.0,4.0,"Brügg, 2555",,,92621,,,_dsc0724_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92621,,,,,,"{'score': 0.011247453279793262, 'start': 109, 'end': 115, 'answer': ' Weiss'}","{'score': 9.553423296893016e-05, 'start': 85, 'end': 102, 'answer': ' Einbau / CH-Norm'}","{'score': 7.665788871236145e-06, 'start': 51, 'end': 61, 'answer': ' GA55LSIWE'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
3696,4946,4947,Geschirrspüler,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",Mobilier,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Einbaugeschirrspüler
Hersteller: Electrolux
Modell: GA55LSIWE
Jahrgang: 2020
Bauform: Einbau / CH-Norm
Farbe: Weiss
Anschluss: 230V
mit Kabel und Stecker
Bedienungsanleitung als pdf",gemischt,57.0,54.0,76,,,white,,2023-05-25,,,,,,,,0.0,,"Brügg, 2555",,useagain,92621,CH,de,_dsc0724_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-92621,H03.05,dishwasher,440.0,,,"{'score': 0.011247453279793262, 'start': 109, 'end': 115, 'answer': ' Weiss'}","{'score': 9.553423296893016e-05, 'start': 85, 'end': 102, 'answer': ' Einbau / CH-Norm'}","{'score': 7.665788871236145e-06, 'start': 51, 'end': 61, 'answer': ' GA55LSIWE'}",Soap,Dishwashers,Pr_40_70_21,Other,Other,"Floor plates, gratings and edgings"
4037,5441,5442,Geschirrspüler Adora,used & cleaned,['H03.05'],"Catering kitchens: control fittings, appliances",Mobilier,Ausbau,Küchen & Gastronomie,Apparate & Geräte,Erste Inbetriebnahme Januar 2019. Funktionstüchtig. Glasfront. Mit Einschiebeblech und Bedienungsanleitung.,,,55.0,,,,,,2023-09-07,,,,,,,,0.0,,"Schwellbrunn, 9103",,useagain,93335,CH,de,img_1811_klein_570x570.jpg,https://www.useagain.ch/de/geschirrspueler-v-zug-adora-sl-93335,H03.05,dishwasher,0.0,,,"{'score': 0.06267008185386658, 'start': 51, 'end': 62, 'answer': ' Glasfront.'}","{'score': 6.186482096381951e-06, 'start': 62, 'end': 82, 'answer': ' Mit Einschiebeblech'}","{'score': 3.360301548127609e-08, 'start': 62, 'end': 82, 'answer': ' Mit Einschiebeblech'}",Sitka spruce,Dishwashers,Pr_40_70_21,Other,Other,Fastener products
