,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
423,1232,1232,Fenster -flügelig mit Sprossen,used,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Rahmenprofil: Holz
2-flügelig
Beide Flügel nur drehbar
Mit Sprossen innseitig horizontal
Verglasung: 2-fach
Farbe Sprossen und Rückseite: braun
Mit Wetterschenkel
Gebrauchsspuren
Lichtmass: B 88 cm / H 122,5 cm",,,,,,,,,2022-07-21,140.0,,,1970-01-01,140.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,90220,CH,de,,https://www.useagain.ch/de/fenster-2-fluegelig-mit-sprossen-90220,,double leaf window,,,,"{'score': 0.2965584993362427, 'start': 13, 'end': 18, 'answer': ' Holz'}","{'score': 0.5064890384674072, 'start': 197, 'end': 218, 'answer': ' B 88 cm / H 122,5 cm'}","{'score': 0.00013231260527390987, 'start': 18, 'end': 30, 'answer': '\r\n2-flügelig'}",Architectural glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
425,1234,1234,Fenster -flügelig,used & cleaned,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"2-flügeliges Fenster ohne Stulp und ohne Fenstergriff

Rahmenprofil: Kunsstoff
2-fach Verglasung
Rechter Fensterflügel mit Dreh-Kipp Funktion
Ohne Fenstergriff
Montagelöcher
Rahmenmass: B 113,8 cm / H 92,6 cm / D 5,8 cm
Lichtmass: B 97 cm / H 72 cm",,,,,,,,,2022-06-03,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,90027,CH,de,,https://www.useagain.ch/de/fenster-2-fluegelig-90027,,double leaf window,,,,"{'score': 0.8806713223457336, 'start': 70, 'end': 80, 'answer': ' Kunsstoff'}","{'score': 0.2673984169960022, 'start': 192, 'end': 226, 'answer': ' B 113,8 cm / H 92,6 cm / D 5,8 cm'}","{'score': 0.0020170968491584063, 'start': 179, 'end': 192, 'answer': '\r\nRahmenmass:'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
426,1235,1235,Fenster -flügelig,used,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Artikelnummer: 90021

2-flügeliges Fenster ohne Stulp
Rahmenprofil: Kunsstoff
2-fach Verglasung
Beide Fensterflügel nur drehbar
Zustand: Kleiner Teil vom Rahmen abgebrochen (siehe Bilder)
Rahmenmass: B 115 cm / H 84,5 cm / D 5,8 cm
Lichtmass: B 97,5 cm / H 62 cm",,,,,,,,,2022-06-01,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,18.0,"Brügg, 2555",,useagain,90021,CH,de,,https://www.useagain.ch/de/fenster-2-fluegelig-90021,,double leaf window,,,,"{'score': 0.8709359765052795, 'start': 70, 'end': 80, 'answer': ' Kunsstoff'}","{'score': 0.33822330832481384, 'start': 206, 'end': 238, 'answer': ' B 115 cm / H 84,5 cm / D 5,8 cm'}","{'score': 0.0005222464096732438, 'start': 14, 'end': 20, 'answer': ' 90021'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
525,1342,1342,Fenster -flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Hersteller: Ego Kiefer
Rahmen: Kunststoff
Verglasung: 3-fach
2 Flügel
Rechter Flügel dreh- und kippbar
Linker Flügel drehbar
Lichtmass: B 107 cm / H 112,3 cm
Mit Wetterschenkel
Gebrauchsspuren: Montagelöcher",Glass,7.0,125.0,"129,4",,,,,2023-02-02,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.002,0.0,1.0,265.0,"Brügg, 2555",,useagain,82684,CH,de,1_%2848%29_570x570.jpg,https://www.useagain.ch/de/fenster-2-fluegelig-82684,E03.01,double leaf window,,,,"{'score': 0.6797469854354858, 'start': 30, 'end': 41, 'answer': ' Kunststoff'}","{'score': 0.5528376698493958, 'start': 135, 'end': 157, 'answer': ' B 107 cm / H 112,3 cm'}","{'score': 0.0003933371335733682, 'start': 53, 'end': 69, 'answer': ' 3-fach\n2 Flügel'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
534,1351,1351,Fenster -Flügelig mit Stulp,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Hersteller: Swiss Windows
Rahmenprofil: Kunststoff
Baujahr: 2009
Farbe: weiss
Anschlag: Dreh-Kipp-rechts
Ausführung: mit Stulp
Verglasung: 2-Fach
Inkl. Wetterschenkel
ohne Drückergarnitur
Das Fenster wurde nie verbaut

Rahmenmass: B 117cm x H 168cm x T/D 6.5cm
Lichtmass: B 102cm x H 151.5cm",Glass,6.0,117.0,168,,,,,2023-02-02,180.0,,,1970-01-01,180.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,81584,CH,de,hintergrund-horizontal-neu.1_570x570.jpg,https://www.useagain.ch/de/fenster-2-fluegelig-mit-stulp-81584,E03.01,double leaf window,,,,"{'score': 0.9445675611495972, 'start': 39, 'end': 50, 'answer': ' Kunststoff'}","{'score': 0.6079442501068115, 'start': 230, 'end': 260, 'answer': ' B 117cm x H 168cm x T/D 6.5cm'}","{'score': 0.00022993296443019062, 'start': 145, 'end': 187, 'answer': '\nInkl. Wetterschenkel\nohne Drückergarnitur'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
547,1364,1364,Fenster -flügelig,like new,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Hersteller: Profine Germany
Rahmen: Kunststoff
Verglasung: 3-fach, mit Sichtschutz
Öffnung: Dreh- und kippbar, Anschlag rechts
Lichtmass: B 94 cm / H 116,4 cm",Glass,7.0,108.0,"133,8",,,,,2023-02-02,240.0,,,1970-01-01,240.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,81829,CH,de,1_570x570.png,https://www.useagain.ch/de/fenster-1-fluegelig-81829,E03.01,single leaf window,,,,"{'score': 0.8837281465530396, 'start': 35, 'end': 46, 'answer': ' Kunststoff'}","{'score': 0.7291319370269775, 'start': 137, 'end': 158, 'answer': ' B 94 cm / H 116,4 cm'}","{'score': 0.0002906707231886685, 'start': 126, 'end': 137, 'answer': '\nLichtmass:'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
584,1401,1401,-Flügel Fenster,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Material: Holz
Farbe: Weiss und Braun
Funktion: 1-Seite Kippfenster 
Art: Doppelverglasung
Fenster mit Rahmen
Tiefe: 7.5 cm",Glass,,166.0,"149,5",,,,,2022-06-21,400.0,,,1970-01-01,350.0,1970-01-01 00:00:00.000,-50.0,1.0,265.0,"Zug, 6300",,useagain,83129,CH,de,sam_9052_570x570.jpg,https://www.useagain.ch/de/2-fluegel-fenster-83129,E03.01,double leaf window,,,,"{'score': 0.9920110106468201, 'start': 9, 'end': 14, 'answer': ' Holz'}","{'score': 0.07897412776947021, 'start': 109, 'end': 123, 'answer': '\nTiefe: 7.5 cm'}","{'score': 1.0849389582290314e-05, 'start': 109, 'end': 123, 'answer': '\nTiefe: 7.5 cm'}",Silt,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
605,1423,1423,-Flügel Fenster,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Material: Kunststoff
Farbe: Weiss
Funktion: 1-Seite Kippfenster 
Art: Doppelverglasung
Fenster mit Rahmen
Ohne Fenstergriff
Tiefe: 5.5 cm",Glass,,119.0,128,,,,,2022-06-21,300.0,,,1970-01-01,300.0,1970-01-01 00:00:00.000,0.0,1.0,265.0,"Zug, 6300",,useagain,82771,CH,de,sam_8839_570x570.jpg,https://www.useagain.ch/de/2-fluegel-fenster-82771,E03.01,double leaf window,,,,"{'score': 0.9959271550178528, 'start': 9, 'end': 20, 'answer': ' Kunststoff'}","{'score': 0.11079766601324081, 'start': 123, 'end': 137, 'answer': '\nTiefe: 5.5 cm'}","{'score': 3.400010245968588e-05, 'start': 130, 'end': 137, 'answer': ' 5.5 cm'}",Silt,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
634,1453,1453,-Flügel Fenster,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Material: Kunststoff
Farbe: Weiss
Art: Doppelverglasung
Fenster mit Rahmen
Ohne Fenstergriff
Tiefe: 5.5 cm",Glass,,96.0,"140,4",,,,,2022-06-21,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,265.0,"Zug, 6300",,useagain,82772,CH,de,sam_8854_%282%29_570x570.jpg,https://www.useagain.ch/de/2-fluegel-fenster-82772,E03.01,double leaf window,,,,"{'score': 0.9952530860900879, 'start': 9, 'end': 20, 'answer': ' Kunststoff'}","{'score': 0.19624760746955872, 'start': 92, 'end': 106, 'answer': '\nTiefe: 5.5 cm'}","{'score': 0.00012047449126839638, 'start': 99, 'end': 106, 'answer': ' 5.5 cm'}",Silt,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
641,1460,1460,Fenster Neu,like new,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Neue Fenster
2x grosse: je 1000.-
1x kleines: 900.-
Wenn alles gekauft wird: 2400.-",Glass,,,,,,,,,2400.0,,,1970-01-01,2400.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Effretikon, 8307",,useagain,78891,CH,de,2c26b32c-108d-40ed-b888-743562b50919_570x570.jpeg,https://www.useagain.ch/de/fenster-neu-78891,E03.01,window,,,,"{'score': 0.0018422380089759827, 'start': 4, 'end': 12, 'answer': ' Fenster'}","{'score': 0.00024148519150912762, 'start': 12, 'end': 23, 'answer': '\n2x grosse:'}","{'score': 0.019509730860590935, 'start': 76, 'end': 83, 'answer': ' 2400.-'}",Silt,Window walls,Pr_30_59_99,Openings,"Door, Windows, Gates",Glass blocks and panels
661,1481,1481,-Flügel Fenster,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Material: Kunststoff
Farbe: Weiss
Funktion: 1-Seite Kippfenster 
Art: Doppelverglasung
Fenster mit Rahmen
Ohne Fenstergriff",Glass,,130.0,"132,3",,,,,2022-06-03,300.0,,,1970-01-01,300.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Zug, 6300",,useagain,78112,CH,de,sam_8839_%282%29_570x570.jpg,https://www.useagain.ch/de/2-fluegel-fenster-78112,E03.01,double leaf window,,,,"{'score': 0.9959145784378052, 'start': 9, 'end': 20, 'answer': ' Kunststoff'}","{'score': 0.00011507538874866441, 'start': 9, 'end': 20, 'answer': ' Kunststoff'}","{'score': 0.00013676258095074445, 'start': 43, 'end': 51, 'answer': ' 1-Seite'}",Silt,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
679,1505,1505,"Grosses , gebrauchtes , Fenster",,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Dreifach verglastes Fenster, demontiert, innen weiss, aussen Metall grau Mase: 232 Breite, 209 Höhe",Metal,,,,,,,,,300.0,,,1970-01-01,300.0,1970-01-01 00:00:00.000,0.0,1.0,121.0,"Rifferswil, 8911",,useagain,82953,CH,de,0b982ee9-fd64-4dfb-8042-e748728262ca_570x570.jpeg,https://www.useagain.ch/de/grosses-gebrauchtes-fenster-82953,,window,,,,"{'score': 0.007253714837133884, 'start': 60, 'end': 72, 'answer': ' Metall grau'}","{'score': 0.7574549317359924, 'start': 78, 'end': 99, 'answer': ' 232 Breite, 209 Höhe'}","{'score': 0.01856650970876217, 'start': 78, 'end': 82, 'answer': ' 232'}",Architectural glass,Window walls,Pr_30_59_99,Furnishings,"Door, Windows, Gates",Glass blocks and panels
685,1511,1511,Fenster mit Unterlicht,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Hersteller: EgoKiefer
Rahmenprofil: Kunststoff
1-flügelig, links gebandet
dreh- und kippbar
Klarglas, 3-fach verglast
Unterlicht:
Sichtschutzglas, 2-fach festverglast 
ohne Wetterschenkel
Rahmenmass (mit Rahmenverbreiterung oben): B 118 cm / H ca. 247 cm / D 7 cm
Lichtmass: B 98 / H 112,7 cm",Glass,7.0,118.0,247,,,,,2023-02-02,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,77340,CH,de,hintergrund-horizontal_%283%29_570x570.png,https://www.useagain.ch/de/fenster-mit-unterlicht-77340,E03.01,window,,,,"{'score': 0.7411355972290039, 'start': 35, 'end': 46, 'answer': ' Kunststoff'}","{'score': 0.6291321516036987, 'start': 230, 'end': 263, 'answer': ' B 118 cm / H ca. 247 cm / D 7 cm'}","{'score': 3.035650479432661e-05, 'start': 187, 'end': 198, 'answer': '\nRahmenmass'}",Prismatic glass,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
695,1523,1523,Fenster -flügelig,,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Fenster,"Holzfenster 2-flügelig mit Sprossen

Rahmenprofil: Holz
Farbe: weiss
Anschlag: Dreh-kipp-rechts
Verglasung: 2-fach
Sprossen: innenliegend/Horizontal
Wetterschenkel vorhanden
Zustand: kleinere Lackschäden",Glass,,,,,,,,,180.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,271.0,"Brügg, 2555",,useagain,82111,CH,de,1_%2880%29_570x570.jpg,https://www.useagain.ch/de/fenster-2-fluegelig-82111,,double leaf window,,,,"{'score': 0.7353683114051819, 'start': 0, 'end': 11, 'answer': 'Holzfenster'}","{'score': 0.009011195972561836, 'start': 107, 'end': 148, 'answer': ' 2-fach\nSprossen: innenliegend/Horizontal'}","{'score': 0.01290893368422985, 'start': 107, 'end': 114, 'answer': ' 2-fach'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
698,1526,1526,Fenster -flügelig,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"2-flügeliges Fenster
Rahmen: Holz
Farbe: innen weiss, aussen grau
Doppelverglasung
linker FLügel drehbar, rechter Flügel dreh- und kippbar
Mit Wetterschenkel

Rahmenmass: B 104,5 cm / H 168,5 cm

Lichtmass: B 88,3 cm / H 154,6 cm",Glass,6.0,104.0,"168,5",,,,,2022-09-05,220.0,,,1970-01-01,220.0,1970-01-01 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,79674,CH,de,1_%2816%29_570x570.png,https://www.useagain.ch/de/fenster-2-fluegelig-79674,E03.01,double leaf window,,,,"{'score': 0.5497268438339233, 'start': 28, 'end': 33, 'answer': ' Holz'}","{'score': 0.27823328971862793, 'start': 170, 'end': 194, 'answer': ' B 104,5 cm / H 168,5 cm'}","{'score': 0.0011573260417208076, 'start': 158, 'end': 170, 'answer': '\nRahmenmass:'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
723,1551,1551,Fenster -Flügelig mit Stulp,like new,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Hersteller: Swiss Windows
Rahmenprofil: Kunststoff
Baujahr: 2009
Farbe: weiss
Anschlag: Dreh-Kipp-rechts
Ausführung: mit Stulp
Verglasung: 2-Fach
ohne Drückergarnitur und Wetterschenkel
Das Fenster wurde nie verbaut

Rahmenmass: B 127cm x H 134.5cm x T/D 6cm
Lichtmass: B 108cm x H 112.5cm",Glass,6.0,127.0,"134,5",,,,,2023-02-02,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.002,0.0,1.0,265.0,"Brügg, 2555",,useagain,81529,CH,de,hintergrund-horizontal-neu.2_570x570.jpg,https://www.useagain.ch/de/fenster-2-fluegelig-mit-stulp-81529,E03.01,double leaf window,,,,"{'score': 0.9413353800773621, 'start': 39, 'end': 50, 'answer': ' Kunststoff'}","{'score': 0.04896807298064232, 'start': 230, 'end': 258, 'answer': ' 127cm x H 134.5cm x T/D 6cm'}","{'score': 0.00027692748699337244, 'start': 216, 'end': 228, 'answer': '\nRahmenmass:'}",Sitka spruce,Window walls,Pr_30_59_99,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
