,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
590,1407,1407,Sprossenfenster -Flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Rahmenprofil: Holz
Farbe: weiss
Fensteranschlag: Dreh-kipp-rechts ohne Stulp
Verglasung: 2-fach
Fenstersprossen Anordnung: Horizontal
Fenstersprossen Innenliegend-/Aussenseite: Kunststoff/Holz
Montagelöcher und Wetterschenkel vorhanden
Zustand: Allgm.Lackschäden

Lichtmass: B 127cm x H 133cm",Glass,6.0,142.0,152,,,,,2023-02-02,270.0,,,1970-01-01,270.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,83157,CH,de,1_%28160%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-83157,E03.01,double leaf window,,,,"{'score': 0.16157609224319458, 'start': 176, 'end': 192, 'answer': ' Kunststoff/Holz'}","{'score': 0.5104005336761475, 'start': 274, 'end': 292, 'answer': ' B 127cm x H 133cm'}","{'score': 2.790326334434212e-07, 'start': 276, 'end': 282, 'answer': ' 127cm'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
594,1412,1412,Sprossenfenster -Flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Rahmenprofil: Holz
Farbe: weiss
Fensteranschlag: Dreh-kipp-rechts ohne Stulp
Verglasung: 2-fach
Fenstersprossen Anordnung: Horizontal
Fenstersprossen Innenliegend-/Aussenseite: Kunststoff/Holz
Montagelöcher und Wetterschenkel vorhanden
Zustand: Allgm.Lackschäden

Lichtmass: B 127cm x H 133cm",Glass,6.0,142.0,"152,5",,,,,2023-02-02,270.0,,,1970-01-01,270.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,83156,CH,de,1_%28161%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-83156,E03.01,double leaf window,,,,"{'score': 0.16157609224319458, 'start': 176, 'end': 192, 'answer': ' Kunststoff/Holz'}","{'score': 0.5104005336761475, 'start': 274, 'end': 292, 'answer': ' B 127cm x H 133cm'}","{'score': 2.790326334434212e-07, 'start': 276, 'end': 282, 'answer': ' 127cm'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
726,1554,1554,Sprossenfenster -Flügelig,,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Profil: Holz
Farbe: Dispersion Türkis, muss neu lackiert werden
Fensterglas: 4 einzelne Glasscheiben, 2-fach Verglasung
Sprossen an Vor-/Rückseite Horizontal als Abdeckung der einzelnen Glasscheiben
Fensteranschlag: Drehbar, ohne Stulp
Wetterschenkel, Fensterbank und Montagelöcher vorhanden
Zustand: Allgm. Gebrauchsspuren",Glass,,,,,,,,2022-09-05,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,162.0,"Brügg, 2555",,useagain,82585,CH,de,1_%2856%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-82585,E03.01,double leaf window,,,,"{'score': 0.8103569746017456, 'start': 7, 'end': 12, 'answer': ' Holz'}","{'score': 3.371859565959312e-05, 'start': 0, 'end': 12, 'answer': 'Profil: Holz'}","{'score': 0.11959078162908554, 'start': 76, 'end': 101, 'answer': ' 4 einzelne Glasscheiben,'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
766,1596,1596,Sprossenfenster -Flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Rahmenprofil: Holz
Farbe: weiss
Fensteranschlag: Dreh-kipp-rechts ohne Stulp
Verglasung: 2-fach
Fenstersprossen Anordnung: Horizontal
Fenstersprossen Innenliegend-/Aussenseite: Kunststoff/Holz
Montagelöcher und Wetterschenkel vorhanden
Zustand: Allgm.Lackschäden

Lichtmass: B 127cm x H 132.5cm",Glass,6.0,142.0,152,,,,,2023-02-02,270.0,,,1970-01-01,270.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,83159,CH,de,1_%28158%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-83159,E03.01,double leaf window,,,,"{'score': 0.15061554312705994, 'start': 176, 'end': 192, 'answer': ' Kunststoff/Holz'}","{'score': 0.38909363746643066, 'start': 274, 'end': 294, 'answer': ' B 127cm x H 132.5cm'}","{'score': 1.4673562986899924e-07, 'start': 276, 'end': 294, 'answer': ' 127cm x H 132.5cm'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
781,1612,1612,Sprossenfenster -flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Sprossenfenter ohne Stulp
Rahmenprofil: Kunststoff
Verglasung: 2-fach
3-flügelig
Rechter Flügel dreh- und kippbar
Sprossen: Horizontal, innenliegend
Inkl. Montagelöcher
Ohne Fenstergriff
Ohne Wetterschenkel

Lichtmass: B 133,5 cm / H 132,3 cm",Plastic,5.0,150.0,"149,5",,,white,,2022-06-22,190.0,,,1970-01-01,190.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,90089,CH,de,1_%28189%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-3-fluegelig-90089,E03.01,triple leaf window,,,,"{'score': 0.25635385513305664, 'start': 39, 'end': 50, 'answer': ' Kunststoff'}","{'score': 0.3297532796859741, 'start': 218, 'end': 242, 'answer': ' B 133,5 cm / H 132,3 cm'}","{'score': 2.586472692200914e-05, 'start': 207, 'end': 218, 'answer': '\nLichtmass:'}",Pisé,Sprinklers,Pr_70_55_98_84,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards"
783,1614,1614,Sprossenfenster -flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Sprossenfenter ohne Stulp
Rahmenprofil: Kunststoff
Verglasung: 2-fach
2-flügelig
Rechter Flügel dreh- und kippbar
Sprossen: Horizontal, innenliegend
Inkl. Montagelöcher
Ohne Fenstergriff
Ohne Wetterschenkel

Lichtmass: B 85,5 cm / H 141,9 cm",Plastic,5.0,100.0,"158,6",,,white,,2022-06-22,160.0,,,1970-01-01,160.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,90090,CH,de,1_%28190%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-90090,E03.01,double leaf window,,,,"{'score': 0.25188568234443665, 'start': 39, 'end': 50, 'answer': ' Kunststoff'}","{'score': 0.3294428586959839, 'start': 218, 'end': 241, 'answer': ' B 85,5 cm / H 141,9 cm'}","{'score': 2.5868617740343325e-05, 'start': 207, 'end': 218, 'answer': '\nLichtmass:'}",Pisé,Sprinklers,Pr_70_55_98_84,"Roof, Slabs, Stairs","Floors, Ceiling","Lighting columns, brackets and bollards"
925,1758,1758,Sprossenfenster -Flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Sprossenfenster ohne Stulp

Rahmenprofil: Kunststoff
Anschlag: Dreh-kipp-rechts
Farbe: weiss
Verglasung: 2-fach
Sprossen: Horizontal, innenliegend
Inkl. Montagelöcher 
Fenstergriff und Wetterschenkel nicht vorhanden!
Zustand: Allgm. Gebrauchsspuren

Rahmenmass: B 99.8cm x H 158.8cm x T/D 6cm
Lichtmass: B 85.3cm x H 141.8cm",Mixed,6.0,99.0,"158,8",,,white,,2022-06-07,160.0,,,1970-01-01,160.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,90040,CH,de,1_%28173%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-90040,E03.01,double leaf window,,,,"{'score': 0.7191033363342285, 'start': 41, 'end': 52, 'answer': ' Kunststoff'}","{'score': 0.01692420244216919, 'start': 249, 'end': 261, 'answer': '\nRahmenmass:'}","{'score': 4.0604536479804665e-05, 'start': 104, 'end': 111, 'answer': ' 2-fach'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
950,1783,1783,Sprossenfenster -Flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Rahmenprofil: Holz
Farbe: weiss
Fensteranschlag: Dreh-kipp-rechts ohne Stulp
Verglasung: 2-fach
Fenstersprossen Anordnung: Horizontal
Fenstersprossen Innenliegend-/Aussenseite: Kunststoff/Holz
Montagelöcher und Wetterschenkel vorhanden
Zustand: Allgm.Lackschäden

Lichtmass: B 127cm x H 133cm",Glass,6.0,142.0,152,,,,,2023-02-02,270.0,,,1970-01-01,270.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,83161,CH,de,1_%28156%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-83161,E03.01,double leaf window,,,,"{'score': 0.16157609224319458, 'start': 176, 'end': 192, 'answer': ' Kunststoff/Holz'}","{'score': 0.5104005336761475, 'start': 274, 'end': 292, 'answer': ' B 127cm x H 133cm'}","{'score': 2.790326334434212e-07, 'start': 276, 'end': 282, 'answer': ' 127cm'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
981,1822,1822,Sprossenfenster -Flügelig,used & cleaned,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Sprossenfenster ohne Stulp

Rahmenprofil: Kunststoff
Anschlag: Dreh-kipp-rechts
Farbe: weiss
Verglasung: 2-fach
Sprossen: Horizontal, innenliegend
Inkl. Montagelöcher 
Fenstergriff und Wetterschenkel nicht vorhanden!
Zustand: Allgm. Gebrauchsspuren

Lichtmass: B 85.5cm x H 132cm",Mixed,6.0,100.0,"148,5",,,white,,2022-06-13,160.0,,,1970-01-01,160.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,"Brügg, 2555",,useagain,90055,CH,de,1_%28178%29_570x570.jpg,https://www.useagain.ch/de/sprossenfenster-2-fluegelig-90055,E03.01,double leaf window,,,,"{'score': 0.6385068893432617, 'start': 41, 'end': 52, 'answer': ' Kunststoff'}","{'score': 0.4082748293876648, 'start': 260, 'end': 279, 'answer': ' B 85.5cm x H 132cm'}","{'score': 8.232318214140832e-05, 'start': 104, 'end': 111, 'answer': ' 2-fach'}",Lignite,Sprinklers,Pr_70_55_98_84,Other,Other,"Lighting columns, brackets and bollards"
1111,1960,1960,Spiegelschrank,,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badezimmermöbel,"Spiegelschrank doppeltürig, beige, beleuchtet mit Steckdose und Rasierapparate-Anschluss
Fällt bei Badumbau an der Lenk i.S. an. Je nach Situation kann Übergabe in Köniz/Bern erfolgen.",Wood,,,,,,,,2022-09-03,0.0,,,1970-01-01,0.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Lenk, 3775",,useagain,90456,CH,de,,https://www.useagain.ch/de/spiegelschrank-90456,J01.02,cabinet,,,,"{'score': 0.1970570832490921, 'start': 27, 'end': 34, 'answer': ' beige,'}","{'score': 0.001684078248217702, 'start': 0, 'end': 34, 'answer': 'Spiegelschrank doppeltürig, beige,'}","{'score': 0.011761737056076527, 'start': 0, 'end': 14, 'answer': 'Spiegelschrank'}",Pisé,Sprinklers,Pr_70_55_98_84,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1170,2019,2019,Spiegelschrank,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badezimmermöbel,"laufend Spiegelschränke von Schneider, 1-flüglig (Band links und rechts) auch grössere 2- und 3- Flüglige auch von anderen Marken. hier im Bild Typ: ECO 60 /GT/FL, Bitte via Mail oder tel ( 052 238 27 00) im BauTeilLaden Winterthur nachfragen, da nie alle auf der Homepage sind",Glass,15.0,60.0,72,,,,,,85.0,,,1970-01-01,85.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,60456,CH,de,,https://www.useagain.ch/de/spiegelschrank-60456,J01.02,cabinet,,,,"{'score': 0.016936911270022392, 'start': 148, 'end': 163, 'answer': ' ECO 60 /GT/FL,'}","{'score': 0.0005500700790435076, 'start': 38, 'end': 72, 'answer': ' 1-flüglig (Band links und rechts)'}","{'score': 0.18001894652843475, 'start': 148, 'end': 163, 'answer': ' ECO 60 /GT/FL,'}",Pisé,Sprinklers,Pr_70_55_98_84,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1533,2384,2384,Spiegelschrank cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badezimmermöbel,"Hersteller: unbekannt
Modell: unbekannt
Material Korpus: Blech
Doppelspiegeltür, rechtsbandig, wechselbar
2x Glastablar
Doppelsteckdose innen, oben links
Anschluss: 230V",,,,,,,,,2022-10-20,130.0,,,1970-01-01,130.0,1970-01-01 00:00:00.000,0.0,1.0,14.0,"Brügg, 2555",,useagain,91071,CH,de,1_%28263%29_570x570.jpg,https://www.useagain.ch/de/spiegelschrank-60cm-91071,J01.02,cabinet,,,,"{'score': 0.9237803220748901, 'start': 56, 'end': 62, 'answer': ' Blech'}","{'score': 0.0005026182625442743, 'start': 39, 'end': 62, 'answer': '\nMaterial Korpus: Blech'}","{'score': 0.0076599218882620335, 'start': 105, 'end': 153, 'answer': '\n2x Glastablar\nDoppelsteckdose innen, oben links'}",Lignite,Sprinklers,Pr_70_55_98_84,"Wall, Barriers, Pannels","Covering, Finish",Walling units
1535,2386,2386,Spiegelschrank cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badezimmermöbel,"Hersteller: unbekannt
Modell: unbekannt
Material Korpus: Blech
Doppelspiegeltür, linksbandig, wechselbar
2x Glastablar
Doppelsteckdose innen, oben rechts
Anschluss: 230V",,,,,,,,,2022-10-26,130.0,,,1970-01-01,130.0,1970-01-01 00:00:00.000,0.0,1.0,14.0,"Brügg, 2555",,useagain,91188,CH,de,1_%28266%29_570x570.jpg,https://www.useagain.ch/de/spiegelschrank-60cm-91188,J01.02,cabinet,,,,"{'score': 0.9258608818054199, 'start': 56, 'end': 62, 'answer': ' Blech'}","{'score': 0.00045221330947242677, 'start': 39, 'end': 62, 'answer': '\nMaterial Korpus: Blech'}","{'score': 0.007701268885284662, 'start': 104, 'end': 153, 'answer': '\n2x Glastablar\nDoppelsteckdose innen, oben rechts'}",Lignite,Sprinklers,Pr_70_55_98_84,"Wall, Barriers, Pannels","Covering, Finish",Walling units
