,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
1081,1928,1928,Einbauherd mit Glaskeramik-Kochfeld,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: Bauknecht
Modell: CLH 8482
Baujahr: 2016
Farbe: Weiss mit Glasspiegel Front
Bauform: Einbau / CH-Norm
Backofenfunktion: Ober- und Unterhitze, Heissluft, Grill, etc.
Mit Schublade, Backblech und Gitterrost
Anschluss: 400V muss von einem Fachmann angeschlossen werden


Glaskeramikkochfeld:
Mit Gebrauchsspuren
Hersteller: Bauknecht
Modell: EKS 3481
Baujahr: 2016
Mit Chromstahlrahmen
4 Kochzonen
Kochfeld Aussenmass: Breite 58cm, Tiefe 51 cm. 
Bedienungsanleitung nur als Pdf",Glass-ceramics,,,,,,,,2022-08-25,400.0,,,1970-01-01,400.0,1970-01-01 00:00:00.000,0.0,1.0,2.0,"Brügg, 2555",,useagain,90402,CH,de,,https://www.useagain.ch/de/einbauherd-mit-glaskeramik-kochfeld-90402,H03.05,stove,,,,"{'score': 0.0468716062605381, 'start': 279, 'end': 300, 'answer': '\nGlaskeramikkochfeld:'}","{'score': 0.047964610159397125, 'start': 427, 'end': 453, 'answer': ' Breite 58cm, Tiefe 51 cm.'}","{'score': 2.5430480832255853e-07, 'start': 434, 'end': 440, 'answer': ' 58cm,'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1274,2125,2125,Glaskeramikkochfeld,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"V-Zug GK 43, 4 Heizzonen, 2x 15 cm, 2 x 18 cm, 1 vergrösserbar auf 21 cm durch Klickschaltung. Mit Rahmen",Glass-ceramics,74.0,48.0,,,,black,,,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.002,0.0,1.0,173.0,"Bern, 3027",,useagain,90962,CH,de,45b2be81-c991-484f-ac70-5bfb2102881b_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-90962,H03.05,glass ceramic hob,,,,"{'score': 0.00057179358555004, 'start': 0, 'end': 12, 'answer': 'V-Zug GK 43,'}","{'score': 0.4088388979434967, 'start': 25, 'end': 46, 'answer': ' 2x 15 cm, 2 x 18 cm,'}","{'score': 0.034274179488420486, 'start': 25, 'end': 46, 'answer': ' 2x 15 cm, 2 x 18 cm,'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1335,2186,2186,Einbauherd für Gusskochplatten oder Glaskeramik,used & cleaned,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,gut erhaltener Einbauherd für 3 Platten Guss oder Glaskeramik,Glass-ceramics,57.0,55.0,76,,,,,2022-09-30,350.0,,,1970-01-01,350.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,75174,CH,de,20171005_114747_570x570.jpg,https://www.useagain.ch/de/einbauherd-fuer-3-gusskochplatten-oder-glaskeramik-75174,H03.05,stove,,,,"{'score': 0.4606059193611145, 'start': 39, 'end': 61, 'answer': ' Guss oder Glaskeramik'}","{'score': 0.0026041867677122355, 'start': 29, 'end': 61, 'answer': ' 3 Platten Guss oder Glaskeramik'}","{'score': 0.09074752032756805, 'start': 29, 'end': 39, 'answer': ' 3 Platten'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
1890,2741,2741,Waschtisch Glas mit Lavabo,"used, cleaned & tested","['J02.03', 'Sonstiges']",Movable equipment,,Ausbau,Möbel & Einrichtungen,Zubehör,"Produkte-Nr. 2734
Glas-Waschtisch mit Lavabo",Mixed,19.0,107.0,50,,,white,,2022-09-08,80.0,,,1970-01-01,80.0,1970-01-01 00:00:00.002,0.0,1.0,173.0,"Zürich, 8050",,useagain,90495,CH,de,2734_570x570.jpg,https://www.useagain.ch/de/waschtisch-glas-mit-lavabo-90495,J02.03,sink,,,,"{'score': 0.9749714136123657, 'start': 17, 'end': 33, 'answer': '\nGlas-Waschtisch'}","{'score': 0.06594555079936981, 'start': 17, 'end': 44, 'answer': '\nGlas-Waschtisch mit Lavabo'}","{'score': 0.15604093670845032, 'start': 12, 'end': 17, 'answer': ' 2734'}",Float glass,Glassware,Pr_40_70_23_36,Other,Other,Glass blocks and panels
2576,3759,3759,Einbauherd mit Glaskeramik-Kochfeld,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Kochfeld mit starken Gebrauchsspuren
Einbauherd/Backofen in gutem Zustand
Hersteller: Miele
Modell: H 2255-55 E
Produktionsjahr: 2017/2018
Energieklasse: A+
Farbe / Ausführung: Edelstahl
Bauform: Einbaugerät / CH-Norm
Backofenfunktionen: Heissluft Plus/Ober-/Unterhitze/Grill/Umluftgrill etc.
versenkbare Drehregler zu 4 Kochzonen
2x Backblech, 1x Gitterrost
Anschluss: 400V Muss durch einen Fachmann angeschlossen werden!

Kochfeld
Hersteller: Miele
Modell: KM 6012
Mit Edelstahlrahmen
4 Kochzonen, geregelt über Backofen/Herd
B 57,4 cm / T 50,4 cm",Glass-ceramics,,,,,,,,2023-02-09,450.0,,,1970-01-01,450.0,1970-01-01 00:00:00.000,0.0,1.0,7.0,"Brügg, 2555",,useagain,91912,CH,de,1_%28335%29_570x570.jpg,https://www.useagain.ch/de/einbauherd-mit-glaskeramik-kochfeld-91912,H03.05,stove,,,,"{'score': 0.28230881690979004, 'start': 176, 'end': 186, 'answer': ' Edelstahl'}","{'score': 0.7555894255638123, 'start': 527, 'end': 549, 'answer': '\nB 57,4 cm / T 50,4 cm'}","{'score': 0.0005449745804071426, 'start': 330, 'end': 358, 'answer': '\n2x Backblech, 1x Gitterrost'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
2631,3815,3815,Holzfenster Milchglas,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,Produkte-Nr. 2833,Mixed,7.0,73.0,129,,,,,2023-02-08,120.0,,,1970-01-01,120.0,2023-09-25 00:00:00.000,0.0,1.0,81.0,"Zürich, 8050",,useagain,91896,CH,de,2833_1_570x570.jpg,https://www.useagain.ch/de/holzfenster-milchglas-91896,E03.01,window,,,,"{'score': 0.0010941911023110151, 'start': 12, 'end': 17, 'answer': ' 2833'}","{'score': 0.00012563068594317883, 'start': 12, 'end': 17, 'answer': ' 2833'}","{'score': 0.5319271683692932, 'start': 12, 'end': 17, 'answer': ' 2833'}",Spandrel glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
3098,4299,4299,Véranda aluminium et verre,used,"['I06.01', 'I06.02', 'I06.03', 'I06.04']",External furnishings,,Umgebung,Garten & Aussenbereich,Fertigteile & Geräte,"Véranda à venir démonter avant travaux de gros Å“uvre. 
Stores électriques sur deux côtés, une porte-fenêtre coulissante. 
La store de toit ne fonctionne plus. 

A démonter avant le 30 avril 2023",Aluminum,2.0,4.0,"2,3",,,red,F,,0.0,,,1970-01-01,0.0,2023-09-25 00:00:00.000,0.0,1.0,33.0,"Vernier, 1214",,useagain,92347,CH,de,,https://www.useagain.ch/de/veranda-aluminium-et-verre-92347,I06,,,,,"{'score': 6.893267823215865e-07, 'start': 122, 'end': 139, 'answer': '\nLa store de toit'}","{'score': 2.4473577013850445e-06, 'start': 122, 'end': 139, 'answer': '\nLa store de toit'}","{'score': 2.755750756477937e-05, 'start': 161, 'end': 195, 'answer': '\nA démonter avant le 30 avril 2023'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels
3453,4682,4683,Glaskeramikkochfeld Miele,"gebraucht, gereinigt & geprüft",['H03.05'],,,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Baujahr: keine Angaben
Mängel: keine
Bedienung: über den Schaltkasten
Besonderheit: inkl. Schaltkasten
Spannung: 1x 400V
Garantie: 6 Monate
muss von einem Fachmann installiert werden

Interne Artikelnummer: 112051",Mixed,47.0,55.0,"4,5",,,,,2023-05-12,350.0,,,1970-01-01,350.0,2023-09-25 00:00:00.000,,0.0,35.0,"Münchenstein, 4142",,,92524,,,112051_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-miele-92524,,,,,,"{'score': 3.518155367032705e-08, 'start': 139, 'end': 213, 'answer': '\nmuss von einem Fachmann installiert werden\n\nInterne Artikelnummer: 112051'}","{'score': 1.94526114682958e-06, 'start': 83, 'end': 102, 'answer': ' inkl. Schaltkasten'}","{'score': 0.023592988029122353, 'start': 112, 'end': 120, 'answer': ' 1x 400V'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels",Other,Glass blocks and panels
3645,4895,4896,Glaskeramik mit Schaltkasten,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",Mobilier,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"sehr gut erhaltenes Glaskeramik kochfeld von Electrolux inkl. Schaltkasten /Steuerkasten. Ausschnitt: B: 51 x T 46cm
viele weitere noch nicht aufgeschaltete ceranfelder  an Lager - fragen Sie nach im BauteilLaden Winterthur


intern: Nr: 3245 ; ID: 19511 ; HP: 92890",Glas,52.0,65.0,4,,,,,2023-07-08,,,,,375.0,2023-09-25 00:00:00.000,,0.0,,,,useagain,92890,CH,de,20230621_145944_570x570.jpg,https://www.useagain.ch/de/glaskeramik-mit-schaltkasten-92890,H03.05,glass ceramic hob,375.0,,,"{'score': 0.8569458723068237, 'start': 19, 'end': 31, 'answer': ' Glaskeramik'}","{'score': 0.6635022163391113, 'start': 101, 'end': 116, 'answer': ' B: 51 x T 46cm'}","{'score': 9.838905867809444e-08, 'start': 0, 'end': 55, 'answer': 'sehr gut erhaltenes Glaskeramik kochfeld von Electrolux'}",Patterned glass,Glassware,Pr_40_70_23_36,Technical elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels
3704,4954,4955,Glaskeramikkochfeld Miele,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",Mobilier,Ausbau,Küchen & Gastronomie,Apparate & Geräte,C,gemischt,47.0,55.0,"4,5",,,,,2023-05-12,,,,,,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,92524,CH,de,112051_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-miele-92524,H03.05,glass ceramic hob,350.0,,,"{'score': 0.07203076779842377, 'start': 0, 'end': 1, 'answer': 'C'}","{'score': 0.012429340742528439, 'start': 0, 'end': 1, 'answer': 'C'}","{'score': 0.6161845326423645, 'start': 0, 'end': 1, 'answer': 'C'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels",Other,Glass blocks and panels
3750,5007,5008,Doppellavabo mit Glas,used & cleaned,['J01.02'],Use-specific furniture,Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"2x Chromstahlspüle
passender Glasunterbau

Hersteller: Keramic Made in Germany

Art.Nr. 109758",gemischt,150.0,63.0,35,,,,,2023-06-21,,,,,250.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,92763,CH,de,109758_%281%29_570x570.jpg,https://www.useagain.ch/de/doppellavabo-mit-glas-92763,J01.02,sink,250.0,,,"{'score': 0.8631353974342346, 'start': 2, 'end': 18, 'answer': ' Chromstahlspüle'}","{'score': 0.0011350453132763505, 'start': 0, 'end': 41, 'answer': '2x Chromstahlspüle\npassender Glasunterbau'}","{'score': 0.41015928983688354, 'start': 0, 'end': 2, 'answer': '2x'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels",Furnishings,Glass blocks and panels
4045,5449,5450,Glaskeramikkochfeld,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",Mobilier,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: Tiba
Masse: H: 4cm B: 47cm T: 50cm
Garantie: 6 Monate

Art. Nr.: 113214",,,,,,,,,2023-08-28,,,,,140.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,93254,CH,de,113214_1_570x570.jpg,https://www.useagain.ch/de/glaskeramikkochfeld-93254,H03.05,glass ceramic hob,140.0,,,"{'score': 0.0009342176490463316, 'start': 11, 'end': 16, 'answer': ' Tiba'}","{'score': 0.7099983096122742, 'start': 23, 'end': 46, 'answer': ' H: 4cm B: 47cm T: 50cm'}","{'score': 0.004162372089922428, 'start': 23, 'end': 46, 'answer': ' H: 4cm B: 47cm T: 50cm'}",Patterned glass,Glassware,Pr_40_70_23_36,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
