,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
1306,2157,2157,Waschtisch inkl . x Lavabo verchromt,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 20 cm B: 120 cm T: 60 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 108433",Ceramic,60.0,120.0,20,,,mixed,,2022-10-19,179.0,,,1970-01-01,100.0,1970-01-01 00:00:00.002,-79.0,1.0,173.0,"Münchenstein, 4142",,useagain,91069,CH,de,108433_1_570x570.jpg,https://www.useagain.ch/de/waschtisch-inkl.-2x-lavabo-verchromt-91069,J01.02,sink,,,,"{'score': 0.9865231513977051, 'start': 118, 'end': 126, 'answer': ' Keramik'}","{'score': 0.7793642282485962, 'start': 56, 'end': 84, 'answer': ' H: 20 cm B: 120 cm T: 60 cm'}","{'score': 0.20031030476093292, 'start': 56, 'end': 84, 'answer': ' H: 20 cm B: 120 cm T: 60 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories
1314,2165,2165,Hygieneeimer,"used, cleaned & tested",['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,Zubehör,"Hersteller: keine Angaben
Garantie: ohne Garantie
Mängel: Gebrauchsspuren
Zustand: occasion/gebraucht

Artikel Nr: 106322",Mixed,,,,,,mixed,,2022-10-24,10.0,,,1970-01-01,10.0,1970-01-01 00:00:00.002,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91141,CH,de,106322_1_570x570.jpg,https://www.useagain.ch/de/hygieneeimer-91141,,,,,,"{'score': 0.0024461636785417795, 'start': 25, 'end': 49, 'answer': '\nGarantie: ohne Garantie'}","{'score': 3.5514709452399984e-05, 'start': 11, 'end': 25, 'answer': ' keine Angaben'}","{'score': 0.013105875812470913, 'start': 114, 'end': 121, 'answer': ' 106322'}",Water,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products
1368,2219,2219,UP-Wandtoilette Laufen,used,['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Wird am 24.01.2023 demontiert und übergeben

Unterputz-Wandtoilette Laufen, Keramik weiss",,,,,,,,,,100.0,,,1970-01-01,100.0,1970-01-01 00:00:00.000,0.0,1.0,70.0,"Neuchâtel, 2000",,useagain,90434,CH,de,img_20220824_1031314_570x570.jpg,https://www.useagain.ch/de/up-wandtoilette-laufen-90434,D09.05,WC,,,,"{'score': 0.7723246812820435, 'start': 75, 'end': 89, 'answer': ' Keramik weiss'}","{'score': 0.02251984365284443, 'start': 44, 'end': 67, 'answer': '\nUnterputz-Wandtoilette'}","{'score': 0.005943835712969303, 'start': 44, 'end': 89, 'answer': '\nUnterputz-Wandtoilette Laufen, Keramik weiss'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories
1505,2356,2356,Waschtisch mit Standsäulen,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: Keramic Made in Germany
Garantie: ohne Garantie
Lochabstand: kein Lochabstand
Masse: H: 63 cm B: 68 cm T: 66 cm
Mängel: Gebrauchsspuren
Material: Keramik
Spezifikation: mit Armatur Loch
Zustand: occasion/gebraucht

Artikel Nr: 110879",,,,,,,,,2022-10-21,250.0,,,1970-01-01,250.0,1970-01-01 00:00:00.000,0.0,1.0,92.0,"Münchenstein, 4142",,useagain,91090,CH,de,110879_570x570.jpg,https://www.useagain.ch/de/waschtisch-mit-standsaeulen-91090,J01.02,sink,,,,"{'score': 0.8864284157752991, 'start': 157, 'end': 165, 'answer': ' Keramik'}","{'score': 0.7874763011932373, 'start': 96, 'end': 123, 'answer': ' H: 63 cm B: 68 cm T: 66 cm'}","{'score': 0.0001447614631615579, 'start': 89, 'end': 123, 'answer': '\nMasse: H: 63 cm B: 68 cm T: 66 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories
1615,2466,2466,Waschtisch inkl . Lavabo,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 108320",,,,,,,,,2022-10-19,130.0,,,1970-01-01,130.0,1970-01-01 00:00:00.000,0.0,1.0,29.0,"Münchenstein, 4142",,useagain,91068,CH,de,108320_1_570x570.jpg,https://www.useagain.ch/de/waschtisch-inkl.-lavabo-91068,J01.02,sink,,,,"{'score': 0.9919076561927795, 'start': 83, 'end': 91, 'answer': ' Keramik'}","{'score': 0.000742967939004302, 'start': 83, 'end': 91, 'answer': ' Keramik'}","{'score': 0.06791627407073975, 'start': 132, 'end': 139, 'answer': ' 108320'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,Furnishings,Furnishings,Sanitary fittings and accessories
1990,2841,2841,Waschbecken mit Unterschrank,mixed,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badezimmermöbel,"Lavabo mit Untermöbel
Lavabo: Laufen pro
Material Keramik

Unterschrank
Hersteller: Loosli Badmöbel
Baujahr: 2006
Farbe: Rot/Bordeaux
2 Schubladen mit Bremsfunktion
Ohne Armatur",,,,,,,,,2022-11-23,270.0,,,1970-01-01,270.0,1970-01-01 00:00:00.000,0.0,1.0,12.0,"Brügg, 2555",,useagain,91370,CH,de,1_%28288%29_570x570.jpg,https://www.useagain.ch/de/waschbecken-mit-unterschrank-91370,J01.02,sink,,,,"{'score': 0.8600965142250061, 'start': 49, 'end': 57, 'answer': ' Keramik'}","{'score': 0.02041229046881199, 'start': 49, 'end': 71, 'answer': ' Keramik\n\nUnterschrank'}","{'score': 0.0048159281723201275, 'start': 29, 'end': 49, 'answer': ' Laufen pro\nMaterial'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories
2105,2961,2961,Waschbetonplatten,,,,,Ausbau,Boden - & Wandbeläge,Steinbeläge,"Waschbetonplatten zum verschenken. in zwei Grössen 50x50 und 75x50


21Stk 75x50 und 25Stk 50x50",Stone,,,,,,,,,0.0,,,1970-01-01,0.0,1970-01-01 00:00:00.000,0.0,1.0,65.0,"Therwil, 4106",,useagain,91469,CH,de,2932489d-594d-4718-995a-8a067096c48f_570x570.jpg,https://www.useagain.ch/de/waschbetonplatten-91469,,,,,,"{'score': 0.5880116820335388, 'start': 0, 'end': 17, 'answer': 'Waschbetonplatten'}","{'score': 0.3297022581100464, 'start': 50, 'end': 66, 'answer': ' 50x50 und 75x50'}","{'score': 0.26491981744766235, 'start': 68, 'end': 74, 'answer': '\n21Stk'}",Neat cement,Pedestal washbasins,Pr_40_20_96_63,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
2671,3855,3855,Dusch-WC Komplettanlage Geberit AquaClean plus bodenstehend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Produkte-Nr. 2917

Jahrgang 2009

mit Fernbedienung und Anleitung",Ceramic,76.0,46.0,94,,,white,,2023-02-17,2100.0,,,1970-01-01,1100.0,1970-01-01 00:00:00.000,-460.0,1.0,95.0,"Zürich, 8050",,useagain,91956,CH,de,2917-2_570x570.jpg,https://www.useagain.ch/de/dusch-wc-komplettanlage-geberit-aquaclean-8000plus-bodenstehend-91956,D09.05,shower,,,,"{'score': 1.743946654642059e-06, 'start': 0, 'end': 17, 'answer': 'Produkte-Nr. 2917'}","{'score': 1.4235552043828648e-05, 'start': 12, 'end': 17, 'answer': ' 2917'}","{'score': 0.32039880752563477, 'start': 12, 'end': 17, 'answer': ' 2917'}",Potable water,Pedestal washbasins,Pr_40_20_96_63,Other,Other,Headwall and swale inlet products
2708,3892,3892,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 16 cm 
Masse: H: / , B: 32/45 cm, T: 18 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 112338",Ceramic,18.0,45.0,,,,mixed,,2022-10-24,30.0,,,1970-01-01,30.0,1970-01-01 00:00:00.000,0.0,1.0,64.0,"Münchenstein, 4142",,useagain,91129,CH,de,112338_570x570.jpg,https://www.useagain.ch/de/lavabo-45-cm-91129,J01.02,sink,,,,"{'score': 0.9829634428024292, 'start': 139, 'end': 147, 'answer': ' Keramik'}","{'score': 0.176251620054245, 'start': 86, 'end': 105, 'answer': ' 32/45 cm, T: 18 cm'}","{'score': 0.0028895435389131308, 'start': 86, 'end': 105, 'answer': ' 32/45 cm, T: 18 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
2711,3895,3895,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 28 cm 
Masse: H: 17 cm B: 74,5,/75 cm T: 53 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 90017",Ceramic,53.0,75.0,17,,,white,,2022-10-24,80.0,,,1970-01-01,80.0,2023-09-25 00:00:00.000,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,91125,CH,de,90017_1_570x570.jpg,https://www.useagain.ch/de/lavabo-75-cm-91125,J01.02,sink,,,,"{'score': 0.9851162433624268, 'start': 143, 'end': 151, 'answer': ' Keramik'}","{'score': 0.3231280446052551, 'start': 76, 'end': 109, 'answer': ' H: 17 cm B: 74,5,/75 cm T: 53 cm'}","{'score': 0.002746717305853963, 'start': 88, 'end': 100, 'answer': ' 74,5,/75 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
2712,3896,3896,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 28 cm 
Masse: H: 22 cm B: 52/58 cm T: 52 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 90026",Ceramic,52.0,58.0,22,,,white,,2022-10-24,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.002,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,91124,CH,de,90026_1_570x570.jpg,https://www.useagain.ch/de/lavabo-60-cm-91124,J01.02,sink,,,,"{'score': 0.9847594499588013, 'start': 140, 'end': 148, 'answer': ' Keramik'}","{'score': 0.24831931293010712, 'start': 76, 'end': 106, 'answer': ' H: 22 cm B: 52/58 cm T: 52 cm'}","{'score': 0.00030228629475459456, 'start': 88, 'end': 106, 'answer': ' 52/58 cm T: 52 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
2713,3897,3897,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 28 cm 
Masse: H: 14 cm, B: 67/67 cm T: 52 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 90063",Ceramic,52.0,67.0,14,,,white,,2022-10-24,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.002,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,91123,CH,de,90063_1_570x570.jpg,https://www.useagain.ch/de/lavabo-67-cm-91123,J01.02,sink,,,,"{'score': 0.9855671525001526, 'start': 141, 'end': 149, 'answer': ' Keramik'}","{'score': 0.5359518527984619, 'start': 76, 'end': 107, 'answer': ' H: 14 cm, B: 67/67 cm T: 52 cm'}","{'score': 0.001024341443553567, 'start': 89, 'end': 98, 'answer': ' 67/67 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
2714,3898,3898,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 48 cm 
Masse: H: / , B: 58 cm, T: 40/54 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 112350",Ceramic,54.0,58.0,,,,white,,2022-10-26,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.002,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,91187,CH,de,112350_570x570.jpg,https://www.useagain.ch/de/lavabo-58-cm-91187,J01.02,sink,,,,"{'score': 0.9825261831283569, 'start': 139, 'end': 147, 'answer': ' Keramik'}","{'score': 0.14946657419204712, 'start': 86, 'end': 105, 'answer': ' 58 cm, T: 40/54 cm'}","{'score': 0.0014819722855463624, 'start': 86, 'end': 105, 'answer': ' 58 cm, T: 40/54 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
2715,3899,3899,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 36 cm 
Masse: H: 21 cm B: 55/64,5 cm T: 48 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 90068",Ceramic,48.0,64.0,21,,,white,,2022-10-24,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.002,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,91122,CH,de,90068_1_570x570.jpg,https://www.useagain.ch/de/lavabo-65-cm-91122,J01.02,sink,,,,"{'score': 0.9844371676445007, 'start': 142, 'end': 150, 'answer': ' Keramik'}","{'score': 0.3644696772098541, 'start': 76, 'end': 108, 'answer': ' H: 21 cm B: 55/64,5 cm T: 48 cm'}","{'score': 4.162823097431101e-05, 'start': 62, 'end': 99, 'answer': ' 36 cm \nMasse: H: 21 cm B: 55/64,5 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
2716,3900,3900,Lavabo cm,"used, cleaned & tested",['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 28 cm 
Masse: H: 19 cm B: 58/60 cm T: 46 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 90111",Ceramic,46.0,60.0,19,,,mixed,,2022-10-24,50.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,91118,CH,de,90111_1_570x570.jpg,https://www.useagain.ch/de/lavabo-60-cm-91118,J01.02,sink,,,,"{'score': 0.9853720664978027, 'start': 140, 'end': 148, 'answer': ' Keramik'}","{'score': 0.34974896907806396, 'start': 76, 'end': 106, 'answer': ' H: 19 cm B: 58/60 cm T: 46 cm'}","{'score': 5.535437594517134e-05, 'start': 69, 'end': 85, 'answer': '\nMasse: H: 19 cm'}",Sitka spruce,Pedestal washbasins,Pr_40_20_96_63,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products
