,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
1790,2641,2641,Innentüre weiss,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 213 cm, B: 89,5 cm, T: 4 cm
Mängel: Gebrauchsspuren
Material: Holz
Zustand: occasion/gebraucht

Artikelnr:  111363",Wood,4.0,89.0,213,,,white,,2022-10-03,149.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,-69.0,1.0,173.0,"Münchenstein, 4142",,useagain,90699,CH,de,111363_570x570.jpg,https://www.useagain.ch/de/innentuere-weiss-90699,G01.05,interior doors,,,,"{'score': 0.9842616319656372, 'start': 121, 'end': 126, 'answer': ' Holz'}","{'score': 0.7385010123252869, 'start': 56, 'end': 87, 'answer': ' H: 213 cm, B: 89,5 cm, T: 4 cm'}","{'score': 0.22643543779850006, 'start': 56, 'end': 87, 'answer': ' H: 213 cm, B: 89,5 cm, T: 4 cm'}",Sitka spruce,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings
1791,2642,2642,Innentüre,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 200 cm, B: 82,5 cm, T: 4 cm
Mängel: Gebrauchsspuren
Material: Holz
Zustand: occasion/gebraucht

Artikel Nr: 111420",Wood,4.0,82.0,200,,,mixed,,2022-10-03,110.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,-60.0,1.0,173.0,"Münchenstein, 4142",,useagain,90729,CH,de,111420_570x570.jpg,https://www.useagain.ch/de/innentuere-90729,G01.05,interior doors,,,,"{'score': 0.98478102684021, 'start': 121, 'end': 126, 'answer': ' Holz'}","{'score': 0.7611415386199951, 'start': 56, 'end': 87, 'answer': ' H: 200 cm, B: 82,5 cm, T: 4 cm'}","{'score': 0.28503960371017456, 'start': 56, 'end': 87, 'answer': ' H: 200 cm, B: 82,5 cm, T: 4 cm'}",Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings
1794,2645,2645,Zimmertür,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Mängel: Gebrauchsspuren
Material: Holz
Zustand: occasion/gebraucht

Artikel Nr:  111258",Wood,,,,,,mixed,,2022-10-06,149.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,-69.0,1.0,173.0,"Münchenstein, 4142",,useagain,90807,CH,de,111258_570x570.jpg,https://www.useagain.ch/de/zimmertuer-90807,G01.05,room door,,,,"{'score': 0.9882773756980896, 'start': 83, 'end': 88, 'answer': ' Holz'}","{'score': 0.0668015405535698, 'start': 83, 'end': 88, 'answer': ' Holz'}","{'score': 4.225131851853803e-05, 'start': 11, 'end': 25, 'answer': ' keine Angaben'}",Sitka spruce,Door hinges,Pr_30_36_36_21,Furnishings,"Door, Windows, Gates",Furnishings
1796,2647,2647,Innentür,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 196 cm, B: 86 cm, T: 4 cm
Material: gemischt
Mängel: Gebrauchsspuren
Zustand: occasion/gebraucht

Artikel Nr: 111469",Mixed,4.0,86.0,196,,,mixed,,2022-10-24,169.0,,,1970-01-01,80.0,2023-09-25 00:00:00.000,-89.0,1.0,173.0,"Münchenstein, 4142",,useagain,91169,CH,de,111469_570x570.jpg,https://www.useagain.ch/de/innentuer-91169,G01.05,interior doors,,,,"{'score': 0.9875972270965576, 'start': 95, 'end': 104, 'answer': ' gemischt'}","{'score': 0.7866222858428955, 'start': 56, 'end': 85, 'answer': ' H: 196 cm, B: 86 cm, T: 4 cm'}","{'score': 0.2893892228603363, 'start': 56, 'end': 85, 'answer': ' H: 196 cm, B: 86 cm, T: 4 cm'}",Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings
1797,2648,2648,Tür mit Luftschlitz,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 211 cm B: 86 cm T: 4 cm
Material: gemischt
Mängel: Gebrauchsspuren
Zustand: occasion/gebraucht

Artikel Nr: 111485",Mixed,4.0,86.0,211,,,mixed,,2022-10-24,139.0,,,1970-01-01,80.0,2023-09-25 00:00:00.000,-59.0,1.0,173.0,"Münchenstein, 4142",,useagain,91171,CH,de,111485_570x570.jpg,https://www.useagain.ch/de/tuer-mit-luftschlitz-91171,G01.05,interior doors,,,,"{'score': 0.9862728118896484, 'start': 93, 'end': 102, 'answer': ' gemischt'}","{'score': 0.6131736040115356, 'start': 56, 'end': 83, 'answer': ' H: 211 cm B: 86 cm T: 4 cm'}","{'score': 0.14583773910999298, 'start': 56, 'end': 83, 'answer': ' H: 211 cm B: 86 cm T: 4 cm'}",Sitka spruce,Door hinges,Pr_30_36_36_21,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories
1800,2651,2651,Innentüren,used,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Türe Innen Grau: 1 Stk. 
2040x820x40mm: mit Stahlrahmen (t:82mm) und Fenster

Türe Innen Grau: 1 Stk
2040x820x40mm) mit Stahlrahmen (t:82mm)

Türe Innen Grau: 1 Stk
(2005x820x38mm) mit Stahlrahmen (t:155mm) mit Türschliesser

Türe Innen Weiss (2025x770x40mm)

Zubehör: Türschliesser",Mixed,,,,,,gray,,2022-11-08,80.0,,,1970-01-01,15.0,2023-09-25 00:00:00.000,-65.0,1.0,173.0,"Zürich, 8048",,useagain,91281,CH,de,img_5207_570x570.jpg,https://www.useagain.ch/de/innentueren-91281,G01.05,interior doors,,,,"{'score': 0.04290333017706871, 'start': 119, 'end': 158, 'answer': ' Stahlrahmen (t:82mm)\n\nTüre Innen Grau:'}","{'score': 0.03234843909740448, 'start': 164, 'end': 180, 'answer': '\n(2005x820x38mm)'}","{'score': 0.10205406695604324, 'start': 16, 'end': 23, 'answer': ' 1 Stk.'}",Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings
1805,2656,2656,Innentür,"used, cleaned & tested",['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 198 cm, B: 90 cm, T: 4 cm
Material: gemischt
Mängel: Gebrauchsspuren
Zustand: occasion/gebraucht

Artikel Nr: 111470",Mixed,4.0,90.0,198,,,mixed,,2022-10-24,169.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91170,CH,de,111470_570x570.jpg,https://www.useagain.ch/de/innentuer-91170,G01.05,interior doors,,,,"{'score': 0.9874986410140991, 'start': 95, 'end': 104, 'answer': ' gemischt'}","{'score': 0.7887944579124451, 'start': 56, 'end': 85, 'answer': ' H: 198 cm, B: 90 cm, T: 4 cm'}","{'score': 0.32865118980407715, 'start': 56, 'end': 85, 'answer': ' H: 198 cm, B: 90 cm, T: 4 cm'}",Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Furnishings
1822,2673,2673,Zimmertüre,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gut erhaltens Zimmertürblatt mit 1 Bartschlüssel, inkl. scharnieren, Band: links",Wood,,76.0,195,,,,,,150.0,,,1970-01-01,150.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,76472,CH,de,20180411_110308_570x570.jpg,https://www.useagain.ch/de/zimmertuere-76472,G01.05,room door,,,,"{'score': 0.01630358211696148, 'start': 0, 'end': 28, 'answer': 'gut erhaltens Zimmertürblatt'}","{'score': 1.6682322893757373e-05, 'start': 0, 'end': 28, 'answer': 'gut erhaltens Zimmertürblatt'}","{'score': 0.0017500160029157996, 'start': 0, 'end': 49, 'answer': 'gut erhaltens Zimmertürblatt mit 1 Bartschlüssel,'}",Sitka spruce,Door hinges,Pr_30_36_36_21,Furnishings,"Door, Windows, Gates",Furnishings
1823,2674,2674,Zimmertüre,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Zimmer- bzw Abtrenn-türe mit Glas (dieses ist defek), inkl. 1 Bartschlüssel und Scharnieren, Band: li",Mixed,,,,,,,,,150.0,,,1970-01-01,120.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,76473,CH,de,20180411_105529_570x570.jpg,https://www.useagain.ch/de/zimmertuere-76473,G01.05,room door,,,,"{'score': 0.08998312056064606, 'start': 45, 'end': 53, 'answer': ' defek),'}","{'score': 2.088464498228859e-06, 'start': 45, 'end': 53, 'answer': ' defek),'}","{'score': 8.20600034785457e-05, 'start': 59, 'end': 92, 'answer': ' 1 Bartschlüssel und Scharnieren,'}",Sitka spruce,Door hinges,Pr_30_36_36_21,Furnishings,"Door, Windows, Gates",Furnishings
1824,2675,2675,Zimmertüre,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gut erhaltenes Zimmertürblatt mit 1 Bartschlüssel u Scharnieren,
Band: links",Wood,,77.0,201,,,,,,200.0,,,1970-01-01,200.0,1970-01-01 00:00:00.000,0.0,1.0,179.0,,,useagain,76474,CH,de,20180417_163217_570x570.jpg,https://www.useagain.ch/de/zimmertuere-76474,G01.05,room door,,,,"{'score': 0.10474076867103577, 'start': 14, 'end': 29, 'answer': ' Zimmertürblatt'}","{'score': 1.233742841577623e-05, 'start': 0, 'end': 29, 'answer': 'gut erhaltenes Zimmertürblatt'}","{'score': 0.00041341056930832565, 'start': 33, 'end': 64, 'answer': ' 1 Bartschlüssel u Scharnieren,'}",Sitka spruce,Door hinges,Pr_30_36_36_21,Furnishings,"Door, Windows, Gates",Furnishings
1825,2676,2676,Zimmertüre,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"gut erhaltenes Zimmer- oder WC-Türblatt, inkl. 1 Bartschlüssel u Scharniere, Band: rechts",Wood,,67.0,201,,,,,,200.0,,,1970-01-01,200.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,76475,CH,de,20180417_162822_570x570.jpg,https://www.useagain.ch/de/zimmertuere-76475,G01.05,room door,,,,"{'score': 0.0009106633951887488, 'start': 0, 'end': 40, 'answer': 'gut erhaltenes Zimmer- oder WC-Türblatt,'}","{'score': 1.2079670341336168e-05, 'start': 0, 'end': 40, 'answer': 'gut erhaltenes Zimmer- oder WC-Türblatt,'}","{'score': 0.0015872989315539598, 'start': 46, 'end': 76, 'answer': ' 1 Bartschlüssel u Scharniere,'}",Sitka spruce,Door hinges,Pr_30_36_36_21,Furnishings,"Door, Windows, Gates",Furnishings
2069,2923,2923,Aussentüre / Haustüre,like new,['E03.02'],External pedestrian doors,,Ausbau,Türen & Tore,Aussentüren,Wunderschöne Haustüre,,,,,,,,,2022-12-05,1000.0,,,1970-01-01,1000.0,2023-09-25 00:00:00.000,0.0,1.0,154.0,"Bassersdorf, 8303",,useagain,91439,CH,de,32_%281%29_570x570.jpg,https://www.useagain.ch/de/aussentuere-haustuere-91439,E03.02,extrerior doors,,,,"{'score': 0.0196941327303648, 'start': 12, 'end': 21, 'answer': ' Haustüre'}","{'score': 0.01551133580505848, 'start': 0, 'end': 21, 'answer': 'Wunderschöne Haustüre'}","{'score': 0.0003820917336270213, 'start': 0, 'end': 21, 'answer': 'Wunderschöne Haustüre'}",Encaustic,Door hinges,Pr_30_36_36_21,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings
2135,2991,2991,Tür mit Rahmen,,['E03.02'],External pedestrian doors,,Ausbau,Türen & Tore,Aussentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 213 cm B: 109 cm T: 10 cm
Material: Holz
Mängel: kleine Mängel
Zustand: occasion/gebraucht

Artikel Nr: 111497",Wood,,,,,,,,2022-12-13,379.0,,,1970-01-01,379.0,1970-01-01 00:00:00.000,0.0,1.0,2.0,"Münchenstein, 4142",,useagain,91505,CH,de,111497_%281%29_570x570.jpg,https://www.useagain.ch/de/tuer-mit-rahmen-91505,E03.02,extrerior doors,,,,"{'score': 0.9878044128417969, 'start': 95, 'end': 100, 'answer': ' Holz'}","{'score': 0.6624914407730103, 'start': 56, 'end': 85, 'answer': ' H: 213 cm B: 109 cm T: 10 cm'}","{'score': 0.28356319665908813, 'start': 56, 'end': 85, 'answer': ' H: 213 cm B: 109 cm T: 10 cm'}",Encaustic,Door hinges,Pr_30_36_36_21,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2226,3084,3084,Eingangstür mit Rahmen,"used, cleaned & tested",['E03.02'],External pedestrian doors,,Ausbau,Türen & Tore,Aussentüren,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 206cm B: 98cm T: 2.5cm
Einbaumass: H: 220cm B: 109.5cm T: 5.5cm
Material: Metall
Mängel: keine Mängel
Zustand: occasion/gebraucht

Artikel Nr: 112514",Metal,2.0,98.0,206,,,white,,2023-01-19,399.0,,,1970-01-01,399.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Münchenstein, 4142",,useagain,91641,CH,de,112514_570x570.jpg,https://www.useagain.ch/de/eingangstuer-mit-rahmen-91641,E03.02,extrerior doors,,,,"{'score': 0.976773202419281, 'start': 133, 'end': 140, 'answer': ' Metall'}","{'score': 0.5814764499664307, 'start': 56, 'end': 82, 'answer': ' H: 206cm B: 98cm T: 2.5cm'}","{'score': 0.44937795400619507, 'start': 56, 'end': 82, 'answer': ' H: 206cm B: 98cm T: 2.5cm'}",Architectural glass,Door hinges,Pr_30_36_36_21,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels
2233,3091,3091,Türen,used & cleaned,['G01.05'],Internal pedestrian doors,,Ausbau,Türen & Tore,Innentüren,"Abholbar bern nähe wankdorf
2 türen",,,,,,,,,,0.0,,,1970-01-01,0.0,2023-09-25 00:00:00.000,0.0,1.0,107.0,"Bern, 3006",,useagain,91576,CH,de,20221110_110351_%281%29_570x570.jpg,https://www.useagain.ch/de/tueren-91576,G01.05,interior doors,,,,"{'score': 0.06299243867397308, 'start': 0, 'end': 35, 'answer': 'Abholbar bern nähe wankdorf\n2 türen'}","{'score': 0.4735491871833801, 'start': 27, 'end': 35, 'answer': '\n2 türen'}","{'score': 0.548689603805542, 'start': 27, 'end': 35, 'answer': '\n2 türen'}",Encaustic,Door hinges,Pr_30_36_36_21,Openings,"Door, Windows, Gates",Safety cages
