,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
1556,2407,2407,stehend,"used, cleaned & tested",['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,WC-Anlagen,"Hersteller: Keramic Made in Germany
Garantie: ohne Garantie
Lochabstand: 18 cm
Masse: H: 32 cm B: 36 cm T: 57 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 111044",,,,,,,,,2022-10-19,40.0,,,1970-01-01,40.0,1970-01-01 00:00:00.000,0.0,1.0,20.0,"Münchenstein, 4142",,useagain,91027,CH,de,111044_570x570.jpg,https://www.useagain.ch/de/wc-stehend-91027,,WC,,,,"{'score': 0.909010112285614, 'start': 146, 'end': 154, 'answer': ' Keramik'}","{'score': 0.6767637729644775, 'start': 85, 'end': 112, 'answer': ' H: 32 cm B: 36 cm T: 57 cm'}","{'score': 7.015556911937892e-05, 'start': 85, 'end': 112, 'answer': ' H: 32 cm B: 36 cm T: 57 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1557,2408,2408,stehend,"used, cleaned & tested",['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,WC-Anlagen,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 18 cm
Masse: H: /, B: 30,5/35 cm, T: 58 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 111045",,,,,,,,,2022-10-19,40.0,,,1970-01-01,40.0,1970-01-01 00:00:00.000,0.0,1.0,20.0,"Münchenstein, 4142",,useagain,91030,CH,de,111045_570x570.jpg,https://www.useagain.ch/de/wc-stehend-91030,,WC,,,,"{'score': 0.984409511089325, 'start': 139, 'end': 147, 'answer': ' Keramik'}","{'score': 0.6058639883995056, 'start': 75, 'end': 105, 'answer': ' H: /, B: 30,5/35 cm, T: 58 cm'}","{'score': 0.004972586873918772, 'start': 84, 'end': 105, 'answer': ' 30,5/35 cm, T: 58 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1567,2418,2418,Dunstabzug -,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: Wesco
Garantie: ohne Garantie
Masse: B: 90cm, T: 33,5cm
Mängel: Gebrauchsspuren
Material: gemischt
Zustand: occasion/gebraucht

Artikelnr:  112231",,,,,,,,,2022-09-30,499.0,,,1970-01-01,499.0,1970-01-01 00:00:00.000,0.0,1.0,14.0,"Münchenstein, 4142",,useagain,90678,CH,de,111356_570x570.jpg,https://www.useagain.ch/de/dunstabzug-wesco-evm-210-90-90678,H03.05,cooker hood,,,,"{'score': 0.9887001514434814, 'start': 101, 'end': 110, 'answer': ' gemischt'}","{'score': 0.7817263007164001, 'start': 48, 'end': 67, 'answer': ' B: 90cm, T: 33,5cm'}","{'score': 0.09634627401828766, 'start': 48, 'end': 67, 'answer': ' B: 90cm, T: 33,5cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1571,2422,2422,hängend,"used, cleaned & tested",['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,WC-Anlagen,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 20 cm
Masse: H: / B: 36/34 cm, T: 56,5 cm
Mängel: Gebrauchsspuren
Montage: Wandmontage
Zustand: occasion/gebraucht

Artikel Nr: 109851",,,,,,,,,2022-10-18,40.0,,,1970-01-01,40.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Münchenstein, 4142",,useagain,91015,CH,de,109851_1_570x570.jpg,https://www.useagain.ch/de/wc-haengend-91015,,WC,,,,"{'score': 0.0005910837207920849, 'start': 25, 'end': 49, 'answer': '\nGarantie: ohne Garantie'}","{'score': 0.626807451248169, 'start': 75, 'end': 104, 'answer': ' H: / B: 36/34 cm, T: 56,5 cm'}","{'score': 0.005966527387499809, 'start': 83, 'end': 104, 'answer': ' 36/34 cm, T: 56,5 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1613,2464,2464,Stützklappgriff Nosag,"used, cleaned & tested",,,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Zubehör,"Hersteller: Nosag AG
Garantie: ohne Garantie
Masse: H: 25cm, B: 11cm, T: 85cm
Mängel: Gebrauchsspuren
Material: Kunststoff
Zustand: occasion/gebraucht

Artikelnr:  112327",,,,,,,,,2022-10-17,199.0,,,1970-01-01,199.0,1970-01-01 00:00:00.000,0.0,1.0,29.0,"Münchenstein, 4142",,useagain,90961,CH,de,112327_570x570.jpg,https://www.useagain.ch/de/stuetzklappgriff-nosag-ag-90961,,,,,,"{'score': 0.9943695068359375, 'start': 111, 'end': 122, 'answer': ' Kunststoff'}","{'score': 0.8882914781570435, 'start': 51, 'end': 77, 'answer': ' H: 25cm, B: 11cm, T: 85cm'}","{'score': 0.17114035785198212, 'start': 51, 'end': 77, 'answer': ' H: 25cm, B: 11cm, T: 85cm'}",Pisé,Sedge,Pr_45_31_63_76,Technical elements,"Covering, Finish","Floor plates, gratings and edgings"
1700,2551,2551,hängend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 18 cm 
Mängel: Gebrauchsspuren
Montage: Unterbau
Zustand: occasion/gebraucht

Artikel Nr: 109954",Mixed,,,,,,mixed,,2022-10-18,40.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91017,CH,de,109954_1_570x570.jpg,https://www.useagain.ch/de/wc-haengend-91017,D09.05,WC,,,,"{'score': 0.0017307166708633304, 'start': 25, 'end': 49, 'answer': '\nGarantie: ohne Garantie'}","{'score': 0.3634737432003021, 'start': 62, 'end': 68, 'answer': ' 18 cm'}","{'score': 0.00013436908193398267, 'start': 140, 'end': 159, 'answer': '\nArtikel Nr: 109954'}",Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1701,2552,2552,hängend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 18 cm 
Masse: H: 40 cm, B: 34/35 cm, T: 60 cm
Mängel: Gebrauchsspuren
Material: Keramik
Montage: Unterbau
Zustand: occasion/gebraucht

Artikel Nr: 109973",Ceramic,60.0,35.0,40,,,white,,2022-10-19,40.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91021,CH,de,109973_1_570x570.jpg,https://www.useagain.ch/de/wc-haengend-91021,D09.05,WC,,,,"{'score': 0.9876318573951721, 'start': 142, 'end': 150, 'answer': ' Keramik'}","{'score': 0.7942247986793518, 'start': 76, 'end': 108, 'answer': ' H: 40 cm, B: 34/35 cm, T: 60 cm'}","{'score': 0.00867518037557602, 'start': 76, 'end': 108, 'answer': ' H: 40 cm, B: 34/35 cm, T: 60 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1705,2556,2556,Bidet beige hängend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: Keramic Made in Germany
Garantie: ohne Garantie
Masse: H: 40cm, B: 35cm, T: 60cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 111527",Ceramic,60.0,35.0,40,,,mixed,,2022-10-19,40.0,,,1970-01-01,40.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91034,CH,de,111527_570x570.jpg,https://www.useagain.ch/de/bidet-beige-haengend-91034,D09.05,bidet,,,,"{'score': 0.9129473567008972, 'start': 126, 'end': 134, 'answer': ' Keramik'}","{'score': 0.8818197250366211, 'start': 66, 'end': 92, 'answer': ' H: 40cm, B: 35cm, T: 60cm'}","{'score': 0.09999418258666992, 'start': 66, 'end': 92, 'answer': ' H: 40cm, B: 35cm, T: 60cm'}",Sitka spruce,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1708,2559,2559,hängend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: keine Angaben
Garantie: ohne Garantie
Lochabstand: 20 cm
Masse: H: /, B: 33,5 cm, T: 55,5 cm
Mängel: Gebrauchsspuren
Material: Porzellan
Zustand: occasion/gebraucht

Artikel Nr: 111883",Mixed,55.0,33.0,,,,white,,2022-10-19,49.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91040,CH,de,111883_570x570.jpg,https://www.useagain.ch/de/wc-haengend-91040,D09.05,WC,,,,"{'score': 0.985319972038269, 'start': 138, 'end': 148, 'answer': ' Porzellan'}","{'score': 0.24003492295742035, 'start': 84, 'end': 104, 'answer': ' 33,5 cm, T: 55,5 cm'}","{'score': 0.0025597563944756985, 'start': 84, 'end': 104, 'answer': ' 33,5 cm, T: 55,5 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1719,2570,2570,hängend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: keine Angaben
Farbe: Beige
Garantie: ohne Garantie
Lochabstand: 19 cm
Masse: H: / B: 33,5/34 cm T: 60 cm
Mängel: Gebrauchsspuren
Spezifikation: Inkl. WC-Deckel
Zustand: occasion/gebraucht

Artikel Nr: 108705",Ceramic,60.0,34.0,,,,mixed,,2022-10-18,60.0,,,1970-01-01,60.0,1970-01-01 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91007,CH,de,108705_1_570x570.jpg,https://www.useagain.ch/de/wc-haengend-91007,D09.05,WC,,,,"{'score': 0.6232045292854309, 'start': 32, 'end': 38, 'answer': ' Beige'}","{'score': 0.44963309168815613, 'start': 88, 'end': 116, 'answer': ' H: / B: 33,5/34 cm T: 60 cm'}","{'score': 0.002581839682534337, 'start': 155, 'end': 171, 'answer': ' Inkl. WC-Deckel'}",Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1730,2581,2581,hängend,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: Jika
Garantie: ohne Garantie
Masse: H: H:35cm B:36cm L:53.5cm
Lochabstand: 18 cm
Mängel: Gebrauchsspuren
Material: Keramik
Montage: Wandmontage
Spezifikation: 
Zustand: occasion/gebraucht

Artikelnr:  112317",Ceramic,53.0,36.0,35,,,white,,2022-10-12,45.0,,,1970-01-01,45.0,1970-01-01 00:00:00.002,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90879,CH,de,112317_570x570.jpg,https://www.useagain.ch/de/wc-jika-haengend-90879,D09.05,WC,,,,"{'score': 0.9795840382575989, 'start': 126, 'end': 134, 'answer': ' Keramik'}","{'score': 0.31331127882003784, 'start': 47, 'end': 73, 'answer': ' H: H:35cm B:36cm L:53.5cm'}","{'score': 0.03251044824719429, 'start': 47, 'end': 73, 'answer': ' H: H:35cm B:36cm L:53.5cm'}",Pisé,Sedge,Pr_45_31_63_76,"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards"
1743,2594,2594,Kurbelstange,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,,Sonstiges,Sonstiges,Sonstiges,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 120 cm, B: 2 cm, T: 2 cm
Mängel: Gebrauchsspuren
Material: Kunststoff/Metall
Zustand: occasion/gebraucht

Artikelnr:  1122361",Mixed,2.0,2.0,120,,,mixed,,2022-09-28,35.0,,,1970-01-01,35.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90619,CH,de,112261_570x570.jpg,https://www.useagain.ch/de/kurbelstange-90619,D11,,,,,"{'score': 0.8996145129203796, 'start': 118, 'end': 136, 'answer': ' Kunststoff/Metall'}","{'score': 0.8097623586654663, 'start': 56, 'end': 84, 'answer': ' H: 120 cm, B: 2 cm, T: 2 cm'}","{'score': 0.3316192626953125, 'start': 56, 'end': 84, 'answer': ' H: 120 cm, B: 2 cm, T: 2 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
1849,2700,2700,et,like new,"['E01.01', 'E01.02', 'E01.03', 'E02.01', 'E02.02', 'E02.03', 'E02.04', 'E02.05', 'F01.01', 'J03.01', 'J03.02', 'Sonstiges']",External wall cladding above ground,,Baustoffe & Werkzeuge,Baustoffe & Werkzeuge,Baustoffe,"Stock de pièces (env. 2600) GEBERIT PE et SILENT (coudes, embranchements, manchons, collerettes etc).
Matériel neuf. Reprise du lot entier (pas de vente à la pièce).
Prix à convenir sur place lors de la visite (prendre rdv au préalable).
Pour rdv: 022 792 73 76 (du lundi au vendredi, de 8h à 12h).",,,,,,,,,2022-09-30,1.0,,,1970-01-01,1.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Les Acacias, 1227",,useagain,90630,CH,de,img_0406_570x570.jpg,https://www.useagain.ch/de/geberit-pe-et-silent-90630,E02,,,,,"{'score': 0.1267743706703186, 'start': 101, 'end': 116, 'answer': '\nMatériel neuf.'}","{'score': 2.7647893148241565e-06, 'start': 48, 'end': 101, 'answer': ' (coudes, embranchements, manchons, collerettes etc).'}","{'score': 0.37305042147636414, 'start': 15, 'end': 27, 'answer': ' (env. 2600)'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Other
1914,2765,2765,:,used & cleaned,"['D01.05', 'J01.03']",Electrical installations,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Leuchten & Lampen,"ZUMTOBEL FL: TECTON 1/58W T26 WH für Einbau in Schiene, + 2 Stk noch orig verpackt; 1 x 58 Watt",Mixed,,,,,,,,,25.0,,,1970-01-01,25.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,76865,CH,de,20170915_142434_570x570.jpg,https://www.useagain.ch/de/zumtobel-fl-tecton-1-58w-t26-wh-76865,D01,,,,,"{'score': 0.018134979531168938, 'start': 12, 'end': 32, 'answer': ' TECTON 1/58W T26 WH'}","{'score': 0.022873707115650177, 'start': 83, 'end': 95, 'answer': ' 1 x 58 Watt'}","{'score': 0.2584500014781952, 'start': 83, 'end': 95, 'answer': ' 1 x 58 Watt'}",Pisé,Sedge,Pr_45_31_63_76,Other,"Covering, Finish",Other
2008,2860,2860,Holztäfer,used & cleaned,"['E01.01', 'E01.02', 'E01.03', 'E02.01', 'E02.02', 'E02.03', 'E02.04', 'E02.05', 'F01.01', 'J03.01', 'J03.02', 'Sonstiges']",External wall cladding above ground,,Baustoffe & Werkzeuge,Baustoffe & Werkzeuge,Baustoffe,Täfer aus Abbruch - in gutem Zustand ohne Verletzungen der Nut,Wood,240.0,8.0,"0,1",,,,,,1.0,,,1970-01-01,1.0,1970-01-01 00:00:00.002,0.0,1.0,165.0,"Oberdiessbach, 3672",,useagain,91368,CH,de,img_8284_570x570.jpg,https://www.useagain.ch/de/holztaefer-91368,E02,paneling,,,,"{'score': 0.647502064704895, 'start': 9, 'end': 17, 'answer': ' Abbruch'}","{'score': 0.0007439543260261416, 'start': 0, 'end': 5, 'answer': 'Täfer'}","{'score': 0.01227985043078661, 'start': 0, 'end': 5, 'answer': 'Täfer'}",Lignite,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
