,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
2610,3794,3794,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2827
3-fach Verglasung",Mixed,5.0,169.0,137,,,,,2023-02-08,290.0,,,1970-01-01,290.0,1970-01-01 00:00:00.000,0.0,1.0,48.0,"Zürich, 8050",,useagain,91889,CH,de,2827_1_570x570.jpg,https://www.useagain.ch/de/holzfenster-91889,E03.01,window,,,,"{'score': 0.9377493858337402, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}","{'score': 0.3127869963645935, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}","{'score': 0.13646429777145386, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2613,3797,3797,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,Produkte-Nr. 2839,Mixed,7.0,73.0,124,,,,,2023-02-08,120.0,,,1970-01-01,120.0,2023-09-25 00:00:00.000,0.0,1.0,81.0,"Zürich, 8050",,useagain,91902,CH,de,2839_1_570x570.jpg,https://www.useagain.ch/de/holzfenster-91902,E03.01,window,,,,"{'score': 0.0014173026429489255, 'start': 12, 'end': 17, 'answer': ' 2839'}","{'score': 0.000198626599740237, 'start': 12, 'end': 17, 'answer': ' 2839'}","{'score': 0.716289758682251, 'start': 12, 'end': 17, 'answer': ' 2839'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2628,3812,3812,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2834
3-fach Verglasung",Mixed,7.0,92.0,132,,,,,2023-02-08,160.0,,,1970-01-01,160.0,1970-01-01 00:00:00.002,0.0,1.0,81.0,"Zürich, 8050",,useagain,91897,CH,de,2834_1_570x570.jpg,https://www.useagain.ch/de/holzfenster-91897,E03.01,window,,,,"{'score': 0.9392354488372803, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}","{'score': 0.312682569026947, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}","{'score': 0.5245330333709717, 'start': 12, 'end': 17, 'answer': ' 2834'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2629,3813,3813,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Produkte-Nr. 2836
3-fach Verglasung",Mixed,7.0,74.0,"127,5",,,,,2023-02-08,120.0,,,1970-01-01,120.0,2023-09-25 00:00:00.000,0.0,1.0,81.0,"Zürich, 8050",,useagain,91899,CH,de,2836_1_570x570.jpg,https://www.useagain.ch/de/holzfenster-91899,E03.01,window,,,,"{'score': 0.9371657371520996, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}","{'score': 0.1539101004600525, 'start': 17, 'end': 35, 'answer': '\n3-fach Verglasung'}","{'score': 0.4427480101585388, 'start': 12, 'end': 17, 'answer': ' 2836'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2669,3853,3853,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Masse: H: 186cm B: 119cm T: 5cm
Garantie: ohne Garantie
Mängel: ohne Mängel
Zustand: occasion/gebraucht

Artikel Nr: 112551",Mixed,5.0,119.0,186,,,white,,2023-02-28,180.0,,,1970-01-01,180.0,2023-09-25 00:00:00.000,0.0,1.0,58.0,"Münchenstein, 4142",,useagain,92079,CH,de,112551_570x570.jpg,https://www.useagain.ch/de/holzfenster-92079,E03.01,window,,,,"{'score': 3.3219381293747574e-05, 'start': 31, 'end': 63, 'answer': '\nGarantie: ohne Garantie\nMängel:'}","{'score': 0.6426514387130737, 'start': 6, 'end': 31, 'answer': ' H: 186cm B: 119cm T: 5cm'}","{'score': 0.015565651468932629, 'start': 6, 'end': 31, 'answer': ' H: 186cm B: 119cm T: 5cm'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2802,3986,3986,Holzfenster,"used, cleaned & tested",['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Masse: H: 242cm B: 74cm T: 8cm
Montage: Wand 
Farbe: braun
Garantie: ohne Garantie
Mängel: ohne Mängel
Zustand: occasion/gebraucht

Artikel Nr: 112555",Mixed,7.0,74.0,242,,,,,2023-02-28,210.0,,,1970-01-01,210.0,1970-01-01 00:00:00.000,0.0,1.0,,"Münchenstein, 4142",,useagain,92084,CH,de,112555_570x570.jpg,https://www.useagain.ch/de/holzfenster-92084,E03.01,window,,,,"{'score': 0.020045069977641106, 'start': 52, 'end': 58, 'answer': ' braun'}","{'score': 0.5640773177146912, 'start': 6, 'end': 30, 'answer': ' H: 242cm B: 74cm T: 8cm'}","{'score': 0.0013108805287629366, 'start': 0, 'end': 6, 'answer': 'Masse:'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
2835,4019,4019,Holzfenster mit einer Sprosse,like new,['E03.01'],Windows,,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Von 2016, wegen Umbau günstig abzugeben. Preis verhandelbar.
Können gerne besichtigt werden.",Wood,,89.0,120,,,,,,150.0,,,1970-01-01,150.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Thierachern, 3634",,useagain,92175,CH,de,img_20230309_135246_570x570.jpg,https://www.useagain.ch/de/holzfenster-mit-einer-sprosse-92175,E03.01,window,,,,"{'score': 2.3071277155395364e-06, 'start': 0, 'end': 9, 'answer': 'Von 2016,'}","{'score': 8.14260511106113e-06, 'start': 0, 'end': 9, 'answer': 'Von 2016,'}","{'score': 3.813567309407517e-05, 'start': 0, 'end': 9, 'answer': 'Von 2016,'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
3390,4612,4613,Balkontür Holz Alu Neu zweiflüglig,neuwertig,['E03.02'],,,Ausbau,Türen & Tore,Aussentüren,"Neu Neu Neu, Balkontür zweiflüglig, Holz Alu
Masse siehe Bilder",Wood,,108.0,211,,150,weiss,A,,999.0,,,1970-01-01,999.0,2023-09-25 00:00:00.000,,0.0,4.0,"Kradolf, 9214",,,92642,,,,https://www.useagain.ch/de/balkontuer-holz-alu-neu-zweiflueglig-92642,,,,,,"{'score': 0.47715017199516296, 'start': 35, 'end': 44, 'answer': ' Holz Alu'}","{'score': 0.0038974571507424116, 'start': 0, 'end': 12, 'answer': 'Neu Neu Neu,'}","{'score': 0.006563872564584017, 'start': 0, 'end': 12, 'answer': 'Neu Neu Neu,'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units
3589,4832,4833,Holzfenster Doppelverglast und Balkontüren,used,['E03.01'],Windows,Portes et fenêtres,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"7 Fenster 900 x 1100 mm à CHF 14.-
7 Fenster 1000 x 1150 mm à CHF 14.-
2 Fenster 1000 x 800 mm à CHF 14.-
2 Balkontüren 1000 x 1970 mm à 19.-
1 Balkontüre 700 x 1970 mm à 19.-",Holz,,,,,,mixed,,,,,,,14.0,2023-09-25 00:00:00.000,,0.0,,"Grindelwald, 3818",,useagain,92807,CH,de,20230525_060949_570x570.jpg,https://www.useagain.ch/de/holzfenster-doppelverglast-und-balkontueren-92807,E03.01,balcony door,14.0,,,"{'score': 0.0006582068162970245, 'start': 44, 'end': 59, 'answer': ' 1000 x 1150 mm'}","{'score': 0.007829833775758743, 'start': 9, 'end': 23, 'answer': ' 900 x 1100 mm'}","{'score': 0.00020034548651892692, 'start': 0, 'end': 1, 'answer': '7'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
3600,4843,4844,Balkontür Holz Alu Neu zweiflüglig,like new,['E03.02'],External pedestrian doors,Portes et fenêtres,Ausbau,Türen & Tore,Aussentüren,"Neu Neu Neu, Balkontür zweiflüglig, Holz Alu
Masse siehe Bilder",Holz,,108.0,211,,150,white,A,,,,,,,2023-09-25 00:00:00.000,,0.0,,"Kradolf, 9214",,useagain,92642,CH,de,,https://www.useagain.ch/de/balkontuer-holz-alu-neu-zweiflueglig-92642,E03.02,double leaf glass door,999.0,,,"{'score': 0.47715017199516296, 'start': 35, 'end': 44, 'answer': ' Holz Alu'}","{'score': 0.0038974571507424116, 'start': 0, 'end': 12, 'answer': 'Neu Neu Neu,'}","{'score': 0.006563872564584017, 'start': 0, 'end': 12, 'answer': 'Neu Neu Neu,'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units
3819,5214,5215,Holzfenster mit Festverglasung,like new,['E03.01'],Windows,Portes et fenêtres,Gebäudehülle & Konstruktion,Fenster,Wandfenster,"Das Fenster wurde eingebaut, musste aber demontiert werden, da ein anderer Fenstertyp gefordert war.
3-fach Isolierverglasung;
U-Wert Glas 0.7 W/m2K;
Schallschutz 32dB;
Farbe RAL 9016 Verkehrsweiss;
Abmessungen Rahmen: BxHxD=116 x 199 x 7.8cm;",Holz,,116.0,199,,,white,,,,,,,0.0,2023-09-25 00:00:00.000,,0.0,,"Illnau, 8308",,useagain,93003,CH,de,festvglimage-1_570x570.jpg,https://www.useagain.ch/de/holzfenster-mit-festverglasung-93003,E03.01,window,700.0,,,"{'score': 0.09118830412626266, 'start': 100, 'end': 126, 'answer': '\n3-fach Isolierverglasung;'}","{'score': 0.3533112108707428, 'start': 218, 'end': 243, 'answer': ' BxHxD=116 x 199 x 7.8cm;'}","{'score': 0.0066456557251513, 'start': 138, 'end': 149, 'answer': ' 0.7 W/m2K;'}",Architectural glass,Wood window walls,Pr_30_59_99_96,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels
