,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
755,1585,1585,Fenstergriff Alufarben,defective,['Sonstiges'],,,Gebäudehülle & Konstruktion,Fenster,Zubehör,"dieverseste Fenstergriffe Alu - viele Weitere an Lager, auch mit Schlüssel Fr. 10.--/ Stk, oder mit Schliessknopf 5.--/ Stk",Metal,,,,,,,,,3.0,,,1970-01-01,3.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,77357,CH,de,20180927_160938_570x570.jpg,https://www.useagain.ch/de/fenstergriff-alufarben-77357,,window,,,,"{'score': 0.441092312335968, 'start': 25, 'end': 29, 'answer': ' Alu'}","{'score': 0.002192166866734624, 'start': 0, 'end': 29, 'answer': 'dieverseste Fenstergriffe Alu'}","{'score': 0.10258389264345169, 'start': 78, 'end': 90, 'answer': ' 10.--/ Stk,'}",Coloured glass,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels
757,1587,1587,Pulverfeuerlöscher revidiert /,like new,['Sonstiges'],,,Baustoffe & Werkzeuge,Baustoffe & Werkzeuge,Werkzeug,Pulverfeuerlöscher frisch ab Revision 07/18,Mixed,,,,,,,,,120.0,,,1970-01-01,120.0,1970-01-01 00:00:00.000,0.0,1.0,271.0,,,useagain,77482,CH,de,20181026_145844_570x570.jpg,https://www.useagain.ch/de/pulverfeuerloescher-revidiert-07-18-77482,,,,,,"{'score': 0.0001815843570511788, 'start': 0, 'end': 18, 'answer': 'Pulverfeuerlöscher'}","{'score': 9.303031220042612e-06, 'start': 0, 'end': 43, 'answer': 'Pulverfeuerlöscher frisch ab Revision 07/18'}","{'score': 0.016373272985219955, 'start': 0, 'end': 18, 'answer': 'Pulverfeuerlöscher'}",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Air and fume distribution products
894,1727,1727,Doppelwaschtisch m Unterbaute,defective,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,Doppelwaschisch mit Unterbaute inkl. Arwatwin Armaturen (Jg vermutlich alles 1999) Becken links hat Sprung (-&gt; s letztes foto),Mixed,57.0,120.0,52,,,,,,375.0,,,1970-01-01,375.0,2023-09-25 00:00:00.000,0.0,1.0,265.0,,,useagain,78693,CH,de,20190715_163305_%282%29_570x570.jpg,https://www.useagain.ch/de/doppelwaschtisch-m-unterbaute-78693,J01.02,sink,,,,"{'score': 1.4871956409479026e-05, 'start': 0, 'end': 15, 'answer': 'Doppelwaschisch'}","{'score': 4.519128560787067e-05, 'start': 0, 'end': 55, 'answer': 'Doppelwaschisch mit Unterbaute inkl. Arwatwin Armaturen'}","{'score': 2.4011425921344198e-05, 'start': 76, 'end': 82, 'answer': ' 1999)'}",Pisé,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Walling units
924,1757,1757,"Schulwandbrunnen , keramsich , weiss",used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschtisch & Lavabos,"rel gut erhaltener Schulwandbrunnen , keramsich, weiss,   1 Abplatzung vorne an der Ecke, innen div kleinste Abplatzungen ; H: Rand: 22cm

Nr intern : 2369 / 90204 HP",Ceramic,38.0,90.0,17,,,white,,2022-07-15,175.0,,,1970-01-01,170.0,2023-09-25 00:00:00.000,-5.0,1.0,265.0,"Winterthur, 8405",,useagain,90204,CH,de,20220715_170532_570x570.jpg,https://www.useagain.ch/de/schulwandbrunnen-keramsich-weiss-90204,J01.02,,,,,"{'score': 0.3398800790309906, 'start': 37, 'end': 48, 'answer': ' keramsich,'}","{'score': 0.0009882176527753472, 'start': 123, 'end': 137, 'answer': ' H: Rand: 22cm'}","{'score': 0.0017784537049010396, 'start': 150, 'end': 166, 'answer': ' 2369 / 90204 HP'}",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1117,1966,1966,Schubladenschränkchen von Interlübke,used & cleaned,"['G05.01', 'J01.01', 'J01.02']",Furniture,,Ausbau,Möbel & Einrichtungen,Möbel,"Die Kommoden von Interlübke ist aus den 80er Jahren. Links ein Regal hinter einer Tür, rechts vier Schubladen. Massiv gearbeitet, weiss lackiert, die Innenseiten der Schubladen sind ohne Markierung. Griffe aus Ahorn, nicht original. Gut erhalten.",Wood,96.0,48.0,71,,,white,,2022-10-30,50.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Cham, 6330",,useagain,91227,CH,de,fb5a7a38-64e5-4814-889a-ca9bcf12ee27_%281%29_570x570.jpg,https://www.useagain.ch/de/schubladenschraenkchen-von-interluebke-91227,J01,,,,,"{'score': 0.10946165025234222, 'start': 110, 'end': 117, 'answer': ' Massiv'}","{'score': 0.05580335482954979, 'start': 52, 'end': 110, 'answer': ' Links ein Regal hinter einer Tür, rechts vier Schubladen.'}","{'score': 0.07249230891466141, 'start': 93, 'end': 110, 'answer': ' vier Schubladen.'}",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
1184,2033,2033,Eckverkleidung f Einbauwanne,used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Badewanne & Dusche,"2 Emailleverkleidungen für Schmidlin Einbau Badewanne 
(Wanne ist schon verkauft)",Metal,70.0,170.0,,,,,,,75.0,,,1970-01-01,75.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,70256,CH,de,09.12.2015-004_570x570.jpg,https://www.useagain.ch/de/eckverkleidung-f-einbauwanne-70256,J01.02,bathtub,,,,"{'score': 0.12876445055007935, 'start': 1, 'end': 22, 'answer': ' Emailleverkleidungen'}","{'score': 1.3512829355022404e-05, 'start': 0, 'end': 22, 'answer': '2 Emailleverkleidungen'}","{'score': 0.030577674508094788, 'start': 0, 'end': 1, 'answer': '2'}",Encaustic,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1445,2296,2296,kermischer Leuchtensockel,used & cleaned,"['D01.05', 'J01.03']",Electrical installations,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Leuchten & Lampen,Lampensockel aus keramik,Ceramic,,,,,,,,,15.0,,,1970-01-01,15.0,1970-01-01 00:00:00.000,0.0,1.0,140.0,,,useagain,80853,CH,de,20201202_160511_570x570.jpg,https://www.useagain.ch/de/kermischer-leuchtensockel-80853,D01,lighting,,,,"{'score': 0.9876342415809631, 'start': 16, 'end': 24, 'answer': ' keramik'}","{'score': 0.017505597323179245, 'start': 0, 'end': 24, 'answer': 'Lampensockel aus keramik'}","{'score': 0.0005573380040004849, 'start': 0, 'end': 24, 'answer': 'Lampensockel aus keramik'}",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards"
1450,2301,2301,"schwere Chromstahlwanne für Wandmontage ,",used & cleaned,['J01.02'],Use-specific furniture,,Gebäudetechnik & Sanitär,Sanitär,Waschküche & Trockner,"sehr gut erhaltene schwere Chromstahlwanne für Wandmontage, 
Innenmasse:Â  B: 105cm; T:Â  40cm; H: 30cm

intern: Nr 2...; HP 90596; ID 18312Â  L II",Chrome steel,55.0,120.0,35,,,,,2022-09-27,850.0,,,1970-01-01,850.0,1970-01-01 00:00:00.000,0.0,1.0,115.0,,,useagain,90596,CH,de,20220822_092310_570x570.jpg,https://www.useagain.ch/de/schwere-chromstahlwanne-fuer-wandmontage-90596,J01.02,bathtub,,,,"{'score': 0.7946486473083496, 'start': 26, 'end': 42, 'answer': ' Chromstahlwanne'}","{'score': 0.3503562808036804, 'start': 74, 'end': 103, 'answer': ' B: 105cm; T:Â\xa0 40cm; H: 30cm'}","{'score': 0.00030671339482069016, 'start': 60, 'end': 73, 'answer': '\nInnenmasse:Â'}",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1460,2311,2311,Wandklosett inkl . Deckel Jika,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: Jika
Garantie: ohne Garantie
Masse: H: H:35cm B:36cm L:53.5cm
Lochabstand: 18 cm
Mängel: Gebrauchsspuren
Material: Keramik
Montage: Wandmontage
Spezifikation: inkl. WC-Deckel
Zustand: occasion/gebraucht

Artikelnr:  112299",Ceramic,53.0,36.0,35,,,white,,2022-10-20,55.0,,,1970-01-01,55.0,1970-01-01 00:00:00.000,0.0,1.0,140.0,"Münchenstein, 4142",,useagain,91073,CH,de,112299_570x570.jpg,https://www.useagain.ch/de/wandklosett-inkl.-deckel-jika-91073,D09.05,,,,,"{'score': 0.984857976436615, 'start': 126, 'end': 134, 'answer': ' Keramik'}","{'score': 0.3170872628688812, 'start': 47, 'end': 73, 'answer': ' H: H:35cm B:36cm L:53.5cm'}","{'score': 0.04573258012533188, 'start': 47, 'end': 73, 'answer': ' H: H:35cm B:36cm L:53.5cm'}",Sitka spruce,Lacquers,Pr_35_31_68_46,Furnishings,Furnishings,Sanitary fittings and accessories
1575,2426,2426,Einbau-Mikrowelle Bauknecht,mixed,['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Hersteller: Bauknecht
Typ: EMCHS 7860/2
Jahrgang: 2010
Farbe: Chrom
Bauform: Einbaugerät
Funktionen: Grill, Umluft, Schnellauftauen, Dampfgaren etc.
Zubehör: Abdeckhaube, CRISP-Griff und -Platte, Grillrost,Dampfgarbehälter etc.
Anschluss: 230V (hat kein Stecker)",,,,,,,,,2022-08-04,180.0,,,1970-01-01,180.0,1970-01-01 00:00:00.000,0.0,1.0,0.0,"Brügg, 2555",,useagain,82041,CH,de,1_%2884%29_570x570.jpg,https://www.useagain.ch/de/einbau-mikrowelle-bauknecht-82041,H03.05,microwave,,,,"{'score': 0.013091553002595901, 'start': 61, 'end': 67, 'answer': ' Chrom'}","{'score': 3.88347907573916e-05, 'start': 26, 'end': 39, 'answer': ' EMCHS 7860/2'}","{'score': 3.9163973269751295e-05, 'start': 195, 'end': 222, 'answer': ' Grillrost,Dampfgarbehälter'}",Gravel,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Prefabricated buildings and structures
1633,2484,2484,Laufen / Wandmontage,"used, cleaned & tested",['D08.05'],"Water: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"Hersteller: Laufen
Garantie: ohne Garantie
Masse: H:, B: 34/35, cm, T: 55,5 cm
Mängel: Gebrauchsspuren
Material: Keramik
Montage: Stehend
Zustand: occasion/gebraucht

Artikelnr:  111494",,,,,,,,,2022-09-30,79.0,,,1970-01-01,79.0,1970-01-01 00:00:00.000,0.0,1.0,29.0,"Münchenstein, 4142",,useagain,90673,CH,de,111494_570x570.jpg,https://www.useagain.ch/de/wc-laufen-wandmontage-90673,D08.05,WC,,,,"{'score': 0.9804036021232605, 'start': 112, 'end': 120, 'answer': ' Keramik'}","{'score': 0.6356838941574097, 'start': 49, 'end': 78, 'answer': ' H:, B: 34/35, cm, T: 55,5 cm'}","{'score': 0.0025847891811281443, 'start': 56, 'end': 78, 'answer': ' 34/35, cm, T: 55,5 cm'}",Lignite,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
1655,2506,2506,mit Wand-/Bodenanschluss,,['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,WC-Anlagen,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 40 cm, B: 31/36,5 cm, T: 46 cm
Mängel: Gebrauchsspuren
Material: Keramik
Montage: Stehend
Spezifikation: mit Wand/Bodenanschluss
Zustand: occasion/gebraucht

Artikelnr:  111495",Ceramic,,,,,,,,2022-09-30,59.0,,,1970-01-01,59.0,1970-01-01 00:00:00.000,0.0,1.0,20.0,"Münchenstein, 4142",,useagain,90675,CH,de,111495_570x570.jpg,https://www.useagain.ch/de/wc-mit-wand-bodenanschluss-90675,,WC,,,,"{'score': 0.9873096942901611, 'start': 124, 'end': 132, 'answer': ' Keramik'}","{'score': 0.048115525394678116, 'start': 59, 'end': 90, 'answer': ' 40 cm, B: 31/36,5 cm, T: 46 cm'}","{'score': 0.015546984039247036, 'start': 59, 'end': 90, 'answer': ' 40 cm, B: 31/36,5 cm, T: 46 cm'}",Encaustic,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1803,2654,2654,Türdrückergarnitur,used & cleaned,"['G01.03', 'Sonstiges']",Shaft fronts,,Ausbau,Türen & Tore,Zubehör,"sehr schöne Türdrückergarnituren für Zimmertüren (Türschilder für Kabazylinder) (8mm-Dorn); von GLUTZ; 
viele weitere Drückergarnituren an Lager--&gt; fragen Sie nach im BauTeilladen Winterthur 052 238 72 00",Metal,,,,,,,,,30.0,,,1970-01-01,30.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,,,useagain,76057,CH,de,20180222_155614_570x570.jpg,https://www.useagain.ch/de/tuerdrueckergarnitur-76057,G01.03,,,,,"{'score': 0.9445368051528931, 'start': 79, 'end': 91, 'answer': ' (8mm-Dorn);'}","{'score': 0.0002239593886770308, 'start': 79, 'end': 91, 'answer': ' (8mm-Dorn);'}","{'score': 0.0004472739528864622, 'start': 169, 'end': 193, 'answer': ' BauTeilladen Winterthur'}",Gravel,Lacquers,Pr_35_31_68_46,Technical elements,"Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories
1841,2692,2692,Spanplatten beschichtet klein,"used, cleaned & tested","['E01.01', 'E01.02', 'E01.03', 'E02.01', 'E02.02', 'E02.03', 'E02.04', 'E02.05', 'F01.01', 'J03.01', 'J03.02', 'Sonstiges']",External wall cladding above ground,,Baustoffe & Werkzeuge,Baustoffe & Werkzeuge,Baustoffe,"Hersteller: keine Angaben
Garantie: ohne Garantie
Mängel: Gebrauchsspuren
Material: Holz
Zustand: occasion/gebraucht

Artikel Nr: 111437",,,,,,,,,2022-10-03,4.0,,,1970-01-01,4.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,90725,CH,de,111437_570x570.jpg,https://www.useagain.ch/de/spanplatten-beschichtet-klein-90725,E02,,,,,"{'score': 0.9882226586341858, 'start': 83, 'end': 88, 'answer': ' Holz'}","{'score': 0.07526998221874237, 'start': 83, 'end': 88, 'answer': ' Holz'}","{'score': 0.00014172043302096426, 'start': 117, 'end': 136, 'answer': '\nArtikel Nr: 111437'}",Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings"
1936,2787,2787,Spiegel kippbar ausziehbar,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,,Sonstiges,Sonstiges,Sonstiges,"Hersteller: keine Angaben
Garantie: ohne Garantie
Masse: H: 7 cm, B: 58 cm, T: 65 cm
Material: gemischt
Mängel: Gebrauchsspuren
Spezifikation: doppelt verglast
Zustand: occasion/gebraucht

Artikel Nr: 103415",Mixed,,,,,,mixed,,2022-10-24,59.0,,,1970-01-01,59.0,2023-09-25 00:00:00.000,0.0,1.0,173.0,"Münchenstein, 4142",,useagain,91167,CH,de,103415_570x570.jpg,https://www.useagain.ch/de/spiegel-kippbar-ausziehbar-91167,D11,mirror,,,,"{'score': 0.9874050617218018, 'start': 94, 'end': 103, 'answer': ' gemischt'}","{'score': 0.8981046080589294, 'start': 56, 'end': 84, 'answer': ' H: 7 cm, B: 58 cm, T: 65 cm'}","{'score': 0.11899778246879578, 'start': 56, 'end': 84, 'answer': ' H: 7 cm, B: 58 cm, T: 65 cm'}",Sitka spruce,Lacquers,Pr_35_31_68_46,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
